task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
a,YOR0639,Yoruba,A,A,,A,1
a,YOR0640,Yoruba,C,A,,A,0
a,YOR0641,Yoruba,B,A,,A,0
a,YOR0642,Yoruba,B,B,,B,1
a,YOR0643,Yoruba,C,B,,B,0
a,YOR0644,Yoruba,A,A,,A,1
a,YOR0646,Yoruba,C,C,,C,1
a,YOR0647,Yoruba,C,A,,A,0
a,YOR0648,Yoruba,D,C,,C,0
a,YOR0649,Yoruba,B,C,,C,0
a,YOR0650,Yoruba,A,A,,A,1
a,YOR0651,Yoruba,D,A,,A,0
a,YOR0652,Yoruba,C,C,,C,1
a,YOR0653,Yoruba,C,,,,0
a,YOR0654,Yoruba,B,B,,B,1
a,YOR0655,Yoruba,B,A,,A,0
a,YOR0656,Yoruba,B,A,,A,0
a,YOR0657,Yoruba,A,A,,A,1
a,YOR0658,Yoruba,A,A,,A,1
a,YOR0659,Yoruba,D,D,,D,1
a,YOR0660,Yoruba,C,A,,A,0
a,YOR0661,Yoruba,B,A,,A,0
a,YOR0662,Yoruba,A,A,,A,1
a,YOR0663,Yoruba,B,B,,B,1
a,YOR0664,Yoruba,C,D,,D,0
a,YOR0665,Yoruba,C,D,,D,0
a,YOR0666,Yoruba,D,D,,D,1
a,YOR0667,Yoruba,A,A,,A,1
a,YOR0668,Yoruba,A,,,,0
a,YOR0669,Yoruba,D,D,,D,1
a,YOR0670,Yoruba,A,,,,0
a,YOR0671,Yoruba,A,A,,A,1
a,YOR0672,Yoruba,C,A,,A,0
a,YOR0673,Yoruba,A,A,,A,1
a,YOR0674,Yoruba,D,D,,D,1
a,YOR0675,Yoruba,,A,A,A,0
a,YOR0676,Yoruba,,A,,A,0
a,YOR0677,Yoruba,,A,,A,0
a,YOR0678,Yoruba,,A,,A,0
a,YOR0679,Yoruba,,A,A,A,0
a,YOR0680,Yoruba,A,A,,A,1
a,YOR0681,Yoruba,C,C,,C,1
a,YOR0682,Yoruba,D,A,,A,0
a,YOR0683,Yoruba,C,C,,C,1
a,YOR0684,Yoruba,D,A,,A,0
a,YOR0685,Yoruba,C,C,,C,1
a,YOR0686,Yoruba,B,A,,A,0
a,YOR0687,Yoruba,D,A,,A,0
a,YOR0688,Yoruba,B,A,,A,0
a,YOR0689,Yoruba,A,A,,A,1
a,YOR0690,Yoruba,A,A,,A,1
a,YOR0691,Yoruba,D,,,,0
a,YOR0692,Yoruba,C,C,,C,1
a,YOR0693,Yoruba,B,,,,0
a,YOR0694,Yoruba,D,D,,D,1
a,YOR0695,Yoruba,C,,,,0
a,YOR0697,Yoruba,B,B,,B,1
a,YOR0698,Yoruba,D,D,,D,1
a,YOR0699,Yoruba,B,B,,B,1
a,YOR0700,Yoruba,C,C,,C,1
a,YOR0701,Yoruba,B,A,,A,0
a,YOR0703,Yoruba,C,C,,C,1
a,YOR0704,Yoruba,B,A,,A,0
a,YOR0705,Yoruba,A,A,,A,1
a,YOR0706,Yoruba,B,B,,B,1
a,YOR0707,Yoruba,C,C,,C,1
a,YOR0708,Yoruba,C,D,,D,0
a,YOR0709,Yoruba,B,B,,B,1
a,YOR0710,Yoruba,D,D,,D,1
a,YOR0711,Yoruba,D,D,,D,1
a,YOR0713,Yoruba,,A,A,A,0
a,YOR0714,Yoruba,,A,A,A,0
a,YOR0715,Yoruba,,A,,A,0
a,YOR0716,Yoruba,,A,A,A,0
a,YOR0717,Yoruba,,A,A,A,0
a,YOR0718,Yoruba,A,A,,A,1
a,YOR0719,Yoruba,A,A,,A,1
a,YOR0720,Yoruba,A,A,,A,1
a,YOR0721,Yoruba,A,A,,A,1
a,YOR0722,Yoruba,A,A,,A,1
a,YOR0723,Yoruba,C,C,,C,1
a,YOR0724,Yoruba,A,A,,A,1
a,YOR0725,Yoruba,A,A,,A,1
a,YOR0726,Yoruba,C,A,,A,0
a,YOR0727,Yoruba,D,A,,A,0
a,YOR0728,Yoruba,,A,,A,0
a,YOR0729,Yoruba,,A,A,A,0
a,YOR0730,Yoruba,,A,A,A,0
a,YOR0731,Yoruba,,A,A,A,0
a,YOR0732,Yoruba,,A,A,A,0
a,YOR0733,Yoruba,A,A,,A,1
a,YOR0734,Yoruba,B,B,,B,1
a,YOR0735,Yoruba,D,D,,D,1
a,YOR0736,Yoruba,C,A,,A,0
a,YOR0737,Yoruba,D,D,,D,1
a,YOR0738,Yoruba,,A,,A,0
a,YOR0739,Yoruba,,A,A,A,0
a,YOR0740,Yoruba,,A,,A,0
a,YOR0741,Yoruba,,A,,A,0
a,YOR0742,Yoruba,,A,A,A,0
a,YOR0743,Yoruba,,,,,0
a,YOR0744,Yoruba,,A,A,A,0
a,YOR0745,Yoruba,,,,,0
a,YOR0746,Yoruba,,,,,0
a,YOR0747,Yoruba,,,,,0
a,YOR0748,Yoruba,D,D,,D,1
a,YOR0749,Yoruba,A,A,,A,1
a,YOR0750,Yoruba,A,,,,0
a,YOR0751,Yoruba,D,,,,0
a,YOR0752,Yoruba,C,,,,0
a,YOR0754,Yoruba,D,D,,D,1
a,YOR0755,Yoruba,D,A,,A,0
a,YOR0756,Yoruba,C,C,,C,1
a,YOR0757,Yoruba,C,,,,0
a,YOR0758,Yoruba,D,A,,A,0
a,YOR0759,Yoruba,A,,,,0
a,YOR0760,Yoruba,A,A,,A,1
a,YOR0761,Yoruba,C,,,,0
a,YOR0762,Yoruba,D,,,,0
a,YOR0763,Yoruba,A,A,,A,1
a,YOR0764,Yoruba,A,,,,0
a,YOR0765,Yoruba,C,A,,A,0
a,YOR0767,Yoruba,B,,,,0
