task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
a,463,English,A,A,,A,1
a,464,English,B,A,,A,0
a,466,English,C,A,,A,0
a,467,English,B,A,,A,0
a,468,English,B,A,,A,0
a,469,English,B,A,,A,0
a,472,English,A,A,,A,1
a,473,English,D,B,,B,0
a,474,English,D,D,,D,1
a,475,English,B,B,,B,1
a,476,English,B,A,,A,0
a,477,English,B,B,,B,1
a,478,English,A,A,,A,1
a,479,English,A,D,,D,0
a,480,English,D,A,,A,0
a,481,English,B,A,,A,0
a,482,English,B,A,,A,0
a,483,English,B,A,,A,0
a,484,English,C,A,,A,0
a,485,English,B,A,,A,0
a,486,English,A,A,,A,1
a,487,English,A,A,,A,1
a,488,English,B,B,,B,1
a,489,English,A,A,,A,1
a,490,English,C,A,,A,0
a,491,English,B,A,,A,0
a,492,English,A,A,,A,1
a,493,English,A,A,,A,1
a,494,English,C,A,,A,0
a,495,English,C,C,,C,1
a,496,English,B,B,,B,1
a,497,English,A,A,,A,1
a,498,English,C,D,,D,0
a,499,English,C,D,,D,0
a,500,English,B,B,,B,1
a,501,English,D,A,,A,0
a,502,English,A,C,,C,0
a,503,English,A,A,,A,1
a,504,English,B,A,,A,0
a,505,English,B,A,,A,0
a,506,English,A,A,,A,1
a,507,English,D,A,,A,0
a,508,English,A,A,,A,1
a,509,English,D,D,,D,1
a,510,English,D,D,,D,1
a,511,English,D,A,,A,0
a,512,English,B,A,,A,0
a,513,English,A,A,,A,1
a,514,English,B,C,,C,0
a,515,English,D,D,,D,1
a,516,English,A,A,,A,1
a,517,English,B,A,,A,0
a,519,English,C,C,,C,1
a,520,English,C,C,,C,1
a,521,English,D,A,,A,0
a,522,English,A,A,,A,1
a,524,English,B,B,,B,1
a,525,English,A,A,,A,1
a,526,English,B,D,,D,0
a,527,English,B,A,,A,0
a,528,English,C,A,,A,0
a,529,English,B,B,,B,1
a,530,English,B,B,,B,1
a,531,English,A,A,,A,1
a,532,English,D,A,,A,0
a,533,English,D,A,,A,0
a,534,English,B,A,,A,0
a,535,English,D,A,,A,0
a,537,English,D,D,,D,1
a,538,English,A,A,,A,1
a,539,English,C,A,,A,0
a,540,English,D,A,,A,0
a,541,English,D,D,,D,1
a,542,English,B,B,,B,1
a,543,English,D,D,,D,1
a,544,English,D,D,,D,1
a,545,English,C,C,,C,1
a,546,English,A,A,,A,1
a,548,English,A,A,,A,1
a,549,English,C,A,,A,0
a,550,English,C,C,,C,1
a,551,English,C,A,,A,0
a,552,English,D,A,,A,0
a,553,English,A,A,,A,1
a,554,English,B,A,,A,0
a,555,English,A,A,,A,1
a,556,English,B,B,,B,1
a,557,English,A,A,,A,1
a,558,English,A,B,,B,0
a,559,English,A,A,,A,1
a,560,English,A,B,,B,0
a,561,English,B,A,,A,0
a,562,English,A,B,,B,0
a,563,English,B,D,,D,0
a,564,English,D,A,,A,0
a,565,English,D,C,,C,0
a,566,English,B,A,,A,0
a,567,English,C,C,,C,1
a,568,English,B,B,,B,1
a,569,English,A,A,,A,1
a,570,English,A,A,,A,1
a,571,English,A,A,,A,1
a,572,English,C,C,,C,1
a,573,English,D,A,,A,0
a,574,English,A,A,,A,1
a,575,English,B,A,,A,0
a,577,English,B,A,,A,0
a,578,English,C,C,,C,1
a,579,English,C,A,,A,0
a,580,English,A,C,,C,0
a,581,English,D,D,,D,1
a,582,English,C,D,,D,0
a,583,English,C,A,,A,0
a,584,English,C,A,,A,0
a,585,English,C,C,,C,1
a,586,English,B,A,,A,0
a,587,English,C,D,,D,0
a,588,English,C,A,,A,0
a,589,English,D,A,,A,0
a,590,English,C,C,,C,1
a,591,English,A,A,,A,1
a,592,English,D,D,,D,1
a,593,English,A,A,,A,1
a,594,English,C,C,,C,1
a,595,English,B,A,,A,0
a,596,English,C,C,,C,1
a,597,English,D,D,,D,1
a,598,English,B,A,,A,0
a,599,English,D,D,,D,1
a,600,English,C,A,,A,0
a,601,English,C,B,,B,0
a,602,English,A,A,,A,1
a,603,English,B,A,,A,0
a,604,English,C,D,,D,0
a,606,English,B,B,,B,1
a,607,English,D,A,,A,0
a,608,English,B,A,,A,0
a,609,English,B,A,,A,0
a,611,English,C,A,,A,0
a,614,English,A,D,,D,0
a,615,English,D,D,,D,1
a,616,English,C,C,,C,1
a,617,English,C,B,,B,0
a,618,English,D,A,,A,0
a,619,English,,A,A,A,0
a,620,English,B,B,,B,1
a,621,English,D,A,,A,0
a,622,English,B,B,,B,1
a,623,English,D,A,,A,0
a,624,English,D,A,,A,0
a,625,English,B,B,,B,1
a,626,English,C,C,,C,1
a,627,English,B,A,,A,0
a,628,English,D,A,,A,0
a,629,English,A,A,,A,1
a,630,English,,A,,A,0
a,631,English,D,A,,A,0
a,632,English,B,A,,A,0
a,633,English,D,A,,A,0
a,634,English,D,A,,A,0
a,635,English,C,A,,A,0
a,636,English,A,A,,A,1
a,637,English,D,A,,A,0
a,638,English,D,A,,A,0
a,639,English,B,A,,A,0
a,640,English,C,A,,A,0
a,641,English,B,A,,A,0
a,642,English,D,D,,D,1
a,644,English,A,A,,A,1
a,645,English,B,A,,A,0
a,646,English,C,A,,A,0
a,647,English,D,C,,C,0
a,648,English,C,C,,C,1
a,649,English,D,A,,A,0
a,650,English,C,A,,A,0
a,651,English,C,A,,A,0
a,652,English,A,A,,A,1
a,653,English,B,B,,B,1
a,654,English,A,A,,A,1
a,655,English,B,A,,A,0
a,656,English,A,A,,A,1
a,657,English,A,A,,A,1
a,658,English,B,B,,B,1
a,660,English,B,A,,A,0
a,661,English,D,A,,A,0
a,662,English,B,A,,A,0
a,663,English,A,A,,A,1
a,664,English,D,A,,A,0
a,665,English,A,A,,A,1
a,666,English,A,A,,A,1
a,667,English,D,D,,D,1
a,668,English,A,A,,A,1
a,669,English,C,A,,A,0
a,670,English,B,B,,B,1
a,671,English,C,A,,A,0
a,672,English,C,C,,C,1
a,673,English,D,A,,A,0
a,674,English,C,A,,A,0
a,675,English,C,A,,A,0
a,676,English,B,A,,A,0
a,677,English,D,B,,B,0
a,678,English,C,A,,A,0
a,679,English,A,C,,C,0
a,680,English,D,A,,A,0
a,681,English,D,A,,A,0
a,682,English,D,A,,A,0
a,683,English,A,A,,A,1
a,684,English,B,A,,A,0
a,685,English,C,C,,C,1
a,686,English,A,A,,A,1
a,687,English,C,A,,A,0
a,688,English,C,A,,A,0
a,689,English,D,D,,D,1
a,690,English,C,A,,A,0
a,691,English,A,A,,A,1
a,692,English,D,D,,D,1
a,693,English,C,C,,C,1
a,694,English,B,D,,D,0
a,695,English,A,D,,D,0
a,696,English,D,A,,A,0
a,697,English,D,A,,A,0
a,698,English,B,A,,A,0
a,699,English,A,A,,A,1
a,700,English,B,A,,A,0
a,701,English,B,A,,A,0
a,702,English,D,D,,D,1
a,704,English,B,A,,A,0
a,705,English,B,D,,D,0
a,706,English,D,A,,A,0
a,707,English,A,B,,B,0
a,708,English,C,A,,A,0
a,709,English,A,A,,A,1
a,710,English,C,A,,A,0
a,711,English,C,A,,A,0
a,712,English,C,C,,C,1
a,713,English,B,A,,A,0
a,714,English,D,A,,A,0
a,715,English,B,A,,A,0
a,716,English,B,A,,A,0
a,717,English,A,A,,A,1
a,718,English,C,C,,C,1
a,719,English,B,A,,A,0
a,720,English,C,A,,A,0
a,721,English,C,A,,A,0
a,722,English,A,A,,A,1
a,723,English,B,A,,A,0
a,724,English,C,A,,A,0
a,725,English,D,A,,A,0
a,726,English,D,D,,D,1
a,727,English,C,C,,C,1
a,728,English,C,B,,B,0
a,729,English,A,B,,B,0
a,730,English,B,A,,A,0
a,731,English,A,B,,B,0
a,732,English,C,C,,C,1
a,733,English,C,D,,D,0
a,734,English,D,D,,D,1
a,735,English,B,B,,B,1
a,736,English,A,A,,A,1
a,737,English,D,D,,D,1
a,738,English,A,A,,A,1
a,741,English,B,A,,A,0
a,742,English,C,C,,C,1
a,743,English,C,A,,A,0
a,744,English,D,A,,A,0
a,745,English,A,B,,B,0
a,746,English,A,A,,A,1
a,747,English,A,A,,A,1
a,748,English,C,D,,D,0
a,749,English,A,A,,A,1
a,750,English,B,A,,A,0
a,751,English,A,A,,A,1
a,752,English,D,A,,A,0
a,753,English,A,A,,A,1
a,754,English,B,A,,A,0
a,756,English,D,A,,A,0
a,757,English,D,A,,A,0
a,758,English,B,A,,A,0
a,759,English,A,A,,A,1
a,760,English,A,A,,A,1
a,761,English,,A,,A,0
a,762,English,A,B,,B,0
a,763,English,D,C,,C,0
a,764,English,B,A,,A,0
a,765,English,D,A,,A,0
a,766,English,A,A,,A,1
a,767,English,D,A,,A,0
a,768,English,A,A,,A,1
a,769,English,D,A,,A,0
a,770,English,D,A,,A,0
a,771,English,A,A,,A,1
a,772,English,C,C,,C,1
a,773,English,B,D,,D,0
a,774,English,D,D,,D,1
a,775,English,D,A,,A,0
a,776,English,B,A,,A,0
a,777,English,D,A,,A,0
a,778,English,A,A,,A,1
a,779,English,B,B,,B,1
a,780,English,B,A,,A,0
a,781,English,D,A,,A,0
a,782,English,D,A,,A,0
a,783,English,B,C,,C,0
a,784,English,D,A,,A,0
a,785,English,C,A,,A,0
a,786,English,D,D,,D,1
a,787,English,C,D,,D,0
a,788,English,A,A,,A,1
a,789,English,C,A,,A,0
a,790,English,A,A,,A,1
a,791,English,C,C,,C,1
a,792,English,B,A,,A,0
a,793,English,A,A,,A,1
a,794,English,C,C,,C,1
a,795,English,C,C,,C,1
a,796,English,C,C,,C,1
a,797,English,D,C,,C,0
a,798,English,D,A,,A,0
a,799,English,B,A,,A,0
a,800,English,C,B,,B,0
a,801,English,C,D,,D,0
a,802,English,B,A,,A,0
a,803,English,B,C,,C,0
a,804,English,A,A,,A,1
a,805,English,D,A,,A,0
a,806,English,B,A,,A,0
a,807,English,B,A,,A,0
a,808,English,A,A,,A,1
a,809,English,B,A,,A,0
a,810,English,,A,A,A,0
a,811,English,,A,,A,0
a,812,English,A,A,,A,1
a,813,English,A,A,,A,1
a,814,English,D,D,,D,1
a,815,English,A,A,,A,1
a,816,English,C,A,,A,0
a,817,English,A,A,,A,1
a,818,English,B,A,,A,0
a,819,English,D,C,,C,0
a,820,English,C,A,,A,0
a,821,English,B,A,,A,0
a,822,English,C,C,,C,1
a,823,English,D,D,,D,1
a,824,English,A,A,,A,1
a,825,English,A,A,,A,1
a,826,English,,A,A,A,0
a,827,English,A,A,,A,1
a,828,English,A,A,,A,1
a,829,English,B,B,,B,1
a,831,English,A,B,,B,0
a,832,English,D,A,,A,0
a,833,English,D,A,,A,0
a,834,English,B,A,,A,0
a,835,English,A,A,,A,1
a,836,English,A,A,,A,1
a,837,English,D,A,,A,0
a,838,English,B,A,,A,0
a,839,English,C,A,,A,0
a,840,English,D,A,,A,0
a,841,English,A,A,,A,1
a,842,English,A,A,,A,1
a,843,English,D,D,,D,1
a,844,English,B,B,,B,1
a,845,English,B,A,,A,0
a,846,English,A,A,,A,1
a,847,English,D,D,,D,1
a,848,English,B,A,,A,0
a,849,English,A,A,,A,1
a,850,English,D,D,,D,1
a,851,English,C,A,,A,0
a,852,English,D,A,,A,0
a,853,English,C,C,,C,1
a,854,English,C,C,,C,1
a,855,English,C,A,,A,0
a,857,English,B,A,,A,0
a,858,English,C,B,,B,0
a,859,English,C,A,,A,0
a,860,English,A,A,,A,1
a,861,English,C,A,,A,0
a,862,English,B,B,,B,1
a,863,English,D,A,,A,0
a,864,English,C,A,,A,0
a,865,English,C,C,,C,1
a,866,English,C,A,,A,0
a,867,English,B,A,,A,0
a,868,English,D,A,,A,0
a,869,English,C,D,,D,0
a,870,English,A,A,,A,1
a,871,English,C,C,,C,1
a,872,English,C,C,,C,1
a,873,English,D,A,,A,0
a,874,English,B,D,,D,0
a,876,English,C,C,,C,1
a,877,English,B,A,,A,0
a,878,English,C,A,,A,0
a,879,English,C,A,,A,0
a,880,English,A,D,,D,0
a,881,English,B,A,,A,0
a,882,English,A,A,,A,1
a,883,English,B,B,,B,1
a,885,English,D,D,,D,1
a,886,English,D,A,,A,0
a,887,English,C,C,,C,1
a,888,English,B,C,,C,0
a,889,English,C,C,,C,1
a,890,English,C,C,,C,1
a,891,English,B,A,,A,0
a,892,English,D,A,,A,0
a,893,English,A,A,,A,1
a,894,English,C,A,,A,0
a,895,English,D,A,,A,0
a,896,English,D,A,,A,0
a,897,English,C,A,,A,0
a,899,English,B,B,,B,1
a,900,English,A,A,,A,1
a,901,English,A,A,,A,1
a,902,English,C,A,,A,0
a,903,English,C,C,,C,1
a,904,English,C,A,,A,0
a,905,English,C,D,,D,0
a,906,English,D,A,,A,0
a,907,English,D,B,,B,0
a,908,English,D,A,,A,0
a,910,English,D,D,,D,1
a,911,English,A,A,,A,1
a,912,English,B,A,,A,0
a,913,English,C,A,,A,0
a,914,English,C,A,,A,0
a,915,English,C,C,,C,1
a,916,English,D,A,,A,0
a,917,English,C,D,,D,0
a,918,English,B,B,,B,1
a,919,English,C,A,,A,0
a,920,English,A,A,,A,1
a,921,English,A,A,,A,1
a,922,English,,A,A,A,0
a,923,English,A,A,,A,1
a,924,English,B,A,,A,0
a,925,English,C,C,,C,1
a,926,English,C,C,,C,1
a,927,English,B,A,,A,0
a,928,English,C,C,,C,1
a,929,English,A,A,,A,1
a,930,English,D,A,,A,0
a,931,English,D,A,,A,0
a,932,English,D,A,,A,0
a,933,English,B,B,,B,1
a,935,English,A,A,,A,1
a,936,English,A,A,,A,1
a,937,English,D,A,,A,0
a,938,English,B,A,,A,0
a,939,English,A,A,,A,1
a,940,English,B,A,,A,0
a,941,English,B,B,,B,1
a,943,English,A,A,,A,1
a,944,English,B,C,,C,0
a,945,English,C,B,,B,0
a,947,English,B,A,,A,0
a,948,English,A,B,,B,0
a,949,English,A,B,,B,0
a,950,English,D,A,,A,0
a,951,English,D,A,,A,0
a,952,English,C,A,,A,0
a,953,English,D,A,,A,0
a,954,English,C,D,,D,0
a,955,English,B,A,,A,0
a,956,English,C,A,,A,0
a,957,English,B,B,,B,1
a,958,English,B,A,,A,0
a,959,English,B,A,,A,0
a,961,English,D,A,,A,0
a,962,English,A,A,,A,1
a,963,English,D,D,,D,1
a,964,English,B,B,,B,1
a,965,English,A,A,,A,1
a,966,English,A,A,,A,1
a,967,English,B,A,,A,0
a,968,English,B,A,,A,0
a,969,English,B,A,,A,0
a,970,English,A,A,,A,1
a,971,English,D,A,,A,0
a,972,English,C,C,,C,1
a,973,English,C,A,,A,0
a,974,English,D,B,,B,0
a,975,English,B,A,,A,0
a,976,English,A,A,,A,1
a,977,English,C,C,,C,1
a,978,English,B,A,,A,0
a,979,English,B,A,,A,0
a,980,English,C,B,,B,0
a,981,English,C,A,,A,0
a,982,English,C,A,,A,0
a,983,English,C,A,,A,0
a,985,English,A,B,,B,0
a,986,English,D,C,,C,0
a,987,English,A,D,,D,0
a,988,English,C,C,,C,1
a,989,English,D,D,,D,1
a,990,English,C,A,,A,0
a,991,English,B,A,,A,0
a,992,English,,A,,A,0
a,993,English,B,A,,A,0
a,995,English,B,C,,C,0
a,996,English,C,C,,C,1
a,997,English,B,B,,B,1
a,998,English,D,D,,D,1
a,999,English,C,A,,A,0
a,1000,English,C,C,,C,1
a,1001,English,B,A,,A,0
a,1002,English,B,B,,B,1
a,1003,English,D,A,,A,0
a,1004,English,A,B,,B,0
a,1005,English,A,A,,A,1
a,1006,English,B,B,,B,1
a,1007,English,D,A,,A,0
a,1008,English,A,A,,A,1
a,1009,English,D,A,,A,0
a,1010,English,A,A,,A,1
a,1011,English,D,A,,A,0
a,1012,English,C,A,,A,0
a,1013,English,D,A,,A,0
a,1014,English,D,A,,A,0
a,1015,English,C,B,,B,0
a,1016,English,B,A,,A,0
a,1017,English,D,A,,A,0
a,1018,English,B,A,,A,0
a,1019,English,A,B,,B,0
a,1020,English,B,A,,A,0
a,1021,English,B,C,,C,0
a,1022,English,D,A,,A,0
a,1023,English,A,A,,A,1
a,1024,English,B,A,,A,0
a,1025,English,C,C,,C,1
a,1026,English,B,A,,A,0
a,1027,English,A,A,,A,1
a,1028,English,D,A,,A,0
a,1029,English,D,D,,D,1
a,1030,English,D,C,,C,0
a,1031,English,B,A,,A,0
a,1032,English,A,A,,A,1
a,1033,English,B,A,,A,0
a,1034,English,C,A,,A,0
a,1035,English,C,B,,B,0
a,1036,English,C,D,,D,0
a,1037,English,B,A,,A,0
a,1038,English,C,C,,C,1
a,1039,English,A,C,,C,0
a,1040,English,B,B,,B,1
a,1041,English,A,D,,D,0
a,1042,English,D,A,,A,0
a,1043,English,C,C,,C,1
a,1044,English,C,C,,C,1
a,1045,English,B,A,,A,0
a,1046,English,A,B,,B,0
a,1047,English,B,A,,A,0
a,1048,English,D,C,,C,0
a,1049,English,B,C,,C,0
a,1050,English,A,A,,A,1
a,1051,English,B,A,,A,0
a,1052,English,B,A,,A,0
a,1053,English,A,C,,C,0
a,1055,English,A,B,,B,0
a,1056,English,A,A,,A,1
a,1057,English,C,C,,C,1
a,1058,English,A,B,,B,0
a,1059,English,A,A,,A,1
a,1060,English,D,A,,A,0
a,1061,English,A,B,,B,0
a,1062,English,B,A,,A,0
a,1063,English,D,A,,A,0
a,1064,English,C,A,,A,0
a,1065,English,C,A,,A,0
a,1066,English,A,C,,C,0
a,1067,English,B,B,,B,1
a,1068,English,B,A,,A,0
a,1069,English,D,D,,D,1
a,1070,English,D,A,,A,0
a,1071,English,A,A,,A,1
a,1072,English,C,A,,A,0
a,1073,English,B,A,,A,0
a,1074,English,C,C,,C,1
a,1075,English,B,B,,B,1
a,1076,English,D,A,,A,0
a,1077,English,C,A,,A,0
a,1078,English,A,A,,A,1
a,1079,English,B,B,,B,1
a,1080,English,D,D,,D,1
a,1081,English,B,A,,A,0
a,1082,English,C,B,,B,0
a,1083,English,D,B,,B,0
a,1084,English,B,D,,D,0
a,1085,English,A,A,,A,1
a,1086,English,C,C,,C,1
a,1087,English,A,A,,A,1
a,1088,English,D,A,,A,0
a,1089,English,B,B,,B,1
a,1090,English,D,D,,D,1
a,1091,English,D,A,,A,0
a,1092,English,A,C,,C,0
a,1093,English,A,B,,B,0
a,1094,English,A,A,,A,1
a,1095,English,C,A,,A,0
a,1096,English,A,A,,A,1
a,1097,English,A,A,,A,1
a,1098,English,C,A,,A,0
a,1099,English,B,B,,B,1
a,1100,English,D,B,,B,0
a,1101,English,D,D,,D,1
a,1102,English,C,C,,C,1
a,1103,English,B,B,,B,1
a,1104,English,A,A,,A,1
a,1105,English,A,A,,A,1
a,1106,English,A,A,,A,1
a,1107,English,C,C,,C,1
a,1108,English,C,D,,D,0
a,1109,English,C,A,,A,0
a,1110,English,B,A,,A,0
a,1111,English,A,B,,B,0
a,1112,English,D,B,,B,0
a,1113,English,B,B,,B,1
a,1114,English,C,C,,C,1
a,1115,English,B,A,,A,0
a,1116,English,C,C,,C,1
a,1117,English,D,D,,D,1
a,1118,English,B,B,,B,1
a,1119,English,B,A,,A,0
a,1120,English,A,A,,A,1
a,1121,English,B,A,,A,0
a,1122,English,D,A,,A,0
a,1123,English,D,B,,B,0
a,1124,English,D,D,,D,1
a,1125,English,B,A,,A,0
a,1126,English,A,A,,A,1
a,1127,English,A,A,,A,1
a,1128,English,C,A,,A,0
a,1129,English,C,A,,A,0
a,1130,English,D,D,,D,1
a,1131,English,B,A,,A,0
a,1132,English,C,D,,D,0
a,1133,English,B,B,,B,1
a,1134,English,C,A,,A,0
a,1135,English,D,A,,A,0
a,1136,English,C,A,,A,0
a,1137,English,A,B,,B,0
a,1138,English,D,A,,A,0
a,1139,English,B,A,,A,0
a,1140,English,C,C,,C,1
a,1141,English,B,A,,A,0
a,1142,English,C,A,,A,0
a,1143,English,D,A,,A,0
a,1144,English,C,A,,A,0
a,1145,English,B,A,,A,0
a,1146,English,C,C,,C,1
a,1147,English,A,A,,A,1
a,1148,English,D,D,,D,1
a,1149,English,D,A,,A,0
a,1150,English,B,B,,B,1
a,1151,English,B,A,,A,0
a,1152,English,B,C,,C,0
a,1153,English,B,B,,B,1
a,1154,English,B,A,,A,0
a,1155,English,D,A,,A,0
a,1156,English,D,A,,A,0
a,1157,English,A,A,,A,1
a,1158,English,A,A,,A,1
a,1159,English,B,A,,A,0
a,1160,English,B,A,,A,0
a,1161,English,A,A,,A,1
a,1162,English,B,B,,B,1
a,1163,English,A,A,,A,1
a,1164,English,A,A,,A,1
a,1165,English,D,A,,A,0
a,1166,English,C,C,,C,1
a,1167,English,A,A,,A,1
a,1168,English,D,B,,B,0
a,1169,English,A,A,,A,1
a,1170,English,D,C,,C,0
a,1171,English,B,A,,A,0
a,1172,English,C,C,,C,1
a,1173,English,A,A,,A,1
a,1174,English,D,A,,A,0
a,1175,English,B,B,,B,1
a,1176,English,C,C,,C,1
a,1177,English,D,A,,A,0
a,1178,English,D,A,,A,0
a,1179,English,C,A,,A,0
a,1180,English,B,A,,A,0
a,1181,English,D,D,,D,1
a,1182,English,C,A,,A,0
a,1183,English,C,C,,C,1
a,1184,English,A,A,,A,1
a,1185,English,A,A,,A,1
a,1186,English,D,A,,A,0
a,1187,English,A,A,,A,1
a,1188,English,C,C,,C,1
a,1189,English,A,A,,A,1
a,1190,English,A,A,,A,1
a,1191,English,C,C,,C,1
a,1192,English,C,C,,C,1
a,1193,English,B,B,,B,1
a,1194,English,C,D,,D,0
a,1195,English,B,B,,B,1
a,1196,English,D,A,,A,0
a,1197,English,D,A,,A,0
a,1198,English,A,B,,B,0
a,1199,English,,A,,A,0
a,1200,English,D,A,,A,0
a,1201,English,C,A,,A,0
a,1202,English,B,B,,B,1
a,1203,English,B,A,,A,0
a,1204,English,A,A,,A,1
a,1205,English,C,C,,C,1
a,1206,English,D,C,,C,0
a,1207,English,A,B,,B,0
a,1208,English,D,A,,A,0
a,1209,English,C,A,,A,0
a,1210,English,A,A,,A,1
a,1211,English,D,B,,B,0
a,1212,English,A,A,,A,1
a,1213,English,A,A,,A,1
a,1214,English,C,D,,D,0
a,1215,English,A,A,,A,1
a,1216,English,A,B,,B,0
a,1217,English,C,A,,A,0
a,1218,English,C,D,,D,0
a,1219,English,C,A,,A,0
a,1220,English,A,D,,D,0
a,1221,English,C,A,,A,0
a,1222,English,D,D,,D,1
a,1223,English,A,A,,A,1
a,1224,English,C,A,,A,0
a,1225,English,A,A,,A,1
a,1226,English,C,A,,A,0
a,1227,English,A,A,,A,1
a,1228,English,C,A,,A,0
a,1229,English,D,C,,C,0
a,1230,English,B,C,,C,0
a,1231,English,B,A,,A,0
a,1232,English,B,C,,C,0
a,1233,English,B,A,,A,0
a,1234,English,C,A,,A,0
a,1235,English,D,B,,B,0
a,1236,English,B,B,,B,1
a,1237,English,A,A,,A,1
a,1238,English,B,A,,A,0
a,1239,English,A,A,,A,1
a,1240,English,B,A,,A,0
a,1241,English,B,D,,D,0
a,1242,English,D,A,,A,0
a,1243,English,D,C,,C,0
a,1244,English,A,D,,D,0
a,1245,English,D,A,,A,0
a,1246,English,B,D,,D,0
a,1247,English,B,D,,D,0
a,1248,English,A,A,,A,1
a,1249,English,D,A,,A,0
a,1250,English,D,A,,A,0
a,1251,English,C,A,,A,0
a,1252,English,D,A,,A,0
a,1253,English,A,A,,A,1
a,1254,English,C,A,,A,0
a,1255,English,C,A,,A,0
a,1257,English,C,A,,A,0
a,1258,English,D,A,,A,0
a,1259,English,D,C,,C,0
a,1260,English,D,D,,D,1
a,1261,English,B,A,,A,0
a,1262,English,B,A,,A,0
a,1263,English,B,A,,A,0
a,1264,English,A,A,,A,1
a,1265,English,D,A,,A,0
a,1266,English,B,A,,A,0
a,1267,English,A,C,,C,0
a,1268,English,A,D,,D,0
a,1269,English,D,A,,A,0
a,1270,English,B,A,,A,0
a,1271,English,C,A,,A,0
a,1272,English,D,A,,A,0
a,1273,English,A,A,,A,1
a,1274,English,C,A,,A,0
a,1275,English,D,D,,D,1
a,1276,English,D,A,,A,0
a,1277,English,C,A,,A,0
a,1278,English,D,A,,A,0
a,1279,English,D,A,,A,0
a,1280,English,B,A,,A,0
a,1281,English,A,A,,A,1
a,1282,English,C,B,,B,0
a,1283,English,C,A,,A,0
a,1284,English,A,B,,B,0
a,1285,English,D,A,,A,0
a,1286,English,C,C,,C,1
a,1287,English,C,A,,A,0
a,1288,English,,A,,A,0
a,1289,English,B,A,,A,0
a,ENG0726,English,C,D,,D,0
a,ENG0727,English,A,A,,A,1
a,ENG0729,English,D,A,,A,0
a,ENG0733,English,A,A,,A,1
a,ENG0736,English,A,B,,B,0
a,ENG0737,English,A,A,,A,1
a,ENG0738,English,A,A,,A,1
a,ENG0740,English,C,A,,A,0
a,ENG0741,English,B,B,,B,1
a,ENG0742,English,B,A,,A,0
a,ENG0745,English,,A,A,A,0
a,ENG0750,English,C,C,,C,1
a,ENG0751,English,C,A,,A,0
a,ENG0753,English,B,A,,A,0
a,ENG0756,English,A,A,,A,1
a,ENG0760,English,D,B,,B,0
a,ENG0761,English,D,A,,A,0
a,ENG0763,English,C,A,,A,0
a,ENG0765,English,D,C,,C,0
a,ENG0766,English,A,C,,C,0
a,ENG0767,English,B,A,,A,0
a,ENG0768,English,A,A,,A,1
a,ENG0770,English,A,A,,A,1
a,ENG0771,English,D,B,,B,0
a,ENG0775,English,D,A,,A,0
a,ENG0778,English,C,A,,A,0
a,ENG0785,English,D,D,,D,1
a,ENG0786,English,D,A,,A,0
a,ENG0787,English,A,B,,B,0
a,ENG0788,English,C,C,,C,1
a,ENG0791,English,D,A,,A,0
a,ENG0792,English,B,B,,B,1
a,ENG0793,English,B,A,,A,0
a,ENG0794,English,B,B,,B,1
a,ENG0795,English,A,A,,A,1
a,ENG0797,English,B,A,,A,0
a,ENG0799,English,D,B,,B,0
a,ENG0801,English,B,A,,A,0
a,ENG0802,English,D,A,,A,0
a,ENG0803,English,D,A,,A,0
a,ENG0804,English,C,A,,A,0
a,ENG0805,English,A,A,,A,1
a,ENG0808,English,D,C,,C,0
a,ENG0810,English,C,C,,C,1
a,ENG0811,English,B,A,,A,0
a,ENG0812,English,D,B,,B,0
a,ENG0813,English,A,B,,B,0
a,ENG0816,English,B,B,,B,1
a,ENG0818,English,C,A,,A,0
a,ENG0819,English,D,C,,C,0
a,ENG0820,English,A,A,,A,1
a,ENG0821,English,B,A,,A,0
a,ENG0825,English,A,A,,A,1
a,ENG0829,English,B,B,,B,1
a,ENG0832,English,B,B,,B,1
a,ENG0834,English,D,A,,A,0
a,ENG0836,English,D,D,,D,1
a,ENG0837,English,D,D,,D,1
a,ENG0841,English,A,A,,A,1
a,ENG0843,English,D,A,,A,0
a,ENG0844,English,C,A,,A,0
a,ENG0845,English,B,A,,A,0
a,ENG0846,English,B,A,,A,0
a,ENG0847,English,D,D,,D,1
a,ENG0848,English,D,D,,D,1
a,ENG0853,English,B,A,,A,0
a,ENG0854,English,C,C,,C,1
a,ENG0855,English,D,D,,D,1
a,ENG0858,English,A,A,,A,1
a,ENG0859,English,B,B,,B,1
a,ENG0861,English,D,D,,D,1
a,ENG0862,English,B,A,,A,0
a,ENG0865,English,C,A,,A,0
a,ENG0866,English,A,A,,A,1
a,ENG0867,English,B,A,,A,0
a,ENG0868,English,A,A,,A,1
a,ENG0869,English,B,A,,A,0
a,ENG0871,English,D,C,,C,0
a,ENG0872,English,B,A,,A,0
a,ENG0873,English,B,B,,B,1
a,ENG0876,English,B,A,,A,0
a,ENG0877,English,A,A,,A,1
a,ENG0878,English,B,A,,A,0
a,ENG0879,English,B,D,,D,0
a,ENG0880,English,C,A,,A,0
a,ENG0881,English,B,A,,A,0
a,ENG0882,English,C,A,,A,0
a,ENG0888,English,B,B,,B,1
a,ENG0889,English,B,A,,A,0
a,ENG0890,English,A,B,,B,0
a,ENG0891,English,B,A,,A,0
a,ENG0893,English,A,B,,B,0
