task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
a,MID0665,Arabic,C,C,,C,1
a,MID0666,Arabic,B,A,,A,0
a,MID0667,Arabic,C,D,,D,0
a,MID0668,Arabic,D,A,,A,0
a,MID0669,Arabic,C,C,,C,1
a,MID0670,Arabic,A,B,,B,0
a,MID0671,Arabic,D,D,,D,1
a,MID0672,Arabic,B,A,,A,0
a,MID0673,Arabic,A,A,,A,1
a,MID0674,Arabic,B,D,,D,0
a,MID0675,Arabic,B,B,,B,1
a,MID0676,Arabic,A,C,,C,0
a,MID0677,Arabic,D,D,,D,1
a,MID0678,Arabic,D,A,,A,0
a,MID0679,Arabic,D,A,,A,0
a,MID0680,Arabic,C,C,,C,1
a,MID0681,Arabic,C,D,,D,0
a,MID0682,Arabic,A,B,,B,0
a,MID0683,Arabic,B,B,,B,1
a,MID0684,Arabic,B,A,,A,0
a,MID0685,Arabic,D,A,,A,0
a,MID0686,Arabic,A,A,,A,1
a,MID0687,Arabic,B,A,,A,0
a,MID0688,Arabic,B,A,,A,0
a,MID0689,Arabic,A,B,,B,0
a,MID0690,Arabic,B,A,,A,0
a,MID0691,Arabic,D,A,,A,0
a,MID0692,Arabic,,A,A,A,0
a,MID0693,Arabic,D,A,,A,0
a,MID0694,Arabic,B,A,,A,0
a,MID0695,Arabic,B,B,,B,1
a,MID0696,Arabic,D,D,,D,1
a,MID0697,Arabic,A,B,,B,0
a,MID0698,Arabic,C,C,,C,1
a,MID0699,Arabic,D,B,,B,0
a,MID0700,Arabic,A,C,,C,0
a,MID0701,Arabic,A,B,,B,0
a,MID0702,Arabic,B,A,,A,0
a,MID0703,Arabic,A,D,,D,0
a,MID0704,Arabic,A,A,,A,1
a,MID0705,Arabic,B,A,,A,0
a,MID0706,Arabic,B,D,,D,0
a,MID0707,Arabic,D,D,,D,1
a,MID0708,Arabic,C,C,,C,1
a,MID0709,Arabic,D,A,,A,0
a,MID0710,Arabic,B,A,,A,0
a,MID0711,Arabic,D,A,,A,0
a,MID0712,Arabic,B,A,,A,0
a,MID0713,Arabic,D,A,,A,0
a,MID0714,Arabic,D,A,,A,0
a,MID0715,Arabic,D,A,,A,0
a,MID0716,Arabic,D,A,,A,0
a,MID0717,Arabic,A,B,,B,0
a,MID0718,Arabic,A,A,,A,1
a,MID0719,Arabic,C,A,,A,0
a,MID0720,Arabic,C,A,,A,0
a,MID0721,Arabic,C,A,,A,0
a,MID0722,Arabic,A,B,,B,0
a,MID0723,Arabic,B,B,,B,1
a,MID0724,Arabic,D,A,,A,0
a,MID0725,Arabic,C,A,,A,0
a,MID0726,Arabic,D,A,,A,0
a,MID0727,Arabic,A,A,,A,1
a,MID0728,Arabic,B,D,,D,0
a,MID0729,Arabic,D,C,,C,0
a,MID0730,Arabic,B,A,,A,0
a,MID0731,Arabic,D,A,,A,0
a,MID0732,Arabic,A,B,,B,0
a,MID0733,Arabic,B,B,,B,1
a,MID0734,Arabic,B,A,,A,0
a,MID0735,Arabic,B,A,,A,0
a,MID0736,Arabic,A,A,,A,1
a,MID0737,Arabic,C,D,,D,0
a,MID0738,Arabic,B,B,,B,1
a,MID0739,Arabic,C,C,,C,1
a,MID0740,Arabic,B,A,,A,0
a,MID0741,Arabic,C,C,,C,1
a,MID0742,Arabic,B,A,,A,0
a,MID0743,Arabic,C,A,,A,0
a,MID0744,Arabic,B,A,,A,0
a,MID0745,Arabic,B,A,,A,0
a,MID0746,Arabic,A,D,,D,0
a,MID0747,Arabic,A,D,,D,0
a,MID0748,Arabic,C,C,,C,1
a,MID0749,Arabic,C,B,,B,0
a,MID0750,Arabic,C,A,,A,0
a,MID0751,Arabic,D,A,,A,0
a,MID0752,Arabic,D,A,,A,0
a,MID0753,Arabic,B,A,,A,0
a,MID0754,Arabic,B,A,,A,0
a,MID0755,Arabic,A,B,,B,0
a,MID0756,Arabic,B,A,,A,0
a,MID0757,Arabic,B,A,,A,0
a,MID0758,Arabic,A,A,,A,1
a,MID0759,Arabic,D,A,,A,0
a,MID0760,Arabic,D,A,,A,0
a,MID0761,Arabic,D,B,,B,0
a,MID0762,Arabic,C,B,,B,0
a,MID0763,Arabic,B,A,,A,0
a,MID0764,Arabic,C,C,,C,1
a,MID0765,Arabic,C,D,,D,0
a,MID0766,Arabic,D,A,,A,0
a,MID0767,Arabic,A,A,,A,1
a,MID0768,Arabic,C,C,,C,1
a,MID0769,Arabic,D,A,,A,0
a,MID0770,Arabic,D,D,,D,1
a,MID0771,Arabic,C,A,,A,0
a,MID0772,Arabic,B,A,,A,0
a,MID0773,Arabic,A,B,,B,0
a,MID0774,Arabic,C,B,,B,0
a,MID0775,Arabic,A,B,,B,0
a,MID0776,Arabic,D,A,,A,0
a,MID0777,Arabic,B,A,,A,0
a,MID0778,Arabic,A,C,,C,0
a,MID0779,Arabic,C,A,,A,0
a,MID0780,Arabic,B,A,,A,0
a,MID0781,Arabic,C,C,,C,1
a,MID0782,Arabic,C,A,,A,0
a,MID0783,Arabic,D,A,,A,0
a,MID0784,Arabic,D,A,,A,0
a,MID0785,Arabic,A,D,,D,0
a,MID0786,Arabic,C,A,,A,0
a,MID0787,Arabic,A,B,,B,0
a,MID0788,Arabic,B,A,,A,0
a,MID0789,Arabic,D,D,,D,1
a,MID0790,Arabic,B,A,,A,0
a,MID0791,Arabic,C,B,,B,0
a,MID0792,Arabic,A,B,,B,0
a,MID0793,Arabic,A,D,,D,0
a,MID0794,Arabic,B,A,,A,0
a,MID0795,Arabic,A,A,,A,1
a,MID0796,Arabic,D,B,,B,0
a,MID0797,Arabic,D,A,,A,0
a,MID0798,Arabic,D,D,,D,1
a,MID0799,Arabic,D,A,,A,0
a,MID0800,Arabic,B,B,,B,1
a,MID0801,Arabic,D,C,,C,0
a,MID0802,Arabic,A,B,,B,0
a,MID0803,Arabic,C,D,,D,0
