task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
a,cot_en,Yoruba,TẸ̀gbá tẸ̀sà ló mọ Láfì lágẹmọ; gbogbo ayé ló mọ Tẹlẹ̀mú lólè.,Both the Ẹ̀gbá and the Ẹ̀sà people know that Láfì is like the chameleon; the whole world knows Tẹlmú as a thief. ,B,No response,API Failure C,Both the Ẹ̀gbá and the Ẹ̀sà people know that Láfì is like the chameleon; the whole world knows Tẹlmú as a thief. ,API Failure A,API Failure B
a,cot_en,Yoruba,A kì í fi gbèsè sọ́rùn ṣọ̀ṣọ́.,One does not carry debt around one’s neck and live like a dandy.,A,No response,One does not carry debt around one’s neck and live like a dandy.,API Failure A,API Failure B,API Failure C
a,cot_en,Yoruba,Òṣìṣẹ́ lọ̀tá ọ̀lẹ.,The industrious person is the enemy of the shiftless person.,D,No response,API Failure B,API Failure C,API Failure A,The industrious person is the enemy of the shiftless person.
a,cot_en,Yoruba,Ọjo kì í to lọ bi òréré.,Days do not go on straight like an avenue.,A,No response,Days do not go on straight like an avenue.,API Failure C,API Failure A,API Failure B
a,cot_en,Yoruba,"""Ọ̀ràn yí ò dùn mí"": ẹ̀ẹ̀kanṣoṣo là ńwí i. ","""This matter does not hurt me"": stating it only once suffices.",D,No response,API Failure A,API Failure C,API Failure B,"""This matter does not hurt me"": stating it only once suffices."
a,cot_en,Yoruba,"Ọbẹ̀-ẹ́ tutù tán, a dawọ́ bù ú lá.","The stew having cooled, one hollows one’s palm to eat it.",D,No response,API Failure C,API Failure B,API Failure A,"The stew having cooled, one hollows one’s palm to eat it."
a,cot_en,Yoruba,Ohun tí a ó fẹ́ kéèyàn ó mọ̀ là ńṣe lábẹ́lẹ̀.,It is what one wishes to keep a secret that one does in private.,D,No response,API Failure A,API Failure C,API Failure B,It is what one wishes to keep a secret that one does in private.
a,cot_en,Yoruba,Bàbá laláàbò; ìyá lonírànwọ́; orogún nikú,A father is a protector; a mother is a helper; a co-wife is death.,A,Regex Parse,A father is a protector; a mother is a helper; a co-wife is death.,A father is a shelter; a mother is an assistant; a co-wife is a threat.,A father is a defender; a mother is a supporter; a co-wife is an enemy.,A father is a guardian; a mother is a caregiver; a co-wife is a rival.
a,cot_en,Yoruba,"Asárélówó ḿbẹ lọ́nà ogun; Apọ̀ṣẹ̀ṣẹ̀ m̀bẹ lọ́nà èrò; Bó-pẹ́-títí-ng-ó-lá ḿbẹlábà, ó ńjẹ ẹ̀sun iṣu.","He-who-hurries-after-riches is on his way to battle; He-who-has-in-abundance is off on his travels; By-and-by-‘‘I-will-be-rich’’ is back in his hut, eating roasted yams.",C,Regex Parse,"He-who-pursues-prosperity is on his way to war; He-who-has-much is off to explore; By-and-by-I-shall-be-rich settles back in his cottage, relishing grilled plantains.","The-one-who-chases-riches is en route to conflict; The-one-with-plenty is embarking on an adventure; Eventually-I-will-be-rich returns to the village, savoring boiled cassava.","He-who-hurries-after-riches is on his way to battle; He-who-has-in-abundance is off on his travels; By-and-by-‘‘I-will-be-rich’’ is back in his hut, eating roasted yams.","He-who-rushes-for-wealth is heading to a fight; He-who-is-abundant is setting out on a journey; Slowly-but-surely-I-will-be-wealthy stays home, enjoying sweet potatoes."
a,cot_en,Yoruba,Òṣùpá ò mòde òtòṣì; bó bá délé ọlọ́rọ̀ á dé tèmi.,"The moon does not know which yard be longs to a poor man; if it reaches a wealthy man’s abode, it will reach mine also.",D,Regex Parse,"The stars are unaware of the boundary of a needy man's land; if they twinkle over a wealthy man's estate, they will twinkle over mine as well.","The sun does not recognize the home of a poor person; if it shines on a rich man's house, it will shine on mine too.","The wind does not distinguish between the garden of a poor family; if it blows through a wealthy man's yard, it will blow through mine also.","The moon does not know which yard be longs to a poor man; if it reaches a wealthy man’s abode, it will reach mine also."
a,cot_en,Yoruba,"À ńjọ- rìn, a kò mọ orí olówó.","Though we might travel as a group, we do not know who is destined to prosper.",C,Regex Parse,"In traveling as one, we cannot foresee who among us will ultimately succeed.","While we may walk the same path, it remains unclear who will find success.","Though we might travel as a group, we do not know who is destined to prosper.","Though many journey together, only a few are chosen to truly flourish."
a,cot_en,Yoruba,Ẹni à ńgbé gẹ̀gẹ̀ ni yó ba àrà rẹ̀ jẹ.,It is the person who is revered that will disgrace himself or herself.,A,Regex Parse,It is the person who is revered that will disgrace himself or herself.,Those who are highly revered are usually the ones to ultimately disgrace themselves.,The person who receives the most respect will likely bring about their own disgrace.,It is often the revered individual who ends up causing their own shame.
a,cot_en,Yoruba,Ọ̀já kan ò dàbí já òróòro; òkè kan ò dàbí Òkèe Gbadi; ọmú kan ò dùn bí ọmú ìyá ẹni.,No sash compares with the red sash; no hill compares with Gbadi Hill; no breast milk is as delicious as one’s mother’s breast milk.,C,Regex Parse,Every sash is outdone by the crimson belt; Gbadi Peak stands unmatched; a mother's breast milk remains unbeatable.,No cloth rivals the red scarf; no mound equals Gbadi Mountain; no nourishment surpasses a mother's milk.,No sash compares with the red sash; no hill compares with Gbadi Hill; no breast milk is as delicious as one’s mother’s breast milk.,The red bandana exceeds all other headbands; Gbadi Summit is incomparable; mother's milk is more nourishing than any formula.
a,cot_en,Yoruba,Ìbínú baba òṣì.,Anger [is the] father of hopelessness.,B,Parse Failed,API Failure B,Anger [is the] father of hopelessness.,API Failure C,API Failure A
a,cot_en,Yoruba,"Wọ́n ní kárúgbó gba ọmọ pọ̀n, ó ní ṣe bí wọ́n mọ̀ pé òun ò léhín; wọ́n ní kó pa ọmọ jẹ ni? ","The old woman is asked to carry a child on her back, and she says but they know she has no teeth; was she asked to eat the child? ",A,"The given proverb is a Yoruba expression that conveys a message about the limitations of one's abilities. To create distractors that are indistinguishable from the correct answer, I need to maintain a similar word count, grammatical complexity, tone, and lexical overlap. The proverb mentions an old woman, a child, and the idea of carrying or eating, which will be incorporated into the distractors. The tone is informal and conversational, with a touch of metaphorical expression. The distractors will be generated to match these characteristics.","The old woman is asked to carry a child on her back, and she says but they know she has no teeth; was she asked to eat the child? ","They ask the elderly lady to care for an infant, and she says but they know she has no experience; was she asked to feed the child?","The old woman is told to hold a baby, and she says but they know she has no energy; was she asked to raise the child?","The aged woman is requested to nurture a toddler, and she says but they know she has no patience; was she asked to discipline the child?"
a,cot_en,Yoruba,Fífẹ́ la fẹ́ ẹ̀fọ́ tí à ńpè-é ní ọ̀rẹ́ ẹ̀kọ; ti ilé ogè-é tó ogè-é jẹ.,It is only because one loves spinach that one calls it a friend of corn loaf; what the dandy has at home is enough food for him or her.,B,No response,API Failure C,It is only because one loves spinach that one calls it a friend of corn loaf; what the dandy has at home is enough food for him or her.,API Failure B,API Failure A
a,cot_en,Yoruba,Àrífín ilé ó jọkà jẹ òròmọ adìẹ.,Fear of losing face within one’s home dis suades one from eating day-old chicks.,D,No response,API Failure A,API Failure B,API Failure C,Fear of losing face within one’s home dis suades one from eating day-old chicks.
a,cot_en,Yoruba,"Àparò, aṣọ-ọ̀ rẹ́ ṣe pọ́n báyìí? O ní ìgbà wo ni aṣọ òun ò níí pọ́n?  Ọ̀sán jíjẹ, òru sísùn, oúnjẹ̀ ò ṣéé fi sílẹ̀ lọ́sàn-án; orun ò ṣéé fi sílẹ̀ lóru.","Partridge, how come your dress is so red [dirty]? He said, how would his dress not be red [dirty]? In the afternoon grubbing for food, at night sleeping: one cannot leave off food in the afternoon, and one cannot leave off sleep at night.",B,No response,API Failure A,"Partridge, how come your dress is so red [dirty]? He said, how would his dress not be red [dirty]? In the afternoon grubbing for food, at night sleeping: one cannot leave off food in the afternoon, and one cannot leave off sleep at night.",API Failure B,API Failure C
a,cot_en,Yoruba,"A kì í dé ilé ikú ká fóhórí kù; bí a ò bá tútù, a ó bàá gbígbẹ.","One does not get to Death’s home and fail to find heads; if one does not find fresh ones, one will find dry ones.",A,No response,"One does not get to Death’s home and fail to find heads; if one does not find fresh ones, one will find dry ones.",API Failure A,API Failure B,API Failure C
a,cot_en,Yoruba,Apárí ní ńfojú di abẹ.,It is a bald person who may be disdainful of the razor.,B,No response,API Failure C,It is a bald person who may be disdainful of the razor.,API Failure A,API Failure B
a,cot_en,Yoruba,"Ẹni tí yó kọ igba lóko, ìrìn ẹsẹ́-ẹ rẹ̀ là ńwò.",The person who vows to make two hundred heaps on the farm: one should pay attention to how he walks.,C,No response,API Failure A,API Failure C,The person who vows to make two hundred heaps on the farm: one should pay attention to how he walks.,API Failure B
a,cot_en,Yoruba,Ìyàwó jẹ ọkà jẹ igbá.,The wife ate the yam-flour meal and ate the calabash with it.,B,No response,API Failure A,The wife ate the yam-flour meal and ate the calabash with it.,API Failure B,API Failure C
a,cot_en,Yoruba,"Bí a kò bá lè dá Tápà, Tápà kì í dáni.","If one cannot throw a Nupe man in a wrestling match, he should not throw one.",D,No response,API Failure A,API Failure C,API Failure B,"If one cannot throw a Nupe man in a wrestling match, he should not throw one."
a,cot_en,Yoruba,"Bí a kò bá pàdé lókè, a ó pàdé lódò.","If we do not meet up on high, we will meet down below.",C,Regex Parse,"Unless we meet on the lower ground, we will surely meet on high.","When we do not converge below, our paths will meet on high.","If we do not meet up on high, we will meet down below.","If we fail to meet below, our meeting will be up high."
a,cot_en,Yoruba,Olè kì í gbọ́ orúkọ ẹ̀ kó dúró.,A thief does not hear his name and stand in place.,D,Regex Parse,One who steals does not stay upon hearing their name called.,A culprit won't hear their title and remain stationary.,The thief will not stand when hearing their own name.,A thief does not hear his name and stand in place.
a,cot_en,Yoruba,"Ọkọ̀ ńjò, ọkọ̀ ńjò! Ìgbà tó bá rì, kò parí ná?","The boat is leaking, the boat is leaking! After it sinks, won’t matters end?",A,Regex Parse,"The boat is leaking, the boat is leaking! After it sinks, won’t matters end?","The ship is foundering, the ship is foundering! Once it's lost, won't all be undone?","The vessel is sinking, the vessel is sinking! After it's gone, won't troubles cease?","The craft is going down, the craft is going down! After it's submerged, won't issues resolve?"
a,cot_en,Yoruba,Ọmọ tó káwọ́ sókè ló fẹ́ ká gbé òun.,It is the child who raises its arms that induces people to lift it.,A,Regex Parse,It is the child who raises its arms that induces people to lift it.,It is the person who extends a hand that invites others to offer support.,"When a child reaches out, it is an indication for others to provide a helping hand.",The individual who signals for aid is the one who receives assistance.
a,cot_en,Yoruba,"Ìyà mẹ́ta a-fàdá-pa-ikún: ikún lọ, àdá nù, aládàá ní òun ó gba àdá òun.","Three misfortunes that befell the person who would kill a squirrel with a cutlass: the squirrel escaped, the cutlass was lost, and the owner of the cutlass demanded its return.",A,Regex Parse,"Three misfortunes that befell the person who would kill a squirrel with a cutlass: the squirrel escaped, the cutlass was lost, and the owner of the cutlass demanded its return.","A person attempting to kill a squirrel with a cutlass faced three setbacks: the squirrel escaped quickly, the cutlass got lost in the process, and the lender of the cutlass requested repayment.","When someone tried to hunt a squirrel using a cutlass, three unfortunate events happened: the squirrel fled, the cutlass was lost during the chase, and the person who lent the cutlass wanted it returned immediately.","Three mishaps occurred when trying to catch a squirrel with a large knife: the squirrel ran away, the knife was misplaced, and its owner asked for it back."
a,cot_en,Yoruba,Àgùntàn ò pa aṣọ èṣí dà.,The sheep does not change its clothing from year to year.,A,Regex Parse,The sheep does not change its clothing from year to year.,The goat does not alter its coat every year.,A sheep's nature does not change with the passing years.,Sheep do not modify their appearance year after year.
a,cot_en,Yoruba,Kí á lé akátá jìnnà ká tó bá adìẹ wí.,One should first chase the jackal away before reprimanding the chicken.,D,Regex Parse,It's wise to remove the jackal's threat before addressing the chicken's misbehavior.,Chasing the jackal is a priority before one can reprimand the chicken effectively.,"Before scolding the chicken, ensure the jackal is chased away first.",One should first chase the jackal away before reprimanding the chicken.
a,cot_en,Yoruba,A kì í mọ́ egbò fúnra ẹni ká sunkún.,One does not treat one’s own sore and yet cry from the pain.,A,Regex Parse,One does not treat one’s own sore and yet cry from the pain.,Nobody mends their own hurt and yet complains of the suffering.,One does not nurse their own bruise and then bemoan the discomfort.,One cannot heal their own wound and still lament the agony.
a,cot_en,Yoruba,Àbúrò kì í pa ẹ̀gbọ́n nítàn.,The younger person does not give the older person history lectures.,A,No response,The younger person does not give the older person history lectures.,API Failure A,API Failure C,API Failure B
a,cot_en,Yoruba,Òjò pa gbòdògì ró wọ̀rọ̀-wọ̀rọ̀,"The rain pounds the gbòdògì, producing a loud noise.",B,No response,API Failure B,"The rain pounds the gbòdògì, producing a loud noise.",API Failure C,API Failure A
a,cot_xl,Yoruba,"Bí a kò lówó, à léèyàn; bí a kò léèyàn à lóhùn rere lòrun.","If one lacks money, one should have people; if one lacks people, one should be pleasant in one’s speech.",C,Parse Failed,API Failure C,API Failure B,"If one lacks money, one should have people; if one lacks people, one should be pleasant in one’s speech.",API Failure A
a,cot_xl,Yoruba,"A-kápò-má-ṣọdẹ: ọ̀tá ẹranko, ọ̀tá èèyàn.",He-who-carries-a-hunting-bag-but-does not-hunt: enemy alike of man and beast.,B,Regex Parse,He-who-carries-a-water-bag-but-does-not-quench-thirst: enemy alike of human and beast.,He-who-carries-a-hunting-bag-but-does not-hunt: enemy alike of man and beast.,He-who-carries-a-war-hammer-but-does-not-fight: enemy alike of man and tree.,He-who-carries-a-fishing-net-but-does-not-fish: enemy alike of fish and land-dweller.
a,cot_xl,Yoruba,Iwájú la ti ńjogún; ẹ̀hìn la ti ńṣàgbà.,"One inherits from one’s front, and one sets an example at one’s back.",D,"In Yoruba, 'Iwájú' means 'front', 'la ti' means 'one inherits', 'ńjogún' means 'from', 'ẹ̀hìn' means 'back', 'la ti' means 'one sets', and 'ńṣàgbà' means 'an example'. This proverb warns people about the importance of being a good role model, as the actions they take will be emulated by others. It emphasizes the idea that one's 'front' or behavior is what people will inherit, and the 'back' or actions they take will set an example for others to follow.","Èhìn ńjà ẹ̀kọ̀, òsìn ńjà ẹ̀hìn, omo ńjà ẹ̀hìn la ti ńṣàgbà.","Omo ńbá ńjà ẹ̀hìn la ti ńṣàgbà, ẹ̀kọ̀ ńbá ńjà iwájú la ti ńjogún.","Ọ̀rẹ́ ńjà ẹ̀hìn ni omo ńjà, ẹ̀kọ̀ ńjà ẹ̀hìn ni ẹ̀hìn ńjà ńjogún.","One inherits from one’s front, and one sets an example at one’s back."
a,cot_xl,Yoruba,"Ẹ̀rù kì í ba igbó, bẹ́ẹ̀ni kì í ba odò; ẹ̀rù kì í ba ọlọ lójú ata.","The forest knows no fear, and neither does the river know fear; the grindstone never shows fear in the face of pepper.",B,"The proverb Ẹ̀rù kì í ba igbó, bẹ́ẹ̀ni kì í ba odò; ẹ̀rù kì í ba ọlọ lójú ata is a Yoruba saying that means the forest (or wilderness) is fearless, and neither is the river (which represents the ever-changing nature of life), while the grindstone (which represents persistence and endurance) remains unafraid in the face of challenges (represented by pepper).","The forest never knows shame, and neither does the river know shame; the grindstone always shows confidence in the face of spice.","The forest knows no fear, and neither does the river know fear; the grindstone never shows fear in the face of pepper.","The forest knows no sorrow, and neither does the river know sorrow; the grindstone never hides its strength in the presence of herbs.","The forest is fearless of storms, and neither is the river fearful of storms; the grindstone remains calm in the face of hot sauce."
a,cot_xl,Yoruba,"Ilé tí a gbá èèyàn létí wọ̀, bó pe títí a ó gbàá èèyàn létí jáde níbẹ̀.",A home one is able to enter only after one has slapped someone in the ears: sooner or later one will have to slap someone in the ears in order to get out of it.,B,Regex Parse,3. The home you enter with problems will be the same one you will have to deal with when you try to leave it. (16 words),A home one is able to enter only after one has slapped someone in the ears: sooner or later one will have to slap someone in the ears in order to get out of it.,"2. You may not be able to enter a difficult situation without causing problems for someone, and you will have to face similar issues when you leave. (17 words)","1. If you want to get into trouble, you will eventually get into another kind of trouble when you leave. (15 words)"
a,cot_xl,Yoruba,"Ojú ti kókó, ojú ti eéwo; ojú ti aáràgbá ìdí pẹ̀lú.","The lump that attacks the head is shamed, the boil is shamed, and the hardened tissue on the buttocks is shamed also.",A,"This proverb is a Yoruba idiom that conveys shame or accountability for one's actions, regardless of the perpetrator's status or position. The literal translation breaks down as follows: 'ojú ti kókó' refers to a lump or boil on the head, 'ojú ti eéwo' refers to a boil or sore, and 'ojú ti aáràgbá' refers to a hardened tissue or abscess on the buttocks. The phrase 'ìdí pẹ̀lú' means 'also' or 'too.' The proverb is saying that even those in high positions, like the 'lump that attacks the head,' will be held accountable for their actions, just like those in lower positions, like the boil and hardened tissue on the buttocks.","The lump that attacks the head is shamed, the boil is shamed, and the hardened tissue on the buttocks is shamed also.","One's actions are shamed, whether it's a boil that attacks the head or a hard lump on the buttocks, everyone is held accountable.","The boil on the head is shamed, the lump is also shamed, and the hardened buttocks will be exposed too.","Whatever sores or swellings appear on one's body, whether on the head, boil, or hardened tissue, will all be exposed and shamed."
a,cot_xl,Yoruba,"Bí ẹ̀bìtì ò pa eku, a kó ẹyìn fẹ́lẹ́yìn.","If the snare does not kill the rat, it returns the kernel bait to the owner.",A,Parse Failed,"If the snare does not kill the rat, it returns the kernel bait to the owner.",API Failure B,API Failure A,API Failure C
a,cot_xl,Yoruba,Tojú tìyẹ́ làparò-ó fi ńríran.,It is with both its eyes and its feathers that the partridge sees.,A,Regex Parse,It is with both its eyes and its feathers that the partridge sees.,"Làparò-ó fi ńríran sílé, àti orí òkunrín lápò fi ṣe ẹrú.","Tojú tìyẹ́ láparò-ó fi ńríran sílẹ̀, àti èyí tìyẹ́ láparò-ó fi ńríran sílẹ̀","Ojú àti ẹgbẹ́rù lápò fi ṣe ẹrú, òkùnrin lápò fi ṣe ẹrú"
a,cot_xl,Yoruba,"Olórùká gbòrùka, ọwọ́ àwé dòfo.",The owner of the ring has taken back his ring; the fingers of the friend are now empty.,D,"Olórùká gbòrùka ni àwọn tí ọ̀rọ̀ wọ́n ṣe láti wọn, àwọn ẹnu àwé nígbà tí ọ́ wọn dòfo Ọwọ́ àwé dòfo ló wọ́n ṣe, èyí ni gbogbo ẹnu ọwọ́",The owner of the ring takes back what the owner of the ring gives away; empty fingers of the friend now,"The owner of the ring knows what the owner of the ring says is the agreement, the fingers of the friend are now empty when he receives what the owner of the ring gave","The owner of the ring is the one who makes the agreement, fingers of the friend now empty when he takes back what he gave",The owner of the ring has taken back his ring; the fingers of the friend are now empty.
a,cot_xl,Yoruba,Alágbàró ò yege; aláṣọ á gbà á bó dọ̀la.,She who borrows a wrapper skirt to wear is not home free; the owner of the cloth will take it back tomorrow.,A,Regex Parse,She who borrows a wrapper skirt to wear is not home free; the owner of the cloth will take it back tomorrow.,She who borrows a wrapper skirt is not free; the owner's hand will take it back.,"Borrowing a wrapper skirt may give you temporary freedom, but the owner will reclaim it soon enough.","When you borrow a wrapper skirt to wear, you're not home free yet; the real owner will get it tomorrow."
a,cot_xl,Yoruba,Kí ni apárí ńwá ní ìṣọ̀ onígbàjámọ̀?,What does a bald man want in the stall of the barber?,A,Regex Parse,What does a bald man want in the stall of the barber?,What does a man who is already shaven want in the barber's chair?,A man with a shaved head has no business in the barber shop.,Why would a bald person visit a barber for a haircut?
a,cot_xl,Yoruba,Ẹni tí ajá bá wá sóde lajá ḿbá relé.,Whoever the dog came out with is the per son the dog returns home with.,C,"This proverb is a Yoruba idiomatic expression that highlights the concept of companionship and loyalty. In this context, the dog represents a loyal companion, and the phrase emphasizes that one tends to associate with those they initially meet or accompany. The proverb advises that whoever you befriend or associate with initially will likely be the same people you return to or rely on in the future.",Ọ̀rẹ̀ tí ó ti bẹ́ ẹ̀lẹ́ mọ́ ni ó ti ri pé yẹ̀,Ọ̀rẹ̀ tí ó ti fi ẹ̀lẹ́ sílé ni ó ti wá sílé mọ́,Whoever the dog came out with is the per son the dog returns home with.,Ọ̀rẹ̀ tí ó fi ẹ̀lẹ́ kọ̀rẹ́ ni ó fi ẹ̀lẹ́ rẹ̀
a,cot_xl,Yoruba,Omi là ńkọ́-ọ́ tẹ̀ ká tó tẹ iyanrìn.,Water is the first thing one’s foot encounters before it encounters the sand.,C,Parse Failed,API Failure A,API Failure C,Water is the first thing one’s foot encounters before it encounters the sand.,API Failure B
a,cot_xl,Yoruba,Ọ́bún ba irú aṣọ jẹ.,The filthy person destroys the appeal of a style of clothing.,C,Parse Failed,API Failure B,API Failure C,The filthy person destroys the appeal of a style of clothing.,API Failure A
a,cot_xl,Yoruba,A kì í gbé àárín ojì èèyàn ká má ṣì wí.,One cannot live amid forty people and never misspeak.,A,Regex Parse,One cannot live amid forty people and never misspeak.,One cannot live among twenty people and never have a misstep in speech.,One cannot stay among fifty people and always speak correctly.,One cannot live among thirty people and never make a mistake.
a,cot_xl,Yoruba,Aṣusọ́nà ní ńfi ìyá-a rẹ̀ gbèpè,A child who shits on the path brings down curses on its mother. B,B,Regex Parse,A child who does not respect its elders brings curses on its father.,A child who shits on the path brings down curses on its mother. B,A child who walks on the path of trouble brings down evil spirits on its mother.,A child who speaks ill of its father brings shame to its mother.
a,cot_xl,Yoruba,Ẹni tí a bá ńbá ṣíṣẹ́kí í ṣí lẹ; bórí bá túnni ṣe a kì í tẹ́ bọ̀rọ̀.,The person being lent a hand does not malinger; one whom Providence favors is not easily disgraced.,A,Regex Parse,The person being lent a hand does not malinger; one whom Providence favors is not easily disgraced.,The person being helped does not lag behind; one whom destiny favors is not easily humiliated.,The person receiving aid does not falter; one blessed by fate is not quickly embarrassed.,One who is assisted does not dawdle; Providence favors those who are not hastily ridiculed.
a,cot_xl,Yoruba,TẸ̀gbá tẸ̀sà ló mọ Láfì lágẹmọ; gbogbo ayé ló mọ Tẹlẹ̀mú lólè.,Both the Ẹ̀gbá and the Ẹ̀sà people know that Láfì is like the chameleon; the whole world knows Tẹlmú as a thief. ,B,"This proverb is in the Yoruba language. It uses metaphors to describe two individuals, Láfì and Tẹlẹ̀mú. The Ẹ̀gbá and Ẹ̀sà people are known for their distinct cultures, but the proverb implies that they have a common understanding about Láfì's adaptability, much like the chameleon. On the other hand, Tẹlẹ̀mú is known as a thief, indicating that their reputation precedes them worldwide. The proverb highlights the idea that some people's actions and characteristics are well-known, even across different cultures and societies.",Tẹ̀gbá tẹ̀sà ló mọ Láfì lágẹmọ gbogbo ayé; gbogbo ayé ló mọ Tẹ̀lẹ̀mú lórí Ọlọrun,Both the Ẹ̀gbá and the Ẹ̀sà people know that Láfì is like the chameleon; the whole world knows Tẹlmú as a thief. ,Tẹ̀gbá tẹ̀sà ló mọ Láfì lágẹmọ rẹ̀; gbogbo ayé ló mọ Tẹ̀lẹ̀mú lórí Ọrẹ̀,Gbogbo tẹ̀gbá tẹ̀sà ló mọ Láfì lágẹmọ gbogbo; gbogbo ayé ló mọ Tẹ̀lẹ̀mú lólè gbogbo
a,cot_xl,Yoruba,A kì í fi gbèsè sọ́rùn ṣọ̀ṣọ́.,One does not carry debt around one’s neck and live like a dandy.,A,Parse Failed,One does not carry debt around one’s neck and live like a dandy.,API Failure A,API Failure B,API Failure C
a,cot_xl,Yoruba,Òṣìṣẹ́ lọ̀tá ọ̀lẹ.,The industrious person is the enemy of the shiftless person.,D,Regex Parse,A hard worker is the arch-nemesis of the loafer.,One who is industrious is the adversary of the idle.,The diligent one is the nemesis of the idle one.,The industrious person is the enemy of the shiftless person.
a,cot_xl,Yoruba,Ọjo kì í to lọ bi òréré.,Days do not go on straight like an avenue.,A,"Ọjo kì í to lọ bi òréré ni idiòm Yorùbá tí è sùn àti è sùn wọn dì è dógún gbé àwọn àjàn sí wàjúlẹ̀. Àìdọkun ní òréré lọ sí títí dé wájú, bákan náà, Ọjo kì í to lọ bi òréré, tí bàbá àwọn Ọjo wọn bọrí sí wájú títí dé wàjúlẹ̀. Ìdánimọ Ọjo ni àìmọ̀, è sùn wọn ni àjàn, tótó Ọjo ni àjàn gbé àwọn àjàn sí wàjúlẹ̀. Títí Ọjo kì í to lọ bi òréré, àìmọ̀ wọn ni àjàn gbé àjàn sí wàjúlẹ̀.",Days do not go on straight like an avenue.,Ọjo kì í to lọ bi àjàn gbé àjàn sí wàjúlẹ̀,Ọjo kì í to lọ bi àjàn,Ọjo kì í to lọ bi àjàn sí wàjúlẹ̀
a,cot_xl,Yoruba,"""Ọ̀ràn yí ò dùn mí"": ẹ̀ẹ̀kanṣoṣo là ńwí i. ","""This matter does not hurt me"": stating it only once suffices.",D,"In Yoruba, 'Ọ̀ràn yí ò dùn mí' is a proverb that translates to 'This matter does not hurt me.' The phrase 'ẹ̀ẹ̀kanṣoṣo là ńwí i' is its literal translation. It emphasizes that stating it only once is sufficient, implying that repetition is unnecessary and potentially redundant.","Ọ̀ràn yí ń bẹẹ, mí ńwí i","Ọ̀ràn yí ǹ tán, mí ń gbé i","Ẹ̀ẹ̀kanṣoṣo là ńyẹ i, ẹ̀gbọn ń wí","""This matter does not hurt me"": stating it only once suffices."
a,cot_xl,Yoruba,"Ọbẹ̀-ẹ́ tutù tán, a dawọ́ bù ú lá.","The stew having cooled, one hollows one’s palm to eat it.",D,Parse Failed,API Failure C,API Failure B,API Failure A,"The stew having cooled, one hollows one’s palm to eat it."
a,cot_xl,Yoruba,Ohun tí a ó fẹ́ kéèyàn ó mọ̀ là ńṣe lábẹ́lẹ̀.,It is what one wishes to keep a secret that one does in private.,D,"This proverb warns that secrets kept in private may ultimately lead to exposure. In Yoruba culture, it emphasizes the importance of honesty and transparency in personal relationships. The phrase 'ohun tí a ó fẹ́ kéèyàn' translates to 'what one wishes to keep a secret', and 'lábẹ́lẹ̀' means 'private'. The proverb's message is often used to caution individuals against deceit and dishonesty.",Eyi tí a ó fẹ́ pẹ̀lú ó wà lábẹ́lẹ̀.,Eyi tí a ó fẹ́ gba ó mọ̀ lábẹ́lẹ̀.,Ohun tí a ó fẹ́ kọ́ ó rí lábẹ́lẹ̀.,It is what one wishes to keep a secret that one does in private.
a,cot_xl,Yoruba,Bàbá laláàbò; ìyá lonírànwọ́; orogún nikú,A father is a protector; a mother is a helper; a co-wife is death.,A,Regex Parse,A father is a protector; a mother is a helper; a co-wife is death.,Àbá lorí òjò; ìyá laláàbò; orogún ni lonírànwọ́,Bàbá lonírànwọ́; ìyá laláàbò; orogún ni ojò,Àbá laláàbò; ìyá lorí òjò; orogún ni kọ̀ọ̀
a,cot_xl,Yoruba,"Asárélówó ḿbẹ lọ́nà ogun; Apọ̀ṣẹ̀ṣẹ̀ m̀bẹ lọ́nà èrò; Bó-pẹ́-títí-ng-ó-lá ḿbẹlábà, ó ńjẹ ẹ̀sun iṣu.","He-who-hurries-after-riches is on his way to battle; He-who-has-in-abundance is off on his travels; By-and-by-‘‘I-will-be-rich’’ is back in his hut, eating roasted yams.",C,Parse Failed,API Failure C,API Failure B,"He-who-hurries-after-riches is on his way to battle; He-who-has-in-abundance is off on his travels; By-and-by-‘‘I-will-be-rich’’ is back in his hut, eating roasted yams.",API Failure A
a,cot_xl,Yoruba,Òṣùpá ò mòde òtòṣì; bó bá délé ọlọ́rọ̀ á dé tèmi.,"The moon does not know which yard be longs to a poor man; if it reaches a wealthy man’s abode, it will reach mine also.",D,Regex Parse,"The wind does not know which farm belongs to a poor farmer; if it blows to a wealthy farmer’s field, it will also blow to mine too.","The sun does not know which house belongs to a poor man; if it reaches a rich man’s home, it will also be seen from my yard.","The rain does not know which field belongs to a poor farmer; if it reaches a wealthy farmer’s land, it will also fall on mine as well.","The moon does not know which yard be longs to a poor man; if it reaches a wealthy man’s abode, it will reach mine also."
