task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
b,zs,Yoruba,"À ńjọ- rìn, a kò mọ orí olówó.",No one can tell who among a company is most likely to succeed.,C,Regex Parse,"In a sea of hopeful souls, it's impossible to determine who will achieve ultimate success.","In a gathering of ambitious individuals, the one who will ultimately prevail remains unknown.",No one can tell who among a company is most likely to succeed.,"Among a crowd of eager faces, no one can predict who will rise to greatness."
b,zs,Yoruba,Ẹni à ńgbé gẹ̀gẹ̀ ni yó ba àrà rẹ̀ jẹ.,People who are placed on pedestals have ample opportunities to topple themselves.,A,Regex Parse,People who are placed on pedestals have ample opportunities to topple themselves.,"The farther you rise, the greater the likelihood you'll stumble and fall hard.","The higher you climb, the more you risk losing balance and tumbling down.",Those standing tall on high grounds often find it easy to falter and fall.
b,zs,Yoruba,Ọ̀já kan ò dàbí já òróòro; òkè kan ò dàbí Òkèe Gbadi; ọmú kan ò dùn bí ọmú ìyá ẹni.,Certain things have no rivals in value. ,C,Regex Parse,There are certain goods that surpass all others in value; none can match their prestige.,Some things hold unparalleled worth; their equivalents are nowhere to be found.,Certain things have no rivals in value. ,A few things are truly priceless; their worth cannot be matched by any other thing.
b,zs,Yoruba,Ìbínú baba òṣì.,Anger achieves no good but may backfire on who ever expresses it.,B,Regex Parse,Anger's fleeting triumph can turn against the one who lets it consume them.,Anger achieves no good but may backfire on who ever expresses it.,"Passing fury may seem victorious in the short term, but it eventually turns to dust in the face of its perpetrator.","Rage may momentarily elevate one's position, but it often ultimately backfires against its instigator."
b,zs,Yoruba,"Wọ́n ní kárúgbó gba ọmọ pọ̀n, ó ní ṣe bí wọ́n mọ̀ pé òun ò léhín; wọ́n ní kó pa ọmọ jẹ ni? ",Said of people whose comment on a proposition is wildly irrelevant.,A,Regex Parse,Said of people whose comment on a proposition is wildly irrelevant.,Describing those who provide extremely unrelated feedback on a proposal.,Said of people whose comment on a proposition is wildly illogical.,Used to describe the responses of individuals whose remarks on a policy are woefully disconnected.
b,zs,Yoruba,Fífẹ́ la fẹ́ ẹ̀fọ́ tí à ńpè-é ní ọ̀rẹ́ ẹ̀kọ; ti ilé ogè-é tó ogè-é jẹ.,That one delights in another person’s company is not to say that one cannot do without it.,B,Regex Parse,That someone takes pleasure in another's companionship doesn't necessarily mean they're helpless without it.,That one delights in another person’s company is not to say that one cannot do without it.,One who finds happiness in the company of others doesn't imply inability to live without it.,The one who derives joy from another person's presence can't be said to lack independence.
b,zs,Yoruba,Àrífín ilé ó jọkà jẹ òròmọ adìẹ.,A person who would retain esteem among his or her peers must not act beneath himself or herself.,D,Regex Parse,{'distractor1': 'A person of high repute must maintain dignity to be respected among equals.'},"{'distractor2': 'To command respect, one must not engage in actions that diminish their standing.'}","{'distractor3': 'For a person to earn esteem from their peers, they must conduct themselves with integrity.'}",A person who would retain esteem among his or her peers must not act beneath himself or herself.
b,zs,Yoruba,"Àparò, aṣọ-ọ̀ rẹ́ ṣe pọ́n báyìí? O ní ìgbà wo ni aṣọ òun ò níí pọ́n?  Ọ̀sán jíjẹ, òru sísùn, oúnjẹ̀ ò ṣéé fi sílẹ̀ lọ́sàn-án; orun ò ṣéé fi sílẹ̀ lóru.",The priorities of the self-indulgent are always inverted.,B,Regex Parse,The priorities of the self-absorbed are often misplaced.,The priorities of the self-indulgent are always inverted.,The priorities of the self-indulgent are usually misguided.,The priorities of the self-centered are habitually skewed.
b,zs,Yoruba,"A kì í dé ilé ikú ká fóhórí kù; bí a ò bá tútù, a ó bàá gbígbẹ.",The sole custodian of a commodity is unlikely to experience a lack of it.,A,Regex Parse,The sole custodian of a commodity is unlikely to experience a lack of it.,"One who possesses everything is rarely in need; when the owner is not extravagant, wealth abounds.",The sole guardian of a valuable resource is unlikely to be in a state of scarcity; until the owner's greed is unquenchable.,The sole custodian of a prized possession is unlikely to suffer from its absence; only when the owner's generosity is exhausted.
b,zs,Yoruba,Apárí ní ńfojú di abẹ.,The bald person has no use for razors.,B,Regex Parse,The bald person doesn't use a hair clip.,The bald person has no use for razors.,The person without hair has no need for a hair clipper.,A person without hair doesn't require a hair comb.
b,zs,Yoruba,"Ẹni tí yó kọ igba lóko, ìrìn ẹsẹ́-ẹ rẹ̀ là ńwò.",How a person behaves re veals more about his or her capabilities than what the person says.,C,Regex Parse,Actions of an individual expose their potential more vividly than their words.,What one does speaks louder about their abilities than what they claim.,How a person behaves re veals more about his or her capabilities than what the person says.,A person's character is best represented by their actions rather than their utterances.
b,zs,Yoruba,Ìyàwó jẹ ọkà jẹ igbá.,One should show consideration and exercise care in using others’ property.,B,Regex Parse,One should demonstrate prudence and be mindful in handling others' belongings.,One should show consideration and exercise care in using others’ property.,"When dealing with possessions that don't belong to you, one should exercise diplomacy and caution.",It is prudent to exercise tact and discretion when utilizing resources not your own.
b,zs,Yoruba,"Bí a kò bá lè dá Tápà, Tápà kì í dáni.","If one fails, one should at least avoid disgrace.",D,Regex Parse,"When one falls short, it's best to at least avoid humiliation.","If you fail, try to at least steer clear of shame.","If you can't succeed, at least prevent embarrassment.","If one fails, one should at least avoid disgrace."
b,zs,Yoruba,"Bí a kò bá pàdé lókè, a ó pàdé lódò.","Paths that have crossed will somewhere, somehow, cross again.",C,Regex Parse,Crossroads that have intersected will eventually converge once more.,"Whenever paths that have crisscrossed meet once more, it is only a matter of time.","Paths that have crossed will somewhere, somehow, cross again.",Two paths that have collided will meet again in some unknown place.
b,zs,Yoruba,Olè kì í gbọ́ orúkọ ẹ̀ kó dúró.,A person who has something to hide is always worried about being exposed.,D,Regex Parse,Individuals concealing facts are frequently consumed by the fear of being revealed.,A person with secrets is perpetually anxious about being unmasked.,One hiding truth is often preoccupied with the prospect of being uncovered.,A person who has something to hide is always worried about being exposed.
b,zs,Yoruba,"Ọkọ̀ ńjò, ọkọ̀ ńjò! Ìgbà tó bá rì, kò parí ná?",There is little one can do about a problem whose outcome is inevitable.,A,Parse Failed,There is little one can do about a problem whose outcome is inevitable.,API Failure B,API Failure A,API Failure C
b,zs,Yoruba,Ọmọ tó káwọ́ sókè ló fẹ́ ká gbé òun.,"If you want people to come to your aid, first lift a finger on your own behalf.",A,Regex Parse,"If you want people to come to your aid, first lift a finger on your own behalf.","For aid to arrive, first take a bold step on your path","To receive help, first extend your own helping hand","If others are to assist you, begin by lifting your own burden"
b,zs,Yoruba,"Ìyà mẹ́ta a-fàdá-pa-ikún: ikún lọ, àdá nù, aládàá ní òun ó gba àdá òun.",Said when problems climb on problems.,A,Regex Parse,Said when problems climb on problems.,"In times of hardship, a strong person will know when to let go and hold on to what's truly valuable.","When life's difficulties pile up, a wise one learns to release the less important and grasp the more precious.","When troubles follow one another, a wise person knows when to drop the second and hold on to the first."
b,zs,Yoruba,Àgùntàn ò pa aṣọ èṣí dà.,Old habits die hard.,A,Regex Parse,Old habits die hard.,Long-held customs cling tenaciously.,Deep-seated traditions refuse to yield.,Established patterns resist change fiercely.
b,zs,Yoruba,Kí á lé akátá jìnnà ká tó bá adìẹ wí.,Get rid of the immediate danger before reprimanding those who caused it.,D,Regex Parse,"Address the pressing situation first, then take action against those who started the trouble.",Tackle the immediate issue at hand before chastising those who provoked it.,Prioritize resolving the current predicament before assigning blame to those responsible.,Get rid of the immediate danger before reprimanding those who caused it.
b,zs,Yoruba,A kì í mọ́ egbò fúnra ẹni ká sunkún.,One should know one’s own pain threshold.,A,Regex Parse,One should know one’s own pain threshold.,It is essential to understand your own capacity for endurance.,Knowing your own weakness is crucial in making wise decisions.,One must know one's own limit in order to avoid frustration.
b,zs,Yoruba,Àbúrò kì í pa ẹ̀gbọ́n nítàn.,One should not exceed one’s station.,A,Regex Parse,One should not exceed one’s station.,One should not overstep the bounds of their social hierarchy.,One should not attempt to rise above their designated position.,It is unwise to claim more than one's rightful place.
b,zs,Yoruba,Òjò pa gbòdògì ró wọ̀rọ̀-wọ̀rọ̀,Certain behaviors by others force comments out of the mouths of even normally recalcitrant people.,B,Regex Parse,It is often the provocation of others that prompts even the most reticent individuals to speak out.,Certain behaviors by others force comments out of the mouths of even normally recalcitrant people.,The provocations of others can push even the most obstinate people to express their opinions openly.,Certain actions by others necessitate reactions from people who would otherwise remain silent.
b,zs,Arabic,اللي ما رضى خببزة يرضى بنصها ,It is an example of a person who is not satisfied with what God has destinied for him and is forced to accept less in the end.,C,Regex Parse,"It represents a scenario where a person, unable to accept their predetermined path, reluctantly agrees to a significantly reduced amount of what they initially sought.",This phrase illustrates a situation in which an individual is not content with the circumstances they were meant to have and ultimately accepts a lesser portion.,It is an example of a person who is not satisfied with what God has destinied for him and is forced to accept less in the end.,It symbolizes a person who cannot accept their predestined fate and settles for a fraction of what they initially desired.
b,zs,Arabic,إنك تضرب في حديد بارد,You’re trying to change something that you can’t.,B,Regex Parse,"You're striving to alter something that's as immovable as a cold, unyielding metal.",You’re trying to change something that you can’t.,You're trying to hammer out a change in a situation that's already set in stone.,"You're attempting to mold something rigid, unyielding to your will."
b,zs,Arabic,إصرف ما في الجيب يأتيك ما في الغيب.,"A proverb encourages spending money, and Allah will grant you from where you do not expect. Pocket: a bag sewn into clothing to carry money and so on.",D,Regex Parse,إصرف ما في حزمة يؤدي إلى استلام ما غير متوقع.,إن إصدار ما في حقيبة يؤدي إلى استقبال ما في غيرها.,إن إفراغ ما في الحقيبة يؤدي إلى استجابة ما في الغيب.,"A proverb encourages spending money, and Allah will grant you from where you do not expect. Pocket: a bag sewn into clothing to carry money and so on."
b,zs,Arabic,الصديق وقت الضيق.,The proverb means that a true friend is the one who supports you when you face difficulties and problems in life.,B,Regex Parse,The proverb signifies that someone who consistently assists you during adverse circumstances is undoubtedly an authentic companion.,The proverb means that a true friend is the one who supports you when you face difficulties and problems in life.,A genuine companion is someone who stands by your side during periods of hardship and strife.,A loyal companion is the one who extends a helping hand when you encounter turmoil and adversity in life.
b,zs,Arabic,أنا باللقمة لفمو وهو بالمشهاب لعيني.,This proverb is used to describe a person who is ungrateful and betrays others.,B,Regex Parse,"This proverb is employed to characterize an individual who shows ingratitude and engages in deceitful behavior, betraying others' trust while maintaining a facade of loyalty.",This proverb is used to describe a person who is ungrateful and betrays others.,"This idiom signifies a person who displays ingratitude and acts treacherously towards others, all while attempting to conceal their intentions behind a mask of friendship.","This expression is utilized to depict a person who commits acts of disloyalty toward others while concealing their true feelings, all the while pretending to be on good terms."
b,zs,Arabic,وِجّو بيقطع الرزق,This phrase is said to refer to the unlucky people.,A,Regex Parse,This phrase is said to refer to the unlucky people.,People who are unfortunate and encounter continuous challenges are often referred to with this phrase.,This expression describes individuals who face hardships and misfortunes.,This term is used to describe individuals who experience recurring difficulties and unfortunate circumstances.
b,zs,Arabic,إطعم الفم تستحى العين.,"If you want someone to be by your side or to benefit from fhim, you have to be generous with them financially.",A,Regex Parse,"If you want someone to be by your side or to benefit from fhim, you have to be generous with them financially.","If you wish to have someone's companionship or benefit from their actions, you must provide for their financial well-being.","To ensure loyalty or a favorable outcome from someone, it is necessary to show them financial support.","To gain the loyalty or assistance of another person, it is crucial to be generous with them financially and provide for their material needs."
b,zs,Arabic,إن ضاق بيك الأمر، اشرب زجاجة خمر,"This proverb is widely used by the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin in the Wad Madani region (according to the author), and the proverb is religiously, medically, scientifically, and logically rejected as well.",A,Regex Parse,"This proverb is widely used by the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin in the Wad Madani region (according to the author), and the proverb is religiously, medically, scientifically, and logically rejected as well.","This proverb is a popular saying among the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin tribes residing in the Wad Madani region, but its credibility is frequently disputed by experts across various fields including theology, medicine, science, and rational thought.","The usage of this proverb is predominantly found in the Wad Madani region among various tribes including the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin, despite its rejection in multiple sectors such as religion, medicine, science, and logic.","This proverb is commonly employed by the nomadic tribes of the Wad Madani region, which includes the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin, yet its validity is often disputed from a religious, medical, scientific, and logical standpoint."
b,zs,Arabic,جمل يعصر وجمل ياكل العصارة:,The proverb refers to people who succeed through the efforts of others.,D,Regex Parse,The proverb alludes to individuals who reap benefits without investing their own labor.,"This proverb highlights those who gain advantages by relying on the endeavors of others, rather than their own accomplishments.","It describes people who profit from the hard work of others, rather than making their own contributions.",The proverb refers to people who succeed through the efforts of others.
b,zs,Arabic,احفظ قرشك الأبيض ليومك الأسود.,It is a popular proverb used to emphasize the need to save and avoid extravagance.,A,Regex Parse,It is a popular proverb used to emphasize the need to save and avoid extravagance.,This phrase serves as a reminder to conserve one's resources for uncertain times.,"It cautions against excessive spending, advocating for the preservation of one's wealth.","The proverb encourages prudence in financial matters, advising restraint in spending."
b,zs,Arabic,رمية من غير رامي,It is a proverb when an unqualified person says something or makes a good statement and it is credited to him.,A,Regex Parse,It is a proverb when an unqualified person says something or makes a good statement and it is credited to him.,"An unschooled person's insightful remark is often attributed to them, without scrutiny.","When an unskilled individual utters words of wisdom, they are attributed to him.",A statement of merit spoken by an untrained individual is often mistakenly attributed to them.
b,zs,Arabic,فود عوجان.,"This proverb is used to describe a person who returns to their family after a long absence in search of benefit, but instead of bringing something positive, they bring something harmful or detrimental. ",C,Regex Parse,"This phrase portrays a person who leaves their family and after an extended absence, seeks to return and reap benefits, but ends up introducing malevolent elements.","This idiom refers to a person who departs their family, later returning after an extended separation, seeking to derive advantages, but unfortunately, they introduce pernicious influences.","This proverb is used to describe a person who returns to their family after a long absence in search of benefit, but instead of bringing something positive, they bring something harmful or detrimental. ","This expression characterizes an individual who departs their family, only to return after a prolonged absence, expecting to gain something positive, yet instead brings about damaging consequences."
b,zs,Arabic,اصبوعي في حلوجهم وصبوعهم في عيوني.,One of the popular proverbs that expresses the rejection of ingratitude. It means that there are those who do a lot of good and in return they only receive ingratitude.,C,Regex Parse,"An expression highlighting the tendency of some individuals to take things for granted, which often results in their actions being met with ingratitude.","A popular idiom that conveys the idea that some people consistently display ingratitude, even towards those who have done them significant favors.",One of the popular proverbs that expresses the rejection of ingratitude. It means that there are those who do a lot of good and in return they only receive ingratitude.,"A common saying that illustrates the phenomenon of ingratitude, where people fail to reciprocate kindness with anything more than resentment."
b,zs,Arabic,المَمنُوع مَرْغُوب.,Prohibition may increase people's desire to obtain or experience the forbidden thing.,C,Regex Parse,The imposition of a ban may inadvertently fuel the urge to acquire or explore the forbidden.,"Forbidding certain things can sometimes heighten the allure of those things, making them more desirable.",Prohibition may increase people's desire to obtain or experience the forbidden thing.,Restrictive measures can often intensify people's longing to indulge in what is normally off-limits.
b,zs,Arabic,اللي فات مات (ماتلا عليه التلفات),The proverb urges not to look back and regret what has passed.,A,Regex Parse,The proverb urges not to look back and regret what has passed.,"It's essential to move forward, not getting bogged down by what's been lost.","Don't let memories of the past overwhelm you, for it's gone forever.",The saying reminds one to avoid dwelling on past mistakes.
b,zs,Arabic,الإفراط في التّواضع يجلب المذلّة,It means that appearing too humble can demean a person and make him vulnerable to humiliation.,B,Regex Parse,It means that being overly humble can strip a person of their self-worth and leave them susceptible to being demeaned and humiliated.,It means that appearing too humble can demean a person and make him vulnerable to humiliation.,Excessive modesty can lead to a loss of dignity and make an individual more vulnerable to being belittled.,It means that excessive humility can undermine a person's self-respect and render him susceptible to public ridicule.
b,zs,Arabic,اللي فات مات.,"This proverb is effective psychological advice for those whose thinking is mortgaged to the past, which is a serious psychological illness because it harms sound thinking and paralyzes a person’s movement towards the future. Thinking makes a person become a prisoner of the past and its bitter memories, and makes him cry over the ruins of those who have passed away, but the tear that falls will not return, and this proverb spreads a spirit of optimism and a new start.",A,Regex Parse,"This proverb is effective psychological advice for those whose thinking is mortgaged to the past, which is a serious psychological illness because it harms sound thinking and paralyzes a person’s movement towards the future. Thinking makes a person become a prisoner of the past and its bitter memories, and makes him cry over the ruins of those who have passed away, but the tear that falls will not return, and this proverb spreads a spirit of optimism and a new start.","This proverb is essential for individuals whose perceptions are captive to the memories of the past, which can be a debilitating psychological affliction due to its detrimental effects on clear thinking and obstructing movement towards a better future. Being consumed by the past can render one a prisoner of its sorrowful recollections, prompting them to lament the demise of those who have departed, but the shed tear will not return, allowing this saying to foster a sense of optimism and a new start.","This proverb is helpful for those whose minds are enslaved to past experiences, which can be detrimental to mental health due to its negative impact on rational thinking and hindering movement towards a brighter tomorrow. Dwelling on the past can lead to becoming trapped in its memories, causing one to mourn the loss of those who have vanished, yet the fallen tear will not resurface, allowing this saying to instill a sense of hope and renewal.","For those whose thoughts are dominated by the remnants of the past, this proverb serves as a poignant reminder of the risks associated with being mired in nostalgia, which can impair sound judgment and stifle an individual's capacity for growth and progress. Getting caught up in the past can result in being imprisoned by its painful recollections, causing one to weep over the irreparable losses, but the fallen tear remains lost forever, making this proverb a beacon of positivity and a fresh beginning."
b,zs,Arabic,سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء,Someone is a natural.,B,Regex Parse,Someone is more appreciated when they're a born talent.,Someone is a natural.,A person is more valued when they excel in their own field.,It's better to find someone who is naturally gifted than someone who's forced to perform.
b,zs,Arabic,ابن الحرام بيساويها وابن الحلال بيوقع فيها,The proverb means that the innocent person always bears the mistakes and consequences of what the guilty person does.,A,Regex Parse,The proverb means that the innocent person always bears the mistakes and consequences of what the guilty person does.,The proverb suggests that the offspring of the lawful is often caught in the consequences of the unlawful.,It means that the child of the righteous will suffer for their parent's wrongdoings.,The saying implies that the innocent progeny of the law-abiding will be entangled in the web of the lawless.
b,zs,Arabic,خاطبوا الناس على قدر عقولهم.,It means that communication with people should be done according to their level of understanding and intellect.,D,Regex Parse,Communication should be adjusted according to the cognitive abilities of those being spoken to.,People's responses should be gauged and addressed in proportion to their intellectual capabilities.,One should tailor their dialogue to fit the mental capacity of their audience.,It means that communication with people should be done according to their level of understanding and intellect.
b,zs,Arabic,الدنيا زي الغازية، ترقص لكل واحد شوية,Every dog has its day.,A,Regex Parse,Every dog has its day.,Every animal has its afternoon.,Each cat has its clock.,Every beast has its break.
b,zs,Arabic,ايش ياخد الريح من البلاط؟,"It is said about a person who no one covets because he does not own anything or has no value. This proverb is used in response to someone who says, “Beware, there are those who covet him.”",D,Regex Parse,This phrase is used when describing an individual who possesses nothing noteworthy and therefore does not spark envy in others.,"This expression is often used to describe a person who holds little to no value, prompting those around him to feel indifferent towards him, as he is not worth their envy.","It is a saying that refers to someone with no valuable possessions or standing, making him an unappealing target for those who would covet him.","It is said about a person who no one covets because he does not own anything or has no value. This proverb is used in response to someone who says, “Beware, there are those who covet him.”"
b,zs,Arabic,تجيك التهايم وإنت نايم,This proverb is used to describe an innocent person who is accused of committing something wrong.,D,Regex Parse,"{'distractor3': 'This phrase is utilized to depict a scenario where an innocent bystander is mistakenly accused of a transgression.', 'wordCount': 17}","{'distractor2': 'It is often used to describe a circumstance where someone is mistakenly held accountable for a misdeed.', 'wordCount': 16}","{'distractor1': 'This expression is employed to convey a situation where an uninvolved individual is mistakenly implicated in a wrongdoing.', 'wordCount': 16}",This proverb is used to describe an innocent person who is accused of committing something wrong.
b,zs,Arabic,بليلة المباشر ولا ضبيحة (طبيخة) المكاشر,"Someone who gives you a little with love and a smile is better than someone who gives you a lot but without kindness. It is like the Egyptian proverb ""Meet me, but don't feed me.""",D,Regex Parse,Someone who gives you a small favor with a warm heart is more valuable than one who gives you a lot but lacks genuine affection.,The person who gives you a small gift with a genuine smile is more appreciated than the one who gives you a lot but without any kindness.,A person who offers you a little with sincerity is preferable to someone who gives you much but lacks emotional support.,"Someone who gives you a little with love and a smile is better than someone who gives you a lot but without kindness. It is like the Egyptian proverb ""Meet me, but don't feed me."""
b,zs,Arabic,بین المطرقة والسندان.,"It means that a person or situation is in difficult circumstances and is confused about two difficult choices, where there is no easy way out. It refers to having to deal with pressure or challenges from two different or opposing sides.",A,Regex Parse,"It means that a person or situation is in difficult circumstances and is confused about two difficult choices, where there is no easy way out. It refers to having to deal with pressure or challenges from two different or opposing sides.","It refers to a person or situation that's stuck between a rock and a hard place, with no easy way out, and being constantly pressured or challenged from two opposing sides.","It describes a situation where a person is caught in a dilemma, forced to choose between two difficult paths, both of which pose significant challenges and pressures.","This phrase conveys that someone is faced with an extremely tough situation where they're being squeezed from two opposite directions, leaving them with no clear escape route."
b,zs,Arabic,الوقاية خير من العلاج/ درهم وقاية خير من قنطار علاج ,Taking preventive measures and procedures to avoid problems or diseases is much better than waiting until the problem occurs and then trying to treat it.,C,Regex Parse,Taking proactive measures and adopting preventative strategies to avoid difficulties or health issues is more preferable than waiting for them to arise and then attempting to treat them.,Preventing problems or ailments from happening in the first place through careful planning and execution is more advantageous than dealing with the consequences after they have materialized.,Taking preventive measures and procedures to avoid problems or diseases is much better than waiting until the problem occurs and then trying to treat it.,"It's more beneficial to take proactive steps and implement precautions to prevent issues or illnesses from arising, rather than waiting for them to occur and then attempting to rectify the situation."
b,zs,Arabic, انكشحت بين امعاه لحشيشَ.,It is used to describe the disappearance of reservations and the absence of barriers between people.,D,Regex Parse,It is utilized to describe the dissolution of boundaries and impediments that prevent people from freely connecting with one another.,This phrase is employed to convey the eradication of obstacles and social constraints that hinder interactions among individuals.,This proverb is often used to signify the elimination of barriers and hindrances that inhibit relationships and communication among people.,It is used to describe the disappearance of reservations and the absence of barriers between people.
b,zs,Arabic,اللي ما يعرف الغلط ما يتعلم,Mistakes are the best teachers — learn from errors.,C,Regex Parse,Mistakes are the keys to knowledge — learn from what went wrong.,The path to wisdom is paved with errors — learn from your blunders.,Mistakes are the best teachers — learn from errors.,Errors are the wisest mentors — learn from your mistakes.
b,zs,Arabic,اللي يخالط المسعدين يسعد.,"The proverb means that happiness is contagious. If you live with a happy person, you will be happy. A happy person may not give you any of his money, but he may show you the path to happiness.",A,Regex Parse,"The proverb means that happiness is contagious. If you live with a happy person, you will be happy. A happy person may not give you any of his money, but he may show you the path to happiness.","{'text': 'The saying implies that happiness is a highly contagious phenomenon. Surrounding oneself with people who are genuinely happy can lead to a similar state of being. Their presence may not bring tangible rewards, but it can provide invaluable guidance and insight.', 'word_count': 51}","{'text': ""This ancient wisdom implies that happiness has a way of spreading. Being in the company of someone who is at peace can have a profound impact on one's own well-being. Though they may not bestow material gifts, they can offer valuable life lessons."", 'word_count': 48}","{'text': 'The proverb suggests that joy is a communicable emotion. Living alongside a contented individual can lead to a similar state of contentment. Their guidance may not provide material wealth, but it can illuminate the path to inner fulfillment.', 'word_count': 49}"
b,zs,Arabic,يجي الخريف.. واللواري بتقيف,"A proverb used when a person needs something and this thing is with someone else he knows, so the other person refuses to give it to him. Therefore, the person in need reminds the other person that one day he will need something as well.",C,Regex Parse,لواري بتقيف.. ولواري بتقيف، بقي هحطلك على قيد الحياة وحدك؟,يا بني انا ما بحاجة لشيء.. بس اللومي بيفتقد، ولواري بتقيف.. ولواري بتقيف بس حلو انا هقعد اجيب ليك,"A proverb used when a person needs something and this thing is with someone else he knows, so the other person refuses to give it to him. Therefore, the person in need reminds the other person that one day he will need something as well.",لواري بتقيف.. لواري بيقول ليك انه ما عنده حاجة.. بس لواري بتقيف، هقول له انه لازم يبقي بقي حلو معي
b,zs,Arabic,كل بخنوس افعين امو اغزال,"It is said to express a mother's love for her children, who sees no fault in them, even if people see the opposite.",B,Regex Parse,"This saying represents a mother's perspective, where she views her children as perfect, even when others see their shortcomings.","It is said to express a mother's love for her children, who sees no fault in them, even if people see the opposite.","The proverb highlights a mother's unwavering love and acceptance of her children, overlooking their imperfections, even when others criticize.","It symbolizes a mother's unconditional love towards her kids, ignoring their flaws, despite others' disagreements."
b,zs,Arabic,الباب اللى إِيجيك منه الريح، سده واستريح ,"This proverb is used to urge people not to get into problems, quarrels, and matters that lead to disagreements and division, and to prevent the causes that raise conflicts and quarrels between people.",A,Regex Parse,"This proverb is used to urge people not to get into problems, quarrels, and matters that lead to disagreements and division, and to prevent the causes that raise conflicts and quarrels between people.","The saying advises people to close the door to problems and disputes, and to seek peace and tranquility by preventing causes that lead to disagreements and divisions among people.","This proverb serves as a reminder to avoid engaging in issues that may lead to disputes and disagreements, and to seal off the causes that fuel conflicts and troubles between individuals.","This proverb is often used to caution against getting involved in matters that result in quarrels and disagreements, and to block the paths that lead to conflicts and troubles between individuals and communities."
b,zs,Arabic,بتقول للقمر غيبي وأنا مكانش.,It is a popular proverb describes a woman who is as beautiful as the moonlight.,B,Regex Parse,"This timeless proverb paints a picture of a woman as luminous as the moon's serene beauty, leaving an indelible mark on those fortunate enough to behold her.",It is a popular proverb describes a woman who is as beautiful as the moonlight.,"This traditional saying portrays a woman as radiant as the moon's soft glow, effortlessly captivating all who lay eyes on her.",It is an ancient proverb describing a woman whose loveliness is comparable to the gentle luminescence of the night sky.
b,zs,Arabic, بِيشتَري سَمَك في بَحَر ,"This proverb is said when someone sells to another a product that he has not seen, or the seller does not want to show it to him, or he may promise to show it to him later, and asks him to set a specific price for it. Just as you cannot sell or buy fish while it is in the sea, you cannot buy something without seeing it and evaluating it. This proverb is used when you are wanted to express your opinion on something that you have not tried or seen.",D,Regex Parse,"This proverb is uttered when a vendor attempts to persuade a customer to purchase an item unseen, often concealing its true nature or promising a viewing at a later time, yet demanding a predetermined price. Similar to buying fish from the ocean, one cannot effectively purchase something without first laying eyes on it. This expression is frequently used to convey skepticism or uncertainty when faced with an unfamiliar product or service.","When a merchant tries to force a buyer to pay for an item unseen, this phrase is invoked. The vendor may refuse to display the product or promise a viewing at a later time, while insisting on a fixed price. Much like purchasing seafood while still in the water, it's impossible to make an informed purchase without inspecting the goods first. This idiom is employed to express hesitation or doubt when considering an untested or unseen product.","This expression is used to convey that one cannot make an informed decision about a product or service without first inspecting it. A vendor who attempts to sell an item unseen, often by concealing its true nature or promising a viewing at a later time, is said to be engaging in this practice. Just as buying fish from the ocean is an impossible task, making a purchase without seeing the item is equally futile. This proverb is invoked to express skepticism or uncertainty when faced with an unfamiliar product or service.","This proverb is said when someone sells to another a product that he has not seen, or the seller does not want to show it to him, or he may promise to show it to him later, and asks him to set a specific price for it. Just as you cannot sell or buy fish while it is in the sea, you cannot buy something without seeing it and evaluating it. This proverb is used when you are wanted to express your opinion on something that you have not tried or seen."
b,zs,Arabic,أتبدلت غزلانها بقرودها.,The proverb refers to the change of conditions and bad replaces good.,B,Regex Parse,The proverb signifies the transition of favorable circumstances to unfavorable ones.,The proverb refers to the change of conditions and bad replaces good.,"It signifies a shift in conditions, where something better is replaced by something worse.","The proverb implies a transformation in fortune, where good is exchanged for bad."
b,zs,Arabic,اللسان مافيه عظم.,This proverb urges being caution and think wisely before talking.,A,Regex Parse,This proverb urges being caution and think wisely before talking.,This idiom advises exercising prudence and deliberating thoughtfully before expressing oneself.,This saying warns against rashness and encourages careful consideration before articulating one's thoughts.,This proverb cautions against impulsive speech and encourages individuals to weigh their words carefully before speaking.
b,zs,Arabic,شو جاب الزرقا للبلقا.,It is used to compare two different places or two opposite things (Zarqa and Balqa are Jordanian cities),B,Regex Parse,It is applied to denote the comparison between two distinct locations or antithetical entities within a geographical framework (illustrating Zarqa and Balqa).,It is used to compare two different places or two opposite things (Zarqa and Balqa are Jordanian cities),It is employed to contrast two disparate regions or two contrasting elements within a geographical context.,This expression is utilized to distinguish between two distinct areas or opposing aspects (referencing Zarqa and Balqa as examples).
b,zs,Arabic,الفقيه اللي عملناه إقابل الجامع عاد فالحصاير طامع.,"This proverb is said about a person you thought well of, but he deserves you to think badly of him.",C,Regex Parse,"This proverb is used to describe a person who initially seemed good to you, but later turned out to be unworthy of your trust.","This proverb is used to express that a person who was initially thought to be of good character has revealed their true, disappointing nature.","This proverb is said about a person you thought well of, but he deserves you to think badly of him.",This phrase is utilized to convey that an individual who was initially perceived as respectable has ultimately proven to be undeserving of admiration.
