task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
b,cot_en,Yoruba,"Wọ́n ní kárúgbó gba ọmọ pọ̀n, ó ní ṣe bí wọ́n mọ̀ pé òun ò léhín; wọ́n ní kó pa ọmọ jẹ ni? ",Said of people whose comment on a proposition is wildly irrelevant.,A,No response,Said of people whose comment on a proposition is wildly irrelevant.,API Failure B,API Failure A,API Failure C
b,cot_en,Yoruba,Fífẹ́ la fẹ́ ẹ̀fọ́ tí à ńpè-é ní ọ̀rẹ́ ẹ̀kọ; ti ilé ogè-é tó ogè-é jẹ.,That one delights in another person’s company is not to say that one cannot do without it.,B,No response,API Failure C,That one delights in another person’s company is not to say that one cannot do without it.,API Failure B,API Failure A
b,cot_en,Yoruba,Àrífín ilé ó jọkà jẹ òròmọ adìẹ.,A person who would retain esteem among his or her peers must not act beneath himself or herself.,D,Regex Parse,An individual seeking respect from peers should avoid conduct unbecoming of their character and stature.,"To maintain dignity among equals, one must refrain from actions that undermine their own self-worth and reputation.",A person desiring to preserve their good name and standing must not engage in behavior that falls beneath their expected standards.,A person who would retain esteem among his or her peers must not act beneath himself or herself.
b,cot_en,Yoruba,"Àparò, aṣọ-ọ̀ rẹ́ ṣe pọ́n báyìí? O ní ìgbà wo ni aṣọ òun ò níí pọ́n?  Ọ̀sán jíjẹ, òru sísùn, oúnjẹ̀ ò ṣéé fi sílẹ̀ lọ́sàn-án; orun ò ṣéé fi sílẹ̀ lóru.",The priorities of the self-indulgent are always inverted.,B,No response,API Failure A,The priorities of the self-indulgent are always inverted.,API Failure B,API Failure C
b,cot_en,Yoruba,"A kì í dé ilé ikú ká fóhórí kù; bí a ò bá tútù, a ó bàá gbígbẹ.",The sole custodian of a commodity is unlikely to experience a lack of it.,A,Regex Parse,The sole custodian of a commodity is unlikely to experience a lack of it.,The primary guardian of resources rarely faces significant scarcity issues personally always.,A person fully in charge of goods is less likely to encounter their shortage normally.,The main keeper of supplies does not usually experience deficiency in them under normal circumstances.
b,cot_en,Yoruba,Apárí ní ńfojú di abẹ.,The bald person has no use for razors.,B,"The proverb 'Apárí ní ńfojú di abẹ' is a Yoruba expression that translates to 'The bald person has no use for razors.' To generate distractors that are indistinguishable to a blind evaluator, I will create sentences that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The correct answer has a word count of 8 words and a simple sentence structure. It also has a formal tone and uses the metaphor of a bald person and razors. The keywords from the proverb are 'bald', 'person', 'use', 'razors'. With these requirements in mind, I will create three distractors that are similar in structure and content to the correct answer.",The hairless man has no purpose for scissors,The bald person has no use for razors.,The shaved head has no need for clippers,A bald individual does not require shaving cream
b,cot_en,Yoruba,"Ẹni tí yó kọ igba lóko, ìrìn ẹsẹ́-ẹ rẹ̀ là ńwò.",How a person behaves re veals more about his or her capabilities than what the person says.,C,"The given proverb 'Ẹni tí yó kọ igba lóko, ìrìn ẹsẹ́-ẹ rẹ̀ là ńwò' translates to 'The one who farms a farm, his or her footsteps reveal it'. This implies that a person's actions speak louder than their words, and their behavior is a reflection of their true capabilities. To generate distractors, we need to maintain a similar word count, grammatical complexity, tone, and lexical overlap. The correct answer highlights the importance of actions over words, so the distractors should also convey a similar message without being too obvious. ",The way someone handles responsibilities shows more about their potential than their verbal claims,The actions and decisions a person makes in their daily life are more revealing of their true character than their spoken words,How a person behaves re veals more about his or her capabilities than what the person says.,A person's daily habits and practices are more indicative of their skills than their spoken intentions
b,cot_en,Yoruba,Ìyàwó jẹ ọkà jẹ igbá.,One should show consideration and exercise care in using others’ property.,B,"The proverb 'Ìyàwó jẹ ọkà jẹ igbá' is a Yoruba expression that translates to 'A wife eats a corn and also eats a calabash'. The correct interpretation is that one should show consideration and exercise care in using others’ property. To generate distractors that are indistinguishable to a blind evaluator, I will create sentences that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The distractors will use keywords related to property, consideration, and care, while conveying a similar message.",One should handle borrowed items with caution and respect the owner's rights.,One should show consideration and exercise care in using others’ property.,A person using something that belongs to someone else must demonstrate responsibility and thoughtfulness.,Using others' belongings requires a sense of duty and attention to the owner's interests and needs.
b,cot_en,Yoruba,"Bí a kò bá lè dá Tápà, Tápà kì í dáni.","If one fails, one should at least avoid disgrace.",D,Regex Parse,"When efforts falter, one must still evade shame.","If success eludes, then dodging ignominy is essential.","Should one's endeavors miscarry, avoiding disrepute is crucial.","If one fails, one should at least avoid disgrace."
b,cot_en,Yoruba,"Bí a kò bá pàdé lókè, a ó pàdé lódò.","Paths that have crossed will somewhere, somehow, cross again.",C,Regex Parse,Roads that have intersected will eventually cross once more.,Routes that have met will somehow intersect again someday.,"Paths that have crossed will somewhere, somehow, cross again.",Journeys that have converged will somewhere cross paths again.
b,cot_en,Yoruba,Olè kì í gbọ́ orúkọ ẹ̀ kó dúró.,A person who has something to hide is always worried about being exposed.,D,Regex Parse,A person concealing the truth is perpetually uneasy about the possibility of exposure.,Someone with a secret is always anxious about its potential disclosure.,An individual hiding information is constantly apprehensive of being discovered someday.,A person who has something to hide is always worried about being exposed.
b,cot_en,Yoruba,"Ọkọ̀ ńjò, ọkọ̀ ńjò! Ìgbà tó bá rì, kò parí ná?",There is little one can do about a problem whose outcome is inevitable.,A,No response,There is little one can do about a problem whose outcome is inevitable.,API Failure B,API Failure A,API Failure C
b,cot_en,Yoruba,Ọmọ tó káwọ́ sókè ló fẹ́ ká gbé òun.,"If you want people to come to your aid, first lift a finger on your own behalf.",A,No response,"If you want people to come to your aid, first lift a finger on your own behalf.",API Failure A,API Failure C,API Failure B
b,cot_en,Yoruba,"Ìyà mẹ́ta a-fàdá-pa-ikún: ikún lọ, àdá nù, aládàá ní òun ó gba àdá òun.",Said when problems climb on problems.,A,No response,Said when problems climb on problems.,API Failure B,API Failure C,API Failure A
b,cot_en,Yoruba,Àgùntàn ò pa aṣọ èṣí dà.,Old habits die hard.,A,No response,Old habits die hard.,API Failure A,API Failure C,API Failure B
b,cot_en,Yoruba,Kí á lé akátá jìnnà ká tó bá adìẹ wí.,Get rid of the immediate danger before reprimanding those who caused it.,D,No response,API Failure C,API Failure B,API Failure A,Get rid of the immediate danger before reprimanding those who caused it.
b,cot_en,Yoruba,A kì í mọ́ egbò fúnra ẹni ká sunkún.,One should know one’s own pain threshold.,A,No response,One should know one’s own pain threshold.,API Failure B,API Failure C,API Failure A
b,cot_en,Yoruba,Àbúrò kì í pa ẹ̀gbọ́n nítàn.,One should not exceed one’s station.,A,No response,One should not exceed one’s station.,API Failure A,API Failure C,API Failure B
b,cot_en,Yoruba,Òjò pa gbòdògì ró wọ̀rọ̀-wọ̀rọ̀,Certain behaviors by others force comments out of the mouths of even normally recalcitrant people.,B,No response,API Failure B,Certain behaviors by others force comments out of the mouths of even normally recalcitrant people.,API Failure C,API Failure A
b,cot_en,Arabic,اللي ما رضى خببزة يرضى بنصها ,It is an example of a person who is not satisfied with what God has destinied for him and is forced to accept less in the end.,C,Regex Parse,"Inevitably, those who refuse to accept God's will are left with no choice but to embrace a lesser outcome, teaching a lesson in satisfaction.","When one is not content with their divine destiny, they inevitably settle for less, highlighting the importance of initial acceptance.",It is an example of a person who is not satisfied with what God has destinied for him and is forced to accept less in the end.,"A person dissatisfied with God's plan must learn to accept a lesser fate, reflecting the idea that discontent leads to compromise."
b,cot_en,Arabic,إنك تضرب في حديد بارد,You’re trying to change something that you can’t.,B,No response,API Failure C,You’re trying to change something that you can’t.,API Failure B,API Failure A
b,cot_en,Arabic,إصرف ما في الجيب يأتيك ما في الغيب.,"A proverb encourages spending money, and Allah will grant you from where you do not expect. Pocket: a bag sewn into clothing to carry money and so on.",D,Regex Parse,"The act of giving from what you have in your possession is believed to prompt Allah to provide for you from unexpected avenues, as hinted in the proverb about pockets and the unseen.","Spending generously from your pocket, as the proverb suggests, may lead Allah to bestow upon you blessings from the unseen, replenishing your means.","By expending the resources in your pocket, you invite Allah's provision from the hidden, underscoring the spiritual principle that generosity precedes unexpected gain, as the proverb implies.","A proverb encourages spending money, and Allah will grant you from where you do not expect. Pocket: a bag sewn into clothing to carry money and so on."
b,cot_en,Arabic,الصديق وقت الضيق.,The proverb means that a true friend is the one who supports you when you face difficulties and problems in life.,B,Regex Parse,"The phrase signifies that real companionship is about being there for one another, especially in times of hardship and strife, embodying the notion that friends are indeed the family we choose, and their presence during our darkest hours is what truly defines them as friends.",The proverb means that a true friend is the one who supports you when you face difficulties and problems in life.,"It implies that the authenticity of a friendship is tested by the willingness of the friend to stand by your side during periods of distress and hardship, acting as a beacon of hope and support, which is a fundamental aspect of what it means to be a friend.","This saying highlights the value of having someone who can provide solace and assistance when we are going through tough times, underscoring the idea that a friend's role is not just to share in our joys but also to help alleviate our sorrows, thus making them an indispensable part of our lives."
b,cot_en,Arabic,أنا باللقمة لفمو وهو بالمشهاب لعيني.,This proverb is used to describe a person who is ungrateful and betrays others.,B,Regex Parse,This expression is about individuals who show ingratitude and betray the trust of others.,This proverb is used to describe a person who is ungrateful and betrays others.,A person who betrays others despite their kindness is what this proverb portrays.,The proverb describes someone who is ungrateful and harms others in return.
b,cot_en,Arabic,وِجّو بيقطع الرزق,This phrase is said to refer to the unlucky people.,A,"The given proverb 'ويجو بيقطع الرزق' is an Arabic phrase that translates to 'a person who brings bad luck or cuts off livelihood'. To generate distractors that are indistinguishable to a blind evaluator, I will create phrases that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The correct answer states that the phrase refers to unlucky people. The distractors will be generated based on this understanding, using similar keywords and phrasing to create plausible but incorrect interpretations.",This phrase is said to refer to the unlucky people.,a individual who faces financial difficulties,a person who suffers from bad fortune,a person who is believed to attract misfortune
b,cot_en,Arabic,إطعم الفم تستحى العين.,"If you want someone to be by your side or to benefit from fhim, you have to be generous with them financially.",A,Regex Parse,"If you want someone to be by your side or to benefit from fhim, you have to be generous with them financially.","To maintain a strong relationship, it's essential to show generosity, especially in financial terms.",Being generous financially helps ensure someone's loyalty and support over time.,Financial generosity is a key factor in securing someone's ongoing cooperation and presence in your life.
b,cot_en,Arabic,إن ضاق بيك الأمر، اشرب زجاجة خمر,"This proverb is widely used by the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin in the Wad Madani region (according to the author), and the proverb is religiously, medically, scientifically, and logically rejected as well.",A,Regex Parse,"This proverb is widely used by the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin in the Wad Madani region (according to the author), and the proverb is religiously, medically, scientifically, and logically rejected as well.","The usage of the proverb ""إن ضاق بيك الأمر، اشرب زجاجة خمر"" among the populations of the Wad Madani region, including the Ja'aliyin, Kawahla, Khawalda, and Arkaiyin, highlights a complex interplay of cultural tradition and critical rejection. While the proverb is religiously, medically, scientifically, and logically rejected due to its advocacy for alcohol as a problem-solving strategy, its prevalence indicates a gap in addressing stress and hardship through more constructive means. Efforts to understand and address the underlying reasons for the proverb's endurance could provide insights into developing more effective, culturally sensitive interventions.","In the Wad Madani region, specifically among the Khawalda and Arkaiyin groups, the proverb ""إن ضاق بيك الأمر، اشرب زجاجة خمر"" is frequently invoked. However, this proverb is rejected on multiple fronts: religiously, due to alcohol's prohibition; medically, because of alcohol's harmful effects; scientifically, as it does not address the root causes of problems; and logically, since it offers a temporary escape rather than a lasting solution. The persistence of this proverb in local culture underscores the need for educational programs that promote healthier coping mechanisms and critical thinking.","The proverb ""إن ضاق بيك الأمر، اشرب زجاجة خمر"" is commonly cited among the Ja'aliyin and Kawahla communities of the Wad Madani area. Despite its regional usage, the proverb faces widespread criticism on religious, medical, and scientific grounds, largely due to its promotion of alcohol consumption as a solution to problems. This stance is logically flawed, given the well-documented negative impacts of alcohol. The communities' adherence to this proverb reflects broader societal issues that require a more nuanced approach to problem-solving."
b,cot_en,Arabic,جمل يعصر وجمل ياكل العصارة:,The proverb refers to people who succeed through the efforts of others.,D,"The given proverb 'جمل يعصر وجمل ياكل العصارة' translates to 'a camel squeezes and another camel drinks the juice'. To create distractors that are indistinguishable to a blind evaluator, we need to maintain a similar word count, grammatical complexity, tone, and lexical overlap. The correct answer suggests that the proverb is about people benefiting from others' hard work. The distractors should convey a similar message without being too obvious. ",a situation where one person toils and another reaps the benefits,people who leverage the efforts of others to achieve their own success,individuals who profit from the labor of others without contributing themselves,The proverb refers to people who succeed through the efforts of others.
b,cot_en,Arabic,احفظ قرشك الأبيض ليومك الأسود.,It is a popular proverb used to emphasize the need to save and avoid extravagance.,A,No response,It is a popular proverb used to emphasize the need to save and avoid extravagance.,API Failure A,API Failure C,API Failure B
b,cot_en,Arabic,رمية من غير رامي,It is a proverb when an unqualified person says something or makes a good statement and it is credited to him.,A,No response,It is a proverb when an unqualified person says something or makes a good statement and it is credited to him.,API Failure B,API Failure A,API Failure C
b,cot_en,Arabic,فود عوجان.,"This proverb is used to describe a person who returns to their family after a long absence in search of benefit, but instead of bringing something positive, they bring something harmful or detrimental. ",C,No response,API Failure A,API Failure C,"This proverb is used to describe a person who returns to their family after a long absence in search of benefit, but instead of bringing something positive, they bring something harmful or detrimental. ",API Failure B
b,cot_en,Arabic,اصبوعي في حلوجهم وصبوعهم في عيوني.,One of the popular proverbs that expresses the rejection of ingratitude. It means that there are those who do a lot of good and in return they only receive ingratitude.,C,No response,API Failure A,API Failure C,One of the popular proverbs that expresses the rejection of ingratitude. It means that there are those who do a lot of good and in return they only receive ingratitude.,API Failure B
b,cot_en,Arabic,المَمنُوع مَرْغُوب.,Prohibition may increase people's desire to obtain or experience the forbidden thing.,C,No response,API Failure B,API Failure C,Prohibition may increase people's desire to obtain or experience the forbidden thing.,API Failure A
b,cot_en,Arabic,اللي فات مات (ماتلا عليه التلفات),The proverb urges not to look back and regret what has passed.,A,No response,The proverb urges not to look back and regret what has passed.,API Failure C,API Failure B,API Failure A
b,cot_en,Arabic,الإفراط في التّواضع يجلب المذلّة,It means that appearing too humble can demean a person and make him vulnerable to humiliation.,B,No response,API Failure C,It means that appearing too humble can demean a person and make him vulnerable to humiliation.,API Failure B,API Failure A
b,cot_en,Arabic,اللي فات مات.,"This proverb is effective psychological advice for those whose thinking is mortgaged to the past, which is a serious psychological illness because it harms sound thinking and paralyzes a person’s movement towards the future. Thinking makes a person become a prisoner of the past and its bitter memories, and makes him cry over the ruins of those who have passed away, but the tear that falls will not return, and this proverb spreads a spirit of optimism and a new start.",A,No response,"This proverb is effective psychological advice for those whose thinking is mortgaged to the past, which is a serious psychological illness because it harms sound thinking and paralyzes a person’s movement towards the future. Thinking makes a person become a prisoner of the past and its bitter memories, and makes him cry over the ruins of those who have passed away, but the tear that falls will not return, and this proverb spreads a spirit of optimism and a new start.",API Failure C,API Failure A,API Failure B
b,cot_en,Arabic,سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء,Someone is a natural.,B,Regex Parse,He is highly gifted.,Someone is a natural.,They seem very adept.,One is quite skilled.
b,cot_en,Arabic,ابن الحرام بيساويها وابن الحلال بيوقع فيها,The proverb means that the innocent person always bears the mistakes and consequences of what the guilty person does.,A,No response,The proverb means that the innocent person always bears the mistakes and consequences of what the guilty person does.,API Failure A,API Failure B,API Failure C
b,cot_en,Arabic,خاطبوا الناس على قدر عقولهم.,It means that communication with people should be done according to their level of understanding and intellect.,D,Regex Parse,People should be addressed according to their mental capacity for better understanding and communication.,Effective communication involves speaking to people at their intellectual and comprehension level always.,Communicate with individuals based on their intellectual capacity and understanding levels always.,It means that communication with people should be done according to their level of understanding and intellect.
b,cot_en,Arabic,الدنيا زي الغازية، ترقص لكل واحد شوية,Every dog has its day.,A,Regex Parse,Every dog has its day.,All minds have their hour.,Every soul sees its dawn.,Each heart finds its moment.
b,cot_en,Arabic,ايش ياخد الريح من البلاط؟,"It is said about a person who no one covets because he does not own anything or has no value. This proverb is used in response to someone who says, “Beware, there are those who covet him.”",D,Regex Parse,"It signifies a situation where one has nothing to lose, much like the wind cannot carry away mud, implying a person's worth is not in material possessions.","The expression refers to a person without substantial assets, akin to the wind's inability to take from the mud, underscoring the idea that their lack of possessions makes them unattractive to others.","This phrase is used to describe someone who owns nothing of value, similar to how the wind cannot take anything from mud, highlighting the lack of covetousness towards them.","It is said about a person who no one covets because he does not own anything or has no value. This proverb is used in response to someone who says, “Beware, there are those who covet him.”"
b,cot_en,Arabic,تجيك التهايم وإنت نايم,This proverb is used to describe an innocent person who is accused of committing something wrong.,D,"The given proverb 'تجيك التهايم وإنت نايم' translates to 'calamity befalls you while you are asleep' in English. This phrase is often used to convey the idea that trouble or misfortune can occur unexpectedly, even when one is unaware or innocent. To generate distractors that are indistinguishable to a blind evaluator, I will create phrases that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The correct answer describes an innocent person being accused of something wrong, so the distractors should also relate to the idea of unexpected or unwarranted events. ","This expression conveys the idea that a person can be affected by circumstances beyond their control, leading to undeserved consequences or reputational damage.","The phrase is used to illustrate the concept of being blamed for a mistake that was not one's fault, emphasizing the importance of fairness and justice.","This proverb describes a situation where a person is held responsible for something they did not do, highlighting the theme of unjust accusations.",This proverb is used to describe an innocent person who is accused of committing something wrong.
b,cot_en,Arabic,بليلة المباشر ولا ضبيحة (طبيخة) المكاشر,"Someone who gives you a little with love and a smile is better than someone who gives you a lot but without kindness. It is like the Egyptian proverb ""Meet me, but don't feed me.""",D,"To generate distractors for the given proverb, I need to understand its meaning and essence. The proverb emphasizes the importance of kindness and love over material gifts. It suggests that even a small act of generosity, when given with love and a smile, is more valuable than a large gift given without kindness. With this understanding, I will create three distractors that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The distractors should convey a similar message but with a slightly different twist or focus.","A small gift from someone who cares about you deeply is more precious than a grand gesture from someone who doesn't know your worth, just like the warmth of a gentle breeze on a cold day.","The value of a humble present given with love and consideration far exceeds that of an extravagant one bestowed without thought or compassion, similar to the comforting feeling of a cozy home versus a grand mansion without a heart.","Receiving a modest offering with genuine affection is more significant than accepting a lavish donation devoid of empathy, much like the difference between a nourishing meal and a feast without flavor.","Someone who gives you a little with love and a smile is better than someone who gives you a lot but without kindness. It is like the Egyptian proverb ""Meet me, but don't feed me."""
b,cot_en,Arabic,بین المطرقة والسندان.,"It means that a person or situation is in difficult circumstances and is confused about two difficult choices, where there is no easy way out. It refers to having to deal with pressure or challenges from two different or opposing sides.",A,"The proverb 'بین المطرقة والسندان' is an Arabic idiom that translates to 'between the hammer and the anvil.' To create distractors that are indistinguishable to a blind evaluator, I will use keywords from the proverb and maintain a similar word count, complexity, tone, and lexical overlap. The correct answer explains that the proverb refers to a situation where a person is under pressure from two opposing sides, with no easy escape. The distractors will be crafted to convey a similar sense of being trapped or pressured, while using the keywords 'hammer,' 'anvil,' and 'between' to create a sense of authenticity.","It means that a person or situation is in difficult circumstances and is confused about two difficult choices, where there is no easy way out. It refers to having to deal with pressure or challenges from two different or opposing sides.","It signifies a condition where one is trapped between two formidable entities, akin to being between the hammer and the anvil, with both sides posing significant threats, leaving the person with no easy choice and a daunting task to navigate between the two.","It refers to a state of being where an individual is sandwiched between two challenging options, much like being between the hammer and the anvil, with each side exerting its own unique pressure, making it hard to find a way out.","It means that a person or situation is caught between two opposing forces, like a hammer and an anvil, where the pressure is relentless and there is no clear way to escape the difficulties that lie between them."
b,cot_en,Arabic,الوقاية خير من العلاج/ درهم وقاية خير من قنطار علاج ,Taking preventive measures and procedures to avoid problems or diseases is much better than waiting until the problem occurs and then trying to treat it.,C,Regex Parse,"Adopting a proactive approach to health and issues, by preventing them, is preferable to reacting to them once they have developed into diseases or complications.",Preventing issues from arising is generally more advantageous than addressing them after they have become significant problems requiring treatment.,Taking preventive measures and procedures to avoid problems or diseases is much better than waiting until the problem occurs and then trying to treat it.,Implementing early preventive strategies is more beneficial than dealing with the consequences of neglect and then attempting a cure.
b,cot_en,Arabic, انكشحت بين امعاه لحشيشَ.,It is used to describe the disappearance of reservations and the absence of barriers between people.,D,No response,API Failure B,API Failure A,API Failure C,It is used to describe the disappearance of reservations and the absence of barriers between people.
b,cot_en,Arabic,اللي ما يعرف الغلط ما يتعلم,Mistakes are the best teachers — learn from errors.,C,No response,API Failure B,API Failure C,Mistakes are the best teachers — learn from errors.,API Failure A
b,cot_en,Arabic,اللي يخالط المسعدين يسعد.,"The proverb means that happiness is contagious. If you live with a happy person, you will be happy. A happy person may not give you any of his money, but he may show you the path to happiness.",A,No response,"The proverb means that happiness is contagious. If you live with a happy person, you will be happy. A happy person may not give you any of his money, but he may show you the path to happiness.",API Failure C,API Failure B,API Failure A
b,cot_en,Arabic,يجي الخريف.. واللواري بتقيف,"A proverb used when a person needs something and this thing is with someone else he knows, so the other person refuses to give it to him. Therefore, the person in need reminds the other person that one day he will need something as well.",C,No response,API Failure B,API Failure A,"A proverb used when a person needs something and this thing is with someone else he knows, so the other person refuses to give it to him. Therefore, the person in need reminds the other person that one day he will need something as well.",API Failure C
b,cot_en,Arabic,كل بخنوس افعين امو اغزال,"It is said to express a mother's love for her children, who sees no fault in them, even if people see the opposite.",B,No response,API Failure B,"It is said to express a mother's love for her children, who sees no fault in them, even if people see the opposite.",API Failure C,API Failure A
b,cot_en,Arabic,الباب اللى إِيجيك منه الريح، سده واستريح ,"This proverb is used to urge people not to get into problems, quarrels, and matters that lead to disagreements and division, and to prevent the causes that raise conflicts and quarrels between people.",A,No response,"This proverb is used to urge people not to get into problems, quarrels, and matters that lead to disagreements and division, and to prevent the causes that raise conflicts and quarrels between people.",API Failure B,API Failure A,API Failure C
b,cot_en,Arabic,بتقول للقمر غيبي وأنا مكانش.,It is a popular proverb describes a woman who is as beautiful as the moonlight.,B,No response,API Failure C,It is a popular proverb describes a woman who is as beautiful as the moonlight.,API Failure B,API Failure A
b,cot_en,Arabic, بِيشتَري سَمَك في بَحَر ,"This proverb is said when someone sells to another a product that he has not seen, or the seller does not want to show it to him, or he may promise to show it to him later, and asks him to set a specific price for it. Just as you cannot sell or buy fish while it is in the sea, you cannot buy something without seeing it and evaluating it. This proverb is used when you are wanted to express your opinion on something that you have not tried or seen.",D,No response,API Failure A,API Failure B,API Failure C,"This proverb is said when someone sells to another a product that he has not seen, or the seller does not want to show it to him, or he may promise to show it to him later, and asks him to set a specific price for it. Just as you cannot sell or buy fish while it is in the sea, you cannot buy something without seeing it and evaluating it. This proverb is used when you are wanted to express your opinion on something that you have not tried or seen."
b,cot_en,Arabic,أتبدلت غزلانها بقرودها.,The proverb refers to the change of conditions and bad replaces good.,B,Regex Parse,The expression signifies a shift in circumstances where worse elements supersede better ones.,The proverb refers to the change of conditions and bad replaces good.,This phrase indicates a transformation of states where undesirable aspects replace desirable ones.,The saying illustrates a transition in situations where inferior qualities come to dominate superior ones.
b,cot_en,Arabic,اللسان مافيه عظم.,This proverb urges being caution and think wisely before talking.,A,No response,This proverb urges being caution and think wisely before talking.,API Failure A,API Failure B,API Failure C
b,cot_en,Arabic,شو جاب الزرقا للبلقا.,It is used to compare two different places or two opposite things (Zarqa and Balqa are Jordanian cities),B,"The proverb شو جاب الزرقا للبلقا is a Jordanian expression that metaphorically compares two distinct entities, Zarqa and Balqa, which are cities in Jordan. To create distractors that are indistinguishable to a blind evaluator, we must ensure they have a similar word count, grammatical complexity, tone, and lexical overlap. The correct answer provides a comparison between two different places or opposite things, so the distractors should also relate to comparisons or contrasts while incorporating the keywords 'Zarqa' and 'Balqa'.","It symbolizes the journey or path that connects Zarqa to Balqa, highlighting the importance of the relationship between these two Jordanian cities.",It is used to compare two different places or two opposite things (Zarqa and Balqa are Jordanian cities),"It is used to describe how Zarqa and Balqa, despite their differences, share a common historical background that binds them together.","It refers to the process of Zarqa and Balqa exchanging cultural practices, leading to a unique blend of traditions in both cities."
b,cot_en,Arabic,الفقيه اللي عملناه إقابل الجامع عاد فالحصاير طامع.,"This proverb is said about a person you thought well of, but he deserves you to think badly of him.",C,Regex Parse,"This saying is about someone you previously held in high esteem, but now they warrant a negative opinion.","It refers to an individual you had a positive impression of, but their actions have shown they merit a unfavorable view.","This proverb is said about a person you thought well of, but he deserves you to think badly of him.","The phrase describes a person whom you once respected, but they have proven to deserve your disdain."
b,cot_en,Arabic,مد رجليك قدر لحافك,"Always keep your ambitions within the limits of your financial and social status, and so on. For example, if a poor man wants to propose to a beautiful and wealthy girl, he is told, “Stretch your legs to the length of your blanket.”",B,"To generate distractors indistinguishable to a blind evaluator, I must create sentences that match the word count, grammatical complexity, tone, and lexical overlap of the correct answer. The proverb 'مد رجليك قدر لحافك' translates to 'Stretch your legs to the length of your blanket,' which means being content with what you have and not overreaching. The correct answer explains this concept in a formal tone, using metaphors to convey the idea of limiting one's ambitions according to their means. I will create distractors that use similar keywords and maintain the same level of formality and metaphorical language.","Always keep your desires in check with the resources available to you, just like a traveler adjusts their journey according to the provisions they carry, for one cannot afford to stray beyond the boundaries of their means.","Always keep your ambitions within the limits of your financial and social status, and so on. For example, if a poor man wants to propose to a beautiful and wealthy girl, he is told, “Stretch your legs to the length of your blanket.”","Be mindful of your limitations, for just as a tree cannot stretch its branches beyond the reach of its roots, a person should not strive for things that exceed their capacity, lest they fall like a house built on shaky ground.","Live within your bounds, for a river that overflows its banks will surely flood and destroy the surrounding landscape, much like an individual who overextends themselves will suffer the consequences of their unbridled ambitions."
b,cot_en,Arabic,إنّ الطيور على أشكالها تقع,"It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same.",D,"To generate distractors for the given proverb, we need to create sentences that are similar in word count, grammatical complexity, tone, and lexical overlap. The correct answer explains the meaning and origin of the proverb, so the distractors should also appear to provide a plausible explanation or interpretation of the phrase. The distractors should be indistinguishable from the correct answer in terms of formality and metaphor presence.","It is an ancient and enduring proverb, used to describe the tendency of individuals to associate with others who share similar characteristics or behaviors, and the phrase has been used in various forms since the early 17th century, with a similar expression appearing in 1630 in a treatise by the philosopher Thomas Hobbes, who wrote: 'Birds of a feather flock together in their natural habitats', which conveys a similar idea to the modern phrase.","The expression is a time-honored and universal proverb, used to express the notion that individuals with similar traits or inclinations tend to congregate and interact with one another, and the phrase has its roots in a 1520s manuscript by the writer John Skelton, who used a sentence from this proverb in his poem, The Boke of Phyllyp Sparowe, where he wrote: 'Birds of one wing fly not alone', which has a comparable meaning to the modern phrase.","The phrase is a wise and insightful saying, used to convey the idea that people tend to gravitate towards others who have similar interests, values, or personalities, and a version of this phrase was first used in the 1550s by the writer John Heywood, who included it in his book of proverbs, where he said: 'Birds of one feather make their nest together', which has a similar meaning to the current phrase.","It is a popular and common proverb, used to express the extent to which two people are similar or close in their actions or way of thinking and their compatibility with each other. The phrase has been used in some form since the mid-16th century, and a version of this phrase appeared in 1545 in a satire by the writer William Turner, who used a sentence from this proverb in his satirical comedy, On the Gentle Catholic, and the Rescue of the Romish Fox, in which he said: ""Birds of one kind and colour always fly in one flock"", the phrase was slightly different than it is today, but the main meaning is the same."
