task,strategy,lang,source_proverb,correct_text,correct_answer,reasoning,Choice_A,Choice_B,Choice_C,Choice_D
a,cot_en,Arabic,إن ضاق بيك الأمر، اشرب زجاجة خمر,Let them drink and forget their poverty and remember their misery no more.,A,Regex Parse,Let them drink and forget their poverty and remember their misery no more.,"In times of woe, let drink be their escape from misery and sorrow.",Drink to forget the troubles that plague them and remember joy once more.,Let them find solace in drink to escape their hardship and pain.
a,cot_en,Arabic,جمل يعصر وجمل ياكل العصارة:,Climbing the ladder of success by stepping on others.,D,Regex Parse,Achieving greatness by trampling on the less fortunate.,Scaling the heights of power by pushing others down.,Rising to prominence on the backs of those who are exploited.,Climbing the ladder of success by stepping on others.
a,cot_en,Arabic,احفظ قرشك الأبيض ليومك الأسود.,"A penny saved is a penny earned.
",A,Regex Parse,"A penny saved is a penny earned.
",Save a coin for a rainy day.,Keep your pennies for harder times.,Pennies saved today earn tomorrow.
a,cot_en,Arabic,رمية من غير رامي,A flash in a pan.,A,Regex Parse,A flash in a pan.,Lightning in a box,Spark without a flame,Fire without a spark
a,cot_en,Arabic,فود عوجان.,He who goes out in search of wool often comes home shorn.,C,Regex Parse,He who hunts for riches often returns with empty pockets.,The traveler in pursuit of gain can sometimes arrive back impoverished.,He who goes out in search of wool often comes home shorn.,One who ventures forth seeking treasure may find themselves bereft.
a,cot_en,Arabic,اصبوعي في حلوجهم وصبوعهم في عيوني.,Evil in return for god deed.,C,Regex Parse,Harm follows every good act.,Bad returns for good deeds.,Evil in return for god deed.,Evil results from good actions.
a,cot_en,Arabic,المَمنُوع مَرْغُوب.,Forbidden fruit is the sweetest.,C,Regex Parse,The forbidden is most desired.,Sweetest is what's forbidden.,Forbidden fruit is the sweetest.,Forbidden things are sweetest.
a,cot_en,Arabic,اللي فات مات (ماتلا عليه التلفات),let bygones be bygones.,A,No response,let bygones be bygones.,API Failure C,API Failure B,API Failure A
a,cot_en,Arabic,الإفراط في التّواضع يجلب المذلّة," If you humble yourself too much, you will get trampled on.",B,No response,API Failure C," If you humble yourself too much, you will get trampled on.",API Failure B,API Failure A
a,cot_en,Arabic,اللي فات مات.,let bygones be bygones.,A,No response,let bygones be bygones.,API Failure C,API Failure A,API Failure B
a,cot_en,Arabic,سماعك بالْمُعَيَدِيِّ خير من أن تراه سمك في ماء,Like a fish in water.,B,No response,API Failure C,Like a fish in water.,API Failure A,API Failure B
a,cot_en,Arabic,ابن الحرام بيساويها وابن الحلال بيوقع فيها,Sometimes the innocent suffer with the guilty.,A,No response,Sometimes the innocent suffer with the guilty.,API Failure A,API Failure B,API Failure C
a,cot_en,Arabic,خاطبوا الناس على قدر عقولهم.,Address people in the language they can understand.,D,No response,API Failure B,API Failure C,API Failure A,Address people in the language they can understand.
a,cot_en,Arabic,الدنيا زي الغازية، ترقص لكل واحد شوية,The world is like a belly dancer: it dances for a little while for everyone,A,No response,The world is like a belly dancer: it dances for a little while for everyone,API Failure C,API Failure A,API Failure B
a,cot_en,Arabic,ايش ياخد الريح من البلاط؟,where there is nothing the king loses his rights,D,No response,API Failure A,API Failure C,API Failure B,where there is nothing the king loses his rights
a,cot_en,Arabic,تجيك التهايم وإنت نايم,Look what the cat dragged in.,D,Regex Parse,Behold what the cat found,Look at what arrived,See what the dog brought,Look what the cat dragged in.
a,cot_en,Arabic,بليلة المباشر ولا ضبيحة (طبيخة) المكاشر,"
Better is a dinner of herbs where love is, than a stalled ox and hatred therewith.",D,No response,API Failure A,API Failure C,API Failure B,"
Better is a dinner of herbs where love is, than a stalled ox and hatred therewith."
a,cot_en,Arabic,بین المطرقة والسندان.,Between the upper and nether millstone.,A,Regex Parse,Between the upper and nether millstone.,Trapped between the top and bottom stone,Caught under the upper and lower mill,Between the higher and lower grindstone
a,cot_en,Arabic,الوقاية خير من العلاج/ درهم وقاية خير من قنطار علاج ,Prevention is better than cure,C,Regex Parse,Preventing is better than curing.,Curing is less than preventing.,Prevention is better than cure,Prevention is often the cure.
a,cot_en,Arabic, انكشحت بين امعاه لحشيشَ.,To break the ice.,D,Regex Parse,To melt the barrier,To shatter the mold,To crack the surface,To break the ice.
a,cot_en,Arabic,اللي ما يعرف الغلط ما يتعلم,He who does not know mistakes does not learn,C,Regex Parse,Knowing mistakes is how we learn best,Learning comes from knowing our mistakes,He who does not know mistakes does not learn,He who learns from mistakes does not forget
a,cot_en,Arabic,اللي يخالط المسعدين يسعد.,Happiness is contagious.,A,Regex Parse,Happiness is contagious.,Happiness is highly infectious.,Sadness is not contagious.,Joy is very infectious.
a,cot_en,Arabic,يجي الخريف.. واللواري بتقيف,Every dog has its day.,C,Regex Parse,Each canine enjoys its hour.,Every underdog sees its moment.,Every dog has its day.,All hounds have their morning.
a,cot_en,Arabic,كل بخنوس افعين امو اغزال,"Beauty is in the eye of the beholder.
",B,Regex Parse,The eye sees what it finds beautiful.,"Beauty is in the eye of the beholder.
",Beauty is seen by the eye alone.,Beauty lies within the viewer's eye.
a,cot_en,Arabic,الباب اللى إِيجيك منه الريح، سده واستريح ,If you are always dwelling in trouble change the address.,A,No response,If you are always dwelling in trouble change the address.,API Failure B,API Failure A,API Failure C
a,cot_en,Arabic,بتقول للقمر غيبي وأنا مكانش.,A rose among thorns.,B,No response,API Failure C,A rose among thorns.,API Failure B,API Failure A
a,cot_en,Arabic, بِيشتَري سَمَك في بَحَر ,Buy a pig in a poke.,D,No response,API Failure A,API Failure B,API Failure C,Buy a pig in a poke.
a,cot_en,Arabic,أتبدلت غزلانها بقرودها.,A falling master makes a standing servant. / It is a sorry house where the hens' crow and the cock is silent.,B,No response,API Failure A,A falling master makes a standing servant. / It is a sorry house where the hens' crow and the cock is silent.,API Failure B,API Failure C
a,cot_en,Arabic,اللسان مافيه عظم.,Think before you speak.,A,No response,Think before you speak.,API Failure A,API Failure B,API Failure C
a,cot_en,Arabic,شو جاب الزرقا للبلقا.,Apples and oranges.,B,No response,API Failure C,Apples and oranges.,API Failure A,API Failure B
a,cot_en,Arabic,الفقيه اللي عملناه إقابل الجامع عاد فالحصاير طامع.,Give him an inch and he'll take a mile.,C,No response,API Failure A,API Failure C,Give him an inch and he'll take a mile.,API Failure B
a,cot_en,Arabic,مد رجليك قدر لحافك,Cut your coat according to your cloth.,B,No response,API Failure A,Cut your coat according to your cloth.,API Failure B,API Failure C
a,cot_en,Arabic,إنّ الطيور على أشكالها تقع, Birds of a feather flock together.,D,Regex Parse,Similar birds fly in formation.,Winged creatures of a kind congregate.,Feathered friends gather in unison., Birds of a feather flock together.
a,cot_en,Arabic,شو بتعمل الماشطه بهالوش العكر.,Putting lipstick on a pig.,C,No response,API Failure A,API Failure C,Putting lipstick on a pig.,API Failure B
a,cot_en,Arabic,لي خاف سلم. ,The one who shows his fears ensures his salvation.,D,Regex Parse,One who expresses fear gains his deliverance.,He who fears secures his safety.,The person showing fear achieves his rescue.,The one who shows his fears ensures his salvation.
a,cot_en,Arabic,البحر فيه لاغش,The worst is yet to come.,A,Regex Parse,The worst is yet to come.,The sea hides its worst tides,Danger lurks beneath the surface,Deceit lies in deeper waters
a,cot_en,Arabic,قرصه في ناره وعينه على جاره.,The grass is always greener on the other side,A,Regex Parse,The grass is always greener on the other side,The neighbor's garden blooms more beautifully.,A neighbor's success is often the measure of one's own discontent.,Envy blinds the eye to one's own prosperity.
a,cot_en,Arabic,القُفه ام اضنين بشيلوها نفرين.,It takes two to tango.,A,Regex Parse,It takes two to tango.,You need two for dance.,Takes two to waltz.,Two hands are needed.
a,cot_en,Arabic,كلّه عند العرب صابون,"For the Bedouin, it’s all soap",A,Regex Parse,"For the Bedouin, it’s all soap",Everything is soap to the Bedouin.,Soap is the Bedouin’s simple truth.,The Bedouin views life as pure soap.
a,cot_en,Arabic,إنفخ يا شريم قال ماكو برطم ,Born to suffer./ You can not escape bad luck,D,Regex Parse,Luck cannot be changed by will.,Some are born for bad fortune.,Fated to endure hardship always.,Born to suffer./ You can not escape bad luck
a,cot_en,Arabic,التسوي كريت تلقى في جلدها.,What goes around comes around.,A,Regex Parse,What goes around comes around.,"As you sow, so shall you wear",What turns around bites in its hide,What circles back hits in its own skin
a,cot_en,Arabic,أحضر الناس جوابا من لم يغضب,The best answer will come from the person who is not angry.,A,No response,The best answer will come from the person who is not angry.,API Failure A,API Failure C,API Failure B
a,cot_en,Arabic,كل من كان عالي وطى كل من كان سارح بالشياه هطى,Pride goes before a fall.,B,No response,API Failure B,Pride goes before a fall.,API Failure C,API Failure A
