task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
b,YOR0639,Yoruba,C,C,,C,1
b,YOR0640,Yoruba,B,D,,D,0
b,YOR0641,Yoruba,A,A,,A,1
b,YOR0642,Yoruba,C,A,,A,0
b,YOR0643,Yoruba,A,A,,A,1
b,YOR0644,Yoruba,B,A,,A,0
b,YOR0646,Yoruba,D,D,,D,1
b,YOR0647,Yoruba,B,D,,D,0
b,YOR0648,Yoruba,B,A,,A,0
b,YOR0649,Yoruba,D,A,,A,0
b,YOR0650,Yoruba,B,B,,B,1
b,YOR0651,Yoruba,A,A,,A,1
b,YOR0652,Yoruba,B,B,,B,1
b,YOR0653,Yoruba,C,C,,C,1
b,YOR0654,Yoruba,D,D,,D,1
b,YOR0655,Yoruba,D,A,,A,0
b,YOR0656,Yoruba,A,A,,A,1
b,YOR0657,Yoruba,B,B,,B,1
b,YOR0658,Yoruba,D,D,,D,1
b,YOR0659,Yoruba,A,A,,A,1
b,YOR0660,Yoruba,A,A,,A,1
b,YOR0661,Yoruba,C,C,,C,1
b,YOR0662,Yoruba,D,A,,A,0
b,YOR0663,Yoruba,A,A,A,A,1
b,YOR0664,Yoruba,C,C,,C,1
b,YOR0665,Yoruba,A,A,,A,1
b,YOR0666,Yoruba,D,D,,D,1
b,YOR0667,Yoruba,C,A,,A,0
b,YOR0668,Yoruba,D,D,,D,1
b,YOR0669,Yoruba,D,D,,D,1
b,YOR0670,Yoruba,C,A,,A,0
b,YOR0671,Yoruba,C,C,,C,1
b,YOR0672,Yoruba,D,D,,D,1
b,YOR0673,Yoruba,B,B,,B,1
b,YOR0674,Yoruba,B,B,,B,1
b,YOR0675,Yoruba,D,D,,D,1
b,YOR0676,Yoruba,D,D,,D,1
b,YOR0677,Yoruba,C,A,,A,0
b,YOR0678,Yoruba,C,C,,C,1
b,YOR0679,Yoruba,B,B,,B,1
b,YOR0680,Yoruba,D,A,,A,0
b,YOR0681,Yoruba,B,B,,B,1
b,YOR0682,Yoruba,A,B,,B,0
b,YOR0683,Yoruba,B,D,,D,0
b,YOR0684,Yoruba,B,A,,A,0
b,YOR0685,Yoruba,D,D,,D,1
b,YOR0686,Yoruba,D,D,,D,1
b,YOR0687,Yoruba,B,B,,B,1
b,YOR0688,Yoruba,A,A,,A,1
b,YOR0689,Yoruba,D,D,,D,1
b,YOR0690,Yoruba,D,D,,D,1
b,YOR0691,Yoruba,C,A,,A,0
b,YOR0692,Yoruba,A,A,,A,1
b,YOR0693,Yoruba,B,A,,A,0
b,YOR0694,Yoruba,C,C,,C,1
b,YOR0695,Yoruba,A,A,,A,1
b,YOR0697,Yoruba,D,B,,B,0
b,YOR0698,Yoruba,B,A,,A,0
b,YOR0699,Yoruba,A,A,,A,1
b,YOR0700,Yoruba,C,C,,C,1
b,YOR0701,Yoruba,A,A,,A,1
b,YOR0703,Yoruba,A,A,,A,1
b,YOR0704,Yoruba,B,B,,B,1
b,YOR0705,Yoruba,D,D,,D,1
b,YOR0706,Yoruba,D,D,,D,1
b,YOR0707,Yoruba,A,A,,A,1
b,YOR0708,Yoruba,B,B,,B,1
b,YOR0709,Yoruba,A,A,,A,1
b,YOR0710,Yoruba,B,A,,A,0
b,YOR0711,Yoruba,A,A,,A,1
b,YOR0713,Yoruba,D,D,,D,1
b,YOR0714,Yoruba,B,B,,B,1
b,YOR0715,Yoruba,A,A,,A,1
b,YOR0716,Yoruba,C,A,,A,0
b,YOR0717,Yoruba,B,B,,B,1
b,YOR0718,Yoruba,C,C,,C,1
b,YOR0719,Yoruba,C,B,,B,0
b,YOR0720,Yoruba,C,C,,C,1
b,YOR0721,Yoruba,C,C,,C,1
b,YOR0722,Yoruba,D,A,,A,0
b,YOR0723,Yoruba,A,A,,A,1
b,YOR0724,Yoruba,B,B,,B,1
b,YOR0725,Yoruba,C,C,,C,1
b,YOR0726,Yoruba,B,A,,A,0
b,YOR0727,Yoruba,B,B,,B,1
b,YOR0728,Yoruba,A,A,,A,1
b,YOR0729,Yoruba,B,B,,B,1
b,YOR0730,Yoruba,D,D,,D,1
b,YOR0731,Yoruba,A,A,,A,1
b,YOR0732,Yoruba,C,C,,C,1
b,YOR0733,Yoruba,A,A,,A,1
b,YOR0734,Yoruba,A,A,,A,1
b,YOR0735,Yoruba,B,B,,B,1
b,YOR0736,Yoruba,C,C,,C,1
b,YOR0737,Yoruba,C,A,,A,0
b,YOR0738,Yoruba,B,B,,B,1
b,YOR0739,Yoruba,B,B,,B,1
b,YOR0740,Yoruba,A,A,,A,1
b,YOR0741,Yoruba,C,C,,C,1
b,YOR0742,Yoruba,C,C,,C,1
b,YOR0743,Yoruba,C,C,,C,1
b,YOR0744,Yoruba,C,C,,C,1
b,YOR0745,Yoruba,B,B,,B,1
b,YOR0746,Yoruba,C,C,,C,1
b,YOR0747,Yoruba,B,B,,B,1
b,YOR0748,Yoruba,A,A,,A,1
b,YOR0749,Yoruba,C,A,,A,0
b,YOR0750,Yoruba,B,A,,A,0
b,YOR0751,Yoruba,C,C,,C,1
b,YOR0752,Yoruba,C,A,,A,0
b,YOR0754,Yoruba,D,D,,D,1
b,YOR0755,Yoruba,B,A,,A,0
b,YOR0756,Yoruba,D,D,,D,1
b,YOR0757,Yoruba,A,A,,A,1
b,YOR0758,Yoruba,B,B,,B,1
b,YOR0759,Yoruba,C,C,,C,1
b,YOR0760,Yoruba,A,A,,A,1
b,YOR0761,Yoruba,A,A,,A,1
b,YOR0762,Yoruba,B,B,,B,1
b,YOR0763,Yoruba,C,C,,C,1
b,YOR0764,Yoruba,A,A,,A,1
b,YOR0765,Yoruba,B,B,,B,1
b,YOR0767,Yoruba,B,B,,B,1
b,YOR0768,Yoruba,C,C,,C,1
b,YOR0769,Yoruba,C,C,,C,1
b,YOR0770,Yoruba,B,D,,D,0
b,YOR0771,Yoruba,D,A,,A,0
b,YOR0772,Yoruba,D,D,,D,1
b,YOR0773,Yoruba,B,C,,C,0
b,YOR0774,Yoruba,A,A,,A,1
b,YOR0775,Yoruba,B,D,,D,0
b,YOR0776,Yoruba,D,D,,D,1
b,YOR0777,Yoruba,C,C,,C,1
b,YOR0778,Yoruba,D,D,,D,1
b,YOR0779,Yoruba,D,D,,D,1
b,YOR0780,Yoruba,C,C,,C,1
b,YOR0781,Yoruba,C,C,,C,1
b,YOR0782,Yoruba,C,A,,A,0
b,YOR0783,Yoruba,B,D,,D,0
b,YOR0784,Yoruba,C,A,,A,0
b,YOR0785,Yoruba,C,C,,C,1
b,YOR0786,Yoruba,B,B,,B,1
b,YOR0787,Yoruba,B,A,,A,0
b,YOR0788,Yoruba,C,C,,C,1
b,YOR0789,Yoruba,D,D,,D,1
b,YOR0790,Yoruba,C,A,,A,0
b,YOR0791,Yoruba,A,A,,A,1
b,YOR0792,Yoruba,B,B,,B,1
b,YOR0793,Yoruba,C,B,,B,0
b,YOR0794,Yoruba,B,A,,A,0
b,YOR0795,Yoruba,C,A,,A,0
b,YOR0796,Yoruba,A,A,,A,1
b,YOR0797,Yoruba,A,A,,A,1
b,YOR0799,Yoruba,D,A,,A,0
b,YOR0800,Yoruba,A,A,,A,1
b,YOR0801,Yoruba,B,A,,A,0
b,YOR0802,Yoruba,A,A,,A,1
b,YOR0803,Yoruba,A,A,,A,1
b,YOR0804,Yoruba,B,B,,B,1
b,YOR0805,Yoruba,A,A,,A,1
b,YOR0806,Yoruba,A,A,,A,1
b,YOR0807,Yoruba,D,D,,D,1
b,YOR0808,Yoruba,B,B,,B,1
b,YOR0809,Yoruba,C,C,,C,1
b,YOR0810,Yoruba,A,A,,A,1
b,YOR0811,Yoruba,B,B,,B,1
b,YOR0812,Yoruba,C,C,,C,1
b,YOR0813,Yoruba,D,D,,D,1
b,YOR0814,Yoruba,,A,A,A,0
b,YOR0815,Yoruba,C,B,,B,0
b,YOR0816,Yoruba,B,B,,B,1
b,YOR0817,Yoruba,B,B,,B,1
b,YOR0818,Yoruba,D,A,,A,0
b,YOR0819,Yoruba,B,B,,B,1
b,YOR0820,Yoruba,C,C,,C,1
b,YOR0821,Yoruba,D,B,,B,0
b,YOR0822,Yoruba,D,D,,D,1
b,YOR0823,Yoruba,B,A,,A,0
b,YOR0824,Yoruba,B,A,,A,0
b,YOR0825,Yoruba,A,A,,A,1
b,YOR0826,Yoruba,D,D,,D,1
b,YOR0827,Yoruba,D,D,,D,1
b,YOR0828,Yoruba,D,D,,D,1
b,YOR0829,Yoruba,A,A,,A,1
b,YOR0830,Yoruba,C,C,,C,1
b,YOR0831,Yoruba,C,A,,A,0
b,YOR0832,Yoruba,B,B,,B,1
b,YOR0833,Yoruba,B,B,,B,1
b,YOR0834,Yoruba,D,D,,D,1
b,YOR0835,Yoruba,C,C,,C,1
b,YOR0836,Yoruba,D,D,,D,1
b,YOR0837,Yoruba,,A,A,A,0
b,YOR0838,Yoruba,D,D,,D,1
b,YOR0839,Yoruba,B,B,,B,1
b,YOR0840,Yoruba,A,A,,A,1
b,YOR0841,Yoruba,C,A,,A,0
b,YOR0842,Yoruba,A,A,,A,1
b,YOR0843,Yoruba,C,A,,A,0
b,YOR0844,Yoruba,D,D,,D,1
b,YOR0845,Yoruba,A,A,,A,1
b,YOR0846,Yoruba,A,A,,A,1
b,YOR0847,Yoruba,D,A,,A,0
b,YOR0848,Yoruba,C,C,,C,1
b,YOR0849,Yoruba,C,D,,D,0
b,YOR0850,Yoruba,C,C,,C,1
b,YOR0851,Yoruba,C,C,,C,1
b,YOR0852,Yoruba,A,A,,A,1
b,YOR0853,Yoruba,D,D,,D,1
b,YOR0854,Yoruba,D,D,,D,1
b,YOR0855,Yoruba,D,D,,D,1
b,YOR0856,Yoruba,C,C,,C,1
b,YOR0857,Yoruba,B,B,,B,1
b,YOR0858,Yoruba,A,A,,A,1
b,YOR0859,Yoruba,B,B,,B,1
b,YOR0860,Yoruba,D,D,,D,1
b,YOR0861,Yoruba,B,B,,B,1
b,YOR0862,Yoruba,A,A,,A,1
b,YOR0863,Yoruba,B,B,,B,1
b,YOR0864,Yoruba,D,D,,D,1
b,YOR0865,Yoruba,B,A,,A,0
b,YOR0866,Yoruba,C,C,,C,1
b,YOR0867,Yoruba,C,A,,A,0
b,YOR0868,Yoruba,C,C,,C,1
b,YOR0869,Yoruba,C,C,,C,1
b,YOR0870,Yoruba,A,A,,A,1
b,YOR0871,Yoruba,D,D,,D,1
b,YOR0872,Yoruba,A,A,,A,1
b,YOR0873,Yoruba,A,A,,A,1
b,YOR0874,Yoruba,D,D,,D,1
b,YOR0875,Yoruba,D,D,,D,1
b,YOR0876,Yoruba,C,C,,C,1
b,YOR0877,Yoruba,C,D,,D,0
b,YOR0878,Yoruba,B,B,,B,1
b,YOR0879,Yoruba,B,B,,B,1
b,YOR0880,Yoruba,A,A,,A,1
b,YOR0881,Yoruba,B,B,,B,1
b,YOR0882,Yoruba,C,C,,C,1
b,YOR0883,Yoruba,D,D,,D,1
b,YOR0884,Yoruba,A,A,,A,1
b,YOR0885,Yoruba,C,C,,C,1
b,YOR0886,Yoruba,A,A,,A,1
b,YOR0887,Yoruba,A,A,,A,1
b,YOR0888,Yoruba,D,A,,A,0
b,YOR0889,Yoruba,A,D,,D,0
b,YOR0890,Yoruba,D,D,,D,1
b,YOR0891,Yoruba,B,B,,B,1
b,YOR0892,Yoruba,A,A,,A,1
b,YOR0893,Yoruba,A,A,,A,1
b,YOR0894,Yoruba,A,A,,A,1
b,YOR0895,Yoruba,C,A,,A,0
b,YOR0896,Yoruba,A,A,,A,1
b,YOR0897,Yoruba,D,D,,D,1
b,YOR0898,Yoruba,D,D,,D,1
b,YOR0899,Yoruba,B,B,,B,1
b,YOR0900,Yoruba,D,D,,D,1
b,YOR0901,Yoruba,B,A,,A,0
b,YOR0902,Yoruba,C,C,,C,1
b,YOR0903,Yoruba,B,A,,A,0
b,YOR0904,Yoruba,A,D,,D,0
b,YOR0905,Yoruba,C,C,,C,1
b,YOR0906,Yoruba,C,B,,B,0
b,YOR0907,Yoruba,B,B,,B,1
b,YOR0908,Yoruba,C,B,,B,0
b,YOR0909,Yoruba,D,D,,D,1
b,YOR0910,Yoruba,B,B,,B,1
b,YOR0911,Yoruba,B,A,,A,0
b,YOR0912,Yoruba,A,A,,A,1
b,YOR0913,Yoruba,D,A,,A,0
b,YOR0914,Yoruba,D,D,,D,1
b,YOR0915,Yoruba,B,B,,B,1
b,YOR0917,Yoruba,A,A,,A,1
b,YOR0918,Yoruba,C,A,,A,0
b,YOR0919,Yoruba,D,D,,D,1
b,YOR0920,Yoruba,B,B,,B,1
b,YOR0921,Yoruba,B,A,,A,0
b,YOR0923,Yoruba,A,A,,A,1
b,YOR0924,Yoruba,D,D,,D,1
b,YOR0925,Yoruba,A,A,,A,1
b,YOR0926,Yoruba,B,A,,A,0
b,YOR0927,Yoruba,D,D,,D,1
b,YOR0928,Yoruba,C,A,,A,0
b,YOR0930,Yoruba,D,D,,D,1
b,YOR0931,Yoruba,D,D,,D,1
b,YOR0932,Yoruba,B,B,,B,1
b,YOR0933,Yoruba,D,D,,D,1
b,YOR0934,Yoruba,D,D,,D,1
b,YOR0935,Yoruba,A,D,,D,0
b,YOR0936,Yoruba,B,B,,B,1
b,YOR0937,Yoruba,C,A,,A,0
b,YOR0938,Yoruba,C,C,,C,1
b,YOR0939,Yoruba,B,B,,B,1
b,YOR0940,Yoruba,A,A,,A,1
b,YOR0941,Yoruba,A,A,,A,1
b,YOR0942,Yoruba,,A,A,A,0
b,YOR0943,Yoruba,D,D,,D,1
b,YOR0944,Yoruba,C,C,,C,1
b,YOR0945,Yoruba,C,C,,C,1
b,YOR0946,Yoruba,B,B,,B,1
b,YOR0947,Yoruba,B,B,,B,1
b,YOR0948,Yoruba,B,A,,A,0
b,YOR0949,Yoruba,C,C,,C,1
b,YOR0950,Yoruba,B,A,,A,0
b,YOR0951,Yoruba,C,C,,C,1
b,YOR0952,Yoruba,C,C,,C,1
b,YOR0953,Yoruba,D,D,,D,1
b,YOR0954,Yoruba,C,C,,C,1
b,YOR0955,Yoruba,C,C,,C,1
b,YOR0956,Yoruba,C,A,,A,0
b,YOR0957,Yoruba,A,A,,A,1
b,YOR0958,Yoruba,D,D,,D,1
b,YOR0959,Yoruba,A,A,,A,1
b,YOR0960,Yoruba,B,B,,B,1
b,YOR0961,Yoruba,A,A,,A,1
b,YOR0962,Yoruba,C,C,,C,1
b,YOR0963,Yoruba,D,D,,D,1
b,YOR0964,Yoruba,B,A,,A,0
b,YOR0965,Yoruba,D,A,,A,0
b,YOR0966,Yoruba,D,A,,A,0
b,YOR0967,Yoruba,B,B,,B,1
b,YOR0968,Yoruba,D,D,,D,1
b,YOR0969,Yoruba,B,B,,B,1
b,YOR0970,Yoruba,C,C,,C,1
b,YOR0973,Yoruba,A,A,,A,1
b,YOR0974,Yoruba,A,A,,A,1
b,YOR0975,Yoruba,A,A,,A,1
b,YOR0976,Yoruba,C,C,,C,1
b,YOR0977,Yoruba,D,A,,A,0
b,YOR0978,Yoruba,D,D,,D,1
b,YOR0979,Yoruba,C,C,,C,1
b,YOR0980,Yoruba,D,D,,D,1
b,YOR0981,Yoruba,C,C,,C,1
b,YOR0982,Yoruba,A,A,,A,1
b,YOR0983,Yoruba,A,A,,A,1
b,YOR0984,Yoruba,A,A,,A,1
b,YOR0985,Yoruba,C,C,,C,1
b,YOR0986,Yoruba,D,A,,A,0
b,YOR0987,Yoruba,B,D,,D,0
b,YOR0988,Yoruba,B,B,,B,1
b,YOR0989,Yoruba,A,A,,A,1
b,YOR0990,Yoruba,B,B,,B,1
b,YOR0991,Yoruba,A,A,,A,1
b,YOR0992,Yoruba,D,D,,D,1
b,YOR0993,Yoruba,C,C,,C,1
b,YOR0994,Yoruba,A,A,,A,1
b,YOR0996,Yoruba,A,A,,A,1
b,YOR0997,Yoruba,D,A,,A,0
b,YOR0998,Yoruba,A,A,,A,1
b,YOR0999,Yoruba,D,D,,D,1
b,YOR1000,Yoruba,A,A,,A,1
b,YOR1001,Yoruba,C,C,,C,1
b,YOR1002,Yoruba,C,C,,C,1
b,YOR1004,Yoruba,D,D,,D,1
b,YOR1005,Yoruba,D,D,,D,1
b,YOR1006,Yoruba,A,A,,A,1
b,YOR1007,Yoruba,B,B,,B,1
b,YOR1008,Yoruba,C,C,,C,1
b,YOR1010,Yoruba,D,D,,D,1
b,YOR1011,Yoruba,B,B,,B,1
b,YOR1012,Yoruba,B,B,,B,1
b,YOR1013,Yoruba,C,A,,A,0
b,YOR1014,Yoruba,B,B,,B,1
b,YOR1015,Yoruba,A,A,,A,1
b,YOR1016,Yoruba,A,A,,A,1
b,YOR1017,Yoruba,B,C,,C,0
b,YOR1018,Yoruba,B,B,,B,1
b,YOR1019,Yoruba,D,D,,D,1
b,YOR1020,Yoruba,C,C,,C,1
b,YOR1022,Yoruba,A,A,,A,1
b,YOR1023,Yoruba,A,D,,D,0
b,YOR1024,Yoruba,D,D,,D,1
b,YOR1025,Yoruba,C,A,,A,0
b,YOR1026,Yoruba,D,D,,D,1
b,YOR1028,Yoruba,C,C,,C,1
b,YOR1029,Yoruba,B,B,,B,1
b,YOR1030,Yoruba,B,B,,B,1
b,YOR1031,Yoruba,A,C,,C,0
b,YOR1032,Yoruba,A,A,,A,1
b,YOR1033,Yoruba,A,A,,A,1
b,YOR1034,Yoruba,A,A,,A,1
b,YOR1035,Yoruba,A,A,,A,1
b,YOR1036,Yoruba,A,A,,A,1
b,YOR1037,Yoruba,D,D,,D,1
b,YOR1038,Yoruba,B,B,,B,1
b,YOR1039,Yoruba,A,A,,A,1
b,YOR1040,Yoruba,B,B,,B,1
b,YOR1041,Yoruba,D,D,,D,1
b,YOR1042,Yoruba,A,A,,A,1
b,YOR1043,Yoruba,A,A,,A,1
b,YOR1044,Yoruba,C,C,,C,1
b,YOR1045,Yoruba,C,C,,C,1
b,YOR1046,Yoruba,A,A,,A,1
b,YOR1047,Yoruba,B,B,,B,1
b,YOR1048,Yoruba,C,C,,C,1
b,YOR1049,Yoruba,A,A,,A,1
b,YOR1050,Yoruba,B,B,,B,1
b,YOR1051,Yoruba,A,C,,C,0
b,YOR1052,Yoruba,D,D,,D,1
b,YOR1053,Yoruba,A,A,,A,1
b,YOR1054,Yoruba,B,B,,B,1
b,YOR1055,Yoruba,A,A,,A,1
b,YOR1056,Yoruba,A,A,,A,1
b,YOR1057,Yoruba,C,C,,C,1
b,YOR1058,Yoruba,C,C,,C,1
b,YOR1059,Yoruba,D,D,,D,1
b,YOR1060,Yoruba,D,D,,D,1
b,YOR1061,Yoruba,B,B,,B,1
b,YOR1062,Yoruba,C,C,,C,1
b,YOR1063,Yoruba,B,A,,A,0
b,YOR1064,Yoruba,A,A,,A,1
b,YOR1065,Yoruba,B,B,,B,1
b,YOR1066,Yoruba,B,B,,B,1
b,YOR1067,Yoruba,B,B,,B,1
b,YOR1068,Yoruba,B,D,,D,0
b,YOR1069,Yoruba,B,B,,B,1
b,YOR1070,Yoruba,D,D,,D,1
b,YOR1071,Yoruba,D,A,,A,0
b,YOR1072,Yoruba,A,A,A,A,1
b,YOR1073,Yoruba,B,A,,A,0
b,YOR1074,Yoruba,B,B,,B,1
b,YOR1075,Yoruba,C,,A,,0
b,YOR1076,Yoruba,D,,A,,0
b,YOR1077,Yoruba,A,A,A,A,1
b,YOR1078,Yoruba,B,B,,B,1
b,YOR1079,Yoruba,A,A,,A,1
b,YOR1080,Yoruba,C,,A,,0
b,YOR1081,Yoruba,D,D,,D,1
b,YOR1083,Yoruba,C,,A,,0
b,YOR1084,Yoruba,C,A,A,A,0
b,YOR1085,Yoruba,C,C,,C,1
b,YOR1086,Yoruba,D,A,,A,0
b,YOR1087,Yoruba,D,D,,D,1
b,YOR1088,Yoruba,B,B,,B,1
b,YOR1089,Yoruba,A,A,,A,1
b,YOR1090,Yoruba,C,B,,B,0
b,YOR1093,Yoruba,A,A,A,A,1
b,YOR1094,Yoruba,A,A,,A,1
b,YOR1095,Yoruba,D,C,,C,0
b,YOR1096,Yoruba,D,A,,A,0
b,YOR1097,Yoruba,B,A,,A,0
b,YOR1098,Yoruba,A,A,,A,1
b,YOR1099,Yoruba,B,B,,B,1
b,YOR1100,Yoruba,B,A,,A,0
b,YOR1101,Yoruba,C,C,,C,1
b,YOR1102,Yoruba,A,A,,A,1
b,YOR1103,Yoruba,C,B,,B,0
b,YOR1104,Yoruba,A,A,,A,1
b,YOR1105,Yoruba,A,D,,D,0
b,YOR1106,Yoruba,D,D,,D,1
b,YOR1107,Yoruba,,A,A,A,0
b,YOR1108,Yoruba,B,B,,B,1
b,YOR1109,Yoruba,C,C,,C,1
b,YOR1110,Yoruba,A,A,,A,1
b,YOR1111,Yoruba,C,C,,C,1
b,YOR1112,Yoruba,B,C,,C,0
b,YOR1113,Yoruba,C,C,,C,1
b,YOR1114,Yoruba,A,A,,A,1
b,YOR1115,Yoruba,C,C,,C,1
b,YOR1116,Yoruba,B,A,,A,0
b,YOR1117,Yoruba,B,C,,C,0
b,YOR1118,Yoruba,C,C,,C,1
b,YOR1119,Yoruba,A,A,,A,1
b,YOR1120,Yoruba,B,A,A,A,0
b,YOR1121,Yoruba,C,C,,C,1
b,YOR1122,Yoruba,C,,A,,0
b,YOR1123,Yoruba,D,D,,D,1
b,YOR1124,Yoruba,D,D,,D,1
b,YOR1125,Yoruba,C,D,,D,0
b,YOR1126,Yoruba,C,C,,C,1
b,YOR1127,Yoruba,C,A,,A,0
b,YOR1128,Yoruba,C,A,,A,0
b,YOR1129,Yoruba,C,C,,C,1
b,YOR1130,Yoruba,C,C,,C,1
b,YOR1131,Yoruba,B,D,,D,0
b,YOR1132,Yoruba,C,D,,D,0
b,YOR1133,Yoruba,D,A,,A,0
b,YOR1134,Yoruba,B,,A,,0
b,YOR1135,Yoruba,B,A,,A,0
b,YOR1136,Yoruba,A,A,,A,1
b,YOR1137,Yoruba,D,C,,C,0
b,YOR1138,Yoruba,C,C,,C,1
b,YOR1139,Yoruba,D,A,,A,0
b,YOR1140,Yoruba,D,A,,A,0
b,YOR1141,Yoruba,C,A,,A,0
b,YOR1142,Yoruba,D,A,,A,0
b,YOR1143,Yoruba,B,A,,A,0
b,YOR1144,Yoruba,C,D,,D,0
b,YOR1146,Yoruba,D,D,,D,1
b,YOR1147,Yoruba,D,D,,D,1
b,YOR1148,Yoruba,D,A,,A,0
b,YOR1149,Yoruba,C,C,,C,1
b,YOR1151,Yoruba,B,B,,B,1
b,YOR1152,Yoruba,A,A,,A,1
b,YOR1153,Yoruba,D,D,,D,1
b,YOR1154,Yoruba,D,A,,A,0
b,YOR1155,Yoruba,D,A,,A,0
b,YOR1156,Yoruba,A,,B,,0
b,YOR1157,Yoruba,D,D,,D,1
b,YOR1158,Yoruba,C,A,,A,0
b,YOR1159,Yoruba,A,A,,A,1
b,YOR1160,Yoruba,B,,B,,0
b,YOR1161,Yoruba,C,,B,,0
b,YOR1162,Yoruba,B,D,,D,0
b,YOR1163,Yoruba,A,A,,A,1
b,YOR1164,Yoruba,B,D,,D,0
b,YOR1165,Yoruba,D,D,,D,1
b,YOR1166,Yoruba,A,A,,A,1
b,YOR1167,Yoruba,A,A,,A,1
b,YOR1168,Yoruba,D,B,,B,0
b,YOR1169,Yoruba,D,A,,A,0
b,YOR1170,Yoruba,C,,B,,0
b,YOR1171,Yoruba,B,B,,B,1
b,YOR1172,Yoruba,D,A,,A,0
b,YOR1173,Yoruba,B,C,,C,0
b,YOR1174,Yoruba,C,C,,C,1
b,YOR1175,Yoruba,B,C,,C,0
b,YOR1176,Yoruba,B,B,B,B,1
b,YOR1177,Yoruba,C,A,,A,0
b,YOR1178,Yoruba,D,B,B,B,0
b,YOR1179,Yoruba,C,,B,,0
b,YOR1180,Yoruba,A,D,D,D,0
b,YOR1181,Yoruba,B,,D,,0
b,YOR1182,Yoruba,B,,D,,0
b,YOR1183,Yoruba,C,C,,C,1
b,YOR1184,Yoruba,D,D,,D,1
b,YOR1185,Yoruba,D,D,,D,1
b,YOR1186,Yoruba,C,C,,C,1
b,YOR1187,Yoruba,D,A,,A,0
b,YOR1188,Yoruba,C,C,,C,1
b,YOR1189,Yoruba,B,A,,A,0
b,YOR1190,Yoruba,C,C,,C,1
b,YOR1191,Yoruba,A,A,,A,1
b,YOR1192,Yoruba,D,D,,D,1
b,YOR1193,Yoruba,B,B,,B,1
b,YOR1194,Yoruba,D,A,,A,0
b,YOR1195,Yoruba,C,C,,C,1
b,YOR1196,Yoruba,A,C,,C,0
b,YOR1197,Yoruba,B,A,,A,0
b,YOR1198,Yoruba,A,A,,A,1
b,YOR1199,Yoruba,A,A,,A,1
b,YOR1200,Yoruba,D,D,,D,1
b,YOR1202,Yoruba,C,C,,C,1
b,YOR1203,Yoruba,A,A,,A,1
b,YOR1204,Yoruba,A,D,,D,0
b,YOR1205,Yoruba,D,D,,D,1
b,YOR1206,Yoruba,C,A,,A,0
b,YOR1207,Yoruba,B,A,,A,0
b,YOR1208,Yoruba,A,A,,A,1
b,YOR1209,Yoruba,D,A,,A,0
b,YOR1210,Yoruba,D,A,,A,0
b,YOR1211,Yoruba,B,A,,A,0
b,YOR1212,Yoruba,A,A,,A,1
b,YOR1213,Yoruba,D,D,,D,1
b,YOR1214,Yoruba,D,D,,D,1
b,YOR1215,Yoruba,D,D,,D,1
b,YOR1217,Yoruba,,A,A,A,0
b,YOR1218,Yoruba,C,A,,A,0
b,YOR1219,Yoruba,B,B,,B,1
b,YOR1220,Yoruba,C,C,,C,1
b,YOR1221,Yoruba,A,B,,B,0
b,YOR1222,Yoruba,C,A,,A,0
b,YOR1223,Yoruba,D,D,,D,1
b,YOR1224,Yoruba,D,D,,D,1
b,YOR1226,Yoruba,C,C,,C,1
b,YOR1227,Yoruba,B,A,,A,0
b,YOR1228,Yoruba,C,D,,D,0
b,YOR1229,Yoruba,B,A,,A,0
b,YOR1230,Yoruba,B,A,,A,0
b,YOR1231,Yoruba,C,A,,A,0
b,YOR1232,Yoruba,A,A,,A,1
b,YOR1234,Yoruba,B,C,,C,0
b,YOR1235,Yoruba,B,A,A,A,0
b,YOR1236,Yoruba,A,A,,A,1
b,YOR1238,Yoruba,B,A,,A,0
b,YOR1239,Yoruba,D,D,,D,1
b,YOR1240,Yoruba,C,C,,C,1
b,YOR1241,Yoruba,C,C,,C,1
b,YOR1242,Yoruba,C,A,,A,0
b,YOR1243,Yoruba,D,D,,D,1
b,YOR1244,Yoruba,C,C,,C,1
b,YOR1245,Yoruba,C,A,,A,0
b,YOR1246,Yoruba,A,A,,A,1
b,YOR1247,Yoruba,C,C,,C,1
b,YOR1248,Yoruba,A,A,,A,1
b,YOR1249,Yoruba,B,B,,B,1
b,YOR1250,Yoruba,A,A,,A,1
b,YOR1251,Yoruba,C,D,,D,0
b,YOR1252,Yoruba,B,C,,C,0
b,YOR1253,Yoruba,D,A,,A,0
b,YOR1254,Yoruba,C,C,,C,1
b,YOR1256,Yoruba,C,D,,D,0
b,YOR1257,Yoruba,B,B,,B,1
b,YOR1258,Yoruba,A,D,,D,0
b,YOR1259,Yoruba,C,C,,C,1
b,YOR1263,Yoruba,C,A,,A,0
b,YOR1264,Yoruba,B,A,,A,0
b,YOR1265,Yoruba,B,B,,B,1
b,YOR1266,Yoruba,D,D,,D,1
b,YOR1267,Yoruba,B,B,,B,1
b,YOR1268,Yoruba,A,A,,A,1
b,YOR1269,Yoruba,B,B,,B,1
b,YOR1270,Yoruba,D,D,,D,1
b,YOR1271,Yoruba,B,B,,B,1
b,YOR1272,Yoruba,A,A,,A,1
b,YOR1273,Yoruba,A,A,,A,1
b,YOR1274,Yoruba,B,B,,B,1
b,YOR1275,Yoruba,B,B,,B,1
b,YOR1276,Yoruba,C,C,,C,1
