task,sample_id,language,correct_pos,eval_groq,eval_nvidia,eval_answer,eval_correct
b,462,English,D,D,,D,1
b,463,English,A,A,,A,1
b,464,English,B,B,,B,1
b,466,English,C,C,,C,1
b,467,English,B,B,,B,1
b,468,English,B,B,,B,1
b,469,English,B,B,,B,1
b,472,English,A,A,,A,1
b,473,English,D,D,,D,1
b,474,English,D,D,,D,1
b,475,English,B,B,,B,1
b,476,English,B,B,,B,1
b,477,English,B,B,,B,1
b,478,English,A,A,,A,1
b,479,English,A,A,,A,1
b,480,English,D,D,,D,1
b,481,English,B,B,,B,1
b,482,English,B,A,,A,0
b,483,English,B,B,,B,1
b,484,English,C,C,,C,1
b,485,English,B,B,,B,1
b,486,English,A,A,,A,1
b,487,English,A,A,,A,1
b,488,English,B,B,,B,1
b,489,English,A,A,,A,1
b,490,English,C,C,,C,1
b,491,English,B,B,,B,1
b,492,English,A,A,,A,1
b,493,English,A,A,,A,1
b,494,English,C,A,,A,0
b,495,English,C,C,,C,1
b,496,English,B,B,,B,1
b,497,English,A,A,,A,1
b,498,English,C,C,,C,1
b,499,English,C,D,,D,0
b,500,English,B,B,,B,1
b,501,English,D,D,,D,1
b,502,English,A,A,,A,1
b,503,English,A,A,,A,1
b,504,English,B,B,,B,1
b,505,English,B,B,,B,1
b,506,English,A,A,,A,1
b,507,English,D,D,,D,1
b,508,English,A,A,,A,1
b,509,English,D,D,,D,1
b,510,English,D,D,,D,1
b,511,English,D,D,,D,1
b,512,English,B,B,,B,1
b,513,English,A,A,,A,1
b,514,English,B,B,,B,1
b,515,English,D,D,,D,1
b,516,English,A,A,,A,1
b,517,English,B,B,,B,1
b,519,English,C,C,,C,1
b,520,English,C,C,,C,1
b,521,English,D,B,,B,0
b,522,English,A,A,,A,1
b,524,English,B,B,,B,1
b,525,English,A,A,,A,1
b,526,English,B,D,,D,0
b,527,English,B,B,,B,1
b,528,English,C,C,,C,1
b,529,English,B,B,,B,1
b,530,English,B,B,,B,1
b,531,English,A,A,,A,1
b,532,English,D,D,,D,1
b,533,English,D,D,,D,1
b,534,English,B,B,,B,1
b,535,English,D,D,,D,1
b,537,English,D,D,,D,1
b,538,English,A,A,,A,1
b,539,English,C,C,,C,1
b,540,English,D,D,,D,1
b,541,English,D,D,,D,1
b,542,English,B,B,,B,1
b,543,English,D,D,,D,1
b,544,English,D,D,,D,1
b,545,English,C,C,,C,1
b,546,English,A,A,,A,1
b,548,English,A,A,,A,1
b,549,English,C,C,,C,1
b,550,English,C,C,,C,1
b,551,English,C,C,,C,1
b,552,English,D,D,,D,1
b,553,English,A,A,,A,1
b,554,English,B,B,,B,1
b,555,English,A,A,,A,1
b,556,English,B,B,,B,1
b,557,English,A,A,,A,1
b,558,English,A,A,,A,1
b,559,English,A,A,,A,1
b,560,English,A,A,,A,1
b,561,English,B,B,,B,1
b,562,English,A,A,,A,1
b,563,English,B,B,,B,1
b,564,English,D,D,,D,1
b,565,English,D,D,,D,1
b,566,English,B,B,,B,1
b,567,English,C,C,,C,1
b,568,English,B,B,,B,1
b,569,English,A,A,,A,1
b,570,English,A,A,,A,1
b,571,English,A,A,,A,1
b,572,English,C,C,,C,1
b,573,English,D,D,,D,1
b,574,English,A,A,,A,1
b,575,English,B,B,,B,1
b,577,English,B,B,,B,1
b,578,English,C,C,,C,1
b,579,English,C,C,,C,1
b,580,English,A,A,,A,1
b,581,English,D,D,,D,1
b,582,English,C,C,,C,1
b,583,English,C,C,,C,1
b,584,English,C,A,,A,0
b,585,English,C,C,,C,1
b,586,English,B,A,,A,0
b,587,English,C,C,,C,1
b,588,English,C,C,,C,1
b,589,English,D,D,,D,1
b,590,English,C,C,,C,1
b,591,English,A,A,,A,1
b,592,English,D,D,,D,1
b,593,English,A,A,,A,1
b,594,English,C,C,,C,1
b,595,English,B,B,,B,1
b,596,English,C,C,,C,1
b,597,English,D,D,,D,1
b,598,English,B,B,,B,1
b,599,English,D,D,,D,1
b,600,English,C,C,,C,1
b,601,English,C,C,,C,1
b,602,English,A,A,,A,1
b,603,English,B,B,,B,1
b,604,English,C,C,,C,1
b,606,English,B,B,,B,1
b,607,English,D,D,,D,1
b,608,English,B,B,,B,1
b,609,English,B,B,,B,1
b,611,English,C,C,,C,1
b,614,English,A,A,,A,1
b,615,English,D,D,,D,1
b,616,English,C,C,,C,1
b,617,English,C,C,,C,1
b,618,English,D,D,,D,1
b,619,English,,A,A,A,0
b,620,English,B,B,,B,1
b,621,English,D,D,,D,1
b,622,English,B,B,,B,1
b,623,English,D,A,,A,0
b,624,English,D,D,,D,1
b,625,English,B,B,,B,1
b,626,English,C,C,,C,1
b,627,English,B,B,,B,1
b,628,English,D,D,,D,1
b,629,English,A,A,,A,1
b,630,English,,A,A,A,0
b,631,English,D,D,,D,1
b,632,English,B,B,,B,1
b,633,English,D,D,,D,1
b,634,English,D,D,,D,1
b,635,English,C,C,,C,1
b,636,English,A,A,,A,1
b,637,English,D,D,,D,1
b,638,English,D,D,,D,1
b,639,English,B,B,,B,1
b,640,English,C,C,,C,1
b,641,English,B,B,,B,1
b,642,English,D,D,,D,1
b,644,English,A,A,,A,1
b,645,English,B,B,,B,1
b,646,English,C,C,,C,1
b,647,English,D,D,,D,1
b,648,English,C,C,,C,1
b,649,English,D,D,,D,1
b,650,English,C,C,,C,1
b,651,English,C,C,,C,1
b,652,English,A,A,,A,1
b,653,English,B,B,,B,1
b,654,English,A,A,,A,1
b,655,English,B,B,,B,1
b,656,English,A,A,,A,1
b,657,English,A,A,,A,1
b,658,English,B,B,,B,1
b,660,English,B,B,,B,1
b,661,English,D,D,,D,1
b,662,English,B,B,,B,1
b,663,English,A,A,,A,1
b,664,English,D,A,,A,0
b,665,English,A,A,,A,1
b,666,English,A,A,,A,1
b,667,English,D,D,,D,1
b,668,English,A,A,,A,1
b,669,English,C,C,,C,1
b,670,English,B,B,,B,1
b,671,English,C,C,,C,1
b,672,English,C,C,,C,1
b,673,English,D,D,,D,1
b,674,English,C,C,,C,1
b,675,English,C,C,,C,1
b,676,English,B,B,,B,1
b,677,English,D,B,,B,0
b,678,English,C,C,,C,1
b,679,English,A,A,,A,1
b,680,English,D,D,,D,1
b,681,English,D,A,,A,0
b,682,English,D,D,,D,1
b,683,English,A,A,,A,1
b,684,English,B,B,,B,1
b,685,English,C,C,,C,1
b,686,English,A,A,,A,1
b,687,English,C,C,,C,1
b,688,English,C,C,,C,1
b,689,English,D,D,,D,1
b,690,English,C,C,,C,1
b,691,English,A,A,,A,1
b,692,English,D,D,,D,1
b,693,English,C,C,,C,1
b,694,English,B,B,,B,1
b,695,English,A,A,,A,1
b,696,English,D,D,,D,1
b,697,English,D,D,,D,1
b,698,English,B,B,,B,1
b,699,English,A,A,,A,1
b,700,English,B,B,,B,1
b,701,English,B,B,,B,1
b,702,English,D,D,,D,1
b,704,English,B,B,,B,1
b,705,English,B,B,,B,1
b,706,English,D,D,,D,1
b,707,English,A,A,,A,1
b,708,English,C,C,,C,1
b,709,English,A,A,,A,1
b,710,English,C,C,,C,1
b,711,English,C,C,,C,1
b,712,English,C,C,,C,1
b,713,English,B,B,,B,1
b,714,English,D,D,,D,1
b,715,English,B,B,,B,1
b,716,English,B,B,,B,1
b,717,English,A,A,,A,1
b,718,English,C,C,,C,1
b,719,English,B,B,,B,1
b,720,English,C,C,,C,1
b,721,English,C,C,,C,1
b,722,English,A,A,,A,1
b,723,English,B,B,,B,1
b,724,English,C,C,,C,1
b,725,English,D,D,,D,1
b,726,English,D,D,,D,1
b,727,English,C,C,,C,1
b,728,English,C,C,,C,1
b,729,English,A,A,,A,1
b,730,English,B,B,,B,1
b,731,English,A,A,,A,1
b,732,English,C,C,,C,1
b,733,English,C,C,,C,1
b,734,English,D,D,,D,1
b,735,English,B,B,,B,1
b,736,English,A,A,,A,1
b,737,English,D,D,,D,1
b,738,English,A,A,,A,1
b,741,English,B,B,,B,1
b,742,English,C,C,,C,1
b,743,English,C,C,,C,1
b,744,English,D,D,,D,1
b,745,English,A,A,,A,1
b,746,English,A,A,,A,1
b,747,English,A,A,,A,1
b,748,English,C,C,,C,1
b,749,English,A,A,,A,1
b,750,English,B,B,,B,1
b,751,English,A,A,,A,1
b,752,English,D,D,,D,1
b,753,English,A,A,,A,1
b,754,English,B,B,,B,1
b,756,English,D,D,,D,1
b,757,English,D,D,,D,1
b,758,English,B,B,,B,1
b,759,English,A,A,,A,1
b,760,English,A,A,,A,1
b,761,English,,A,A,A,0
b,762,English,A,A,,A,1
b,763,English,D,D,,D,1
b,764,English,B,B,,B,1
b,765,English,D,D,,D,1
b,766,English,A,A,,A,1
b,767,English,D,D,,D,1
b,768,English,A,A,,A,1
b,769,English,D,D,,D,1
b,770,English,D,D,,D,1
b,771,English,A,A,,A,1
b,772,English,C,C,,C,1
b,773,English,B,B,,B,1
b,774,English,D,D,,D,1
b,775,English,D,A,,A,0
b,776,English,B,A,,A,0
b,777,English,D,D,,D,1
b,778,English,A,A,,A,1
b,779,English,B,B,,B,1
b,780,English,B,B,,B,1
b,781,English,D,D,,D,1
b,782,English,D,D,,D,1
b,783,English,B,B,,B,1
b,784,English,D,A,,A,0
b,785,English,C,C,,C,1
b,786,English,D,D,,D,1
b,787,English,C,C,,C,1
b,788,English,A,A,,A,1
b,789,English,C,C,,C,1
b,790,English,A,A,,A,1
b,791,English,C,C,,C,1
b,792,English,B,B,,B,1
b,793,English,A,A,,A,1
b,794,English,C,C,,C,1
b,795,English,C,C,,C,1
b,796,English,C,C,,C,1
b,797,English,D,D,,D,1
b,798,English,D,D,,D,1
b,799,English,B,B,,B,1
b,800,English,C,C,,C,1
b,801,English,C,C,,C,1
b,802,English,B,B,,B,1
b,803,English,B,B,,B,1
b,804,English,A,A,,A,1
b,805,English,D,D,,D,1
b,806,English,B,B,,B,1
b,807,English,B,B,,B,1
b,808,English,A,A,,A,1
b,809,English,B,B,,B,1
b,810,English,,A,A,A,0
b,811,English,,A,A,A,0
b,812,English,A,A,,A,1
b,813,English,A,A,,A,1
b,814,English,D,D,,D,1
b,815,English,A,A,,A,1
b,816,English,C,C,,C,1
b,817,English,A,A,,A,1
b,818,English,B,B,,B,1
b,819,English,D,C,,C,0
b,820,English,C,C,,C,1
b,821,English,B,B,,B,1
b,822,English,C,C,,C,1
b,823,English,D,D,,D,1
b,824,English,A,A,,A,1
b,825,English,A,A,,A,1
b,826,English,,A,A,A,0
b,827,English,A,A,,A,1
b,828,English,A,A,,A,1
b,829,English,B,B,,B,1
b,831,English,A,A,,A,1
b,832,English,D,D,,D,1
b,833,English,D,D,,D,1
b,834,English,B,B,,B,1
b,835,English,A,A,,A,1
b,836,English,A,A,,A,1
b,837,English,D,D,,D,1
b,838,English,B,B,,B,1
b,839,English,C,C,,C,1
b,840,English,D,D,,D,1
b,841,English,A,A,,A,1
b,842,English,A,A,,A,1
b,843,English,D,D,,D,1
b,844,English,B,B,,B,1
b,845,English,B,A,,A,0
b,846,English,A,A,,A,1
b,847,English,D,D,,D,1
b,848,English,B,B,,B,1
b,849,English,A,A,,A,1
b,850,English,D,D,,D,1
b,851,English,C,A,,A,0
b,852,English,D,D,,D,1
b,853,English,C,C,,C,1
b,854,English,C,C,,C,1
b,855,English,C,C,,C,1
b,857,English,B,B,,B,1
b,858,English,C,D,,D,0
b,859,English,C,C,,C,1
b,860,English,A,A,,A,1
b,861,English,C,C,,C,1
b,862,English,B,B,,B,1
b,863,English,D,D,,D,1
b,864,English,C,C,,C,1
b,865,English,C,C,,C,1
b,866,English,C,C,,C,1
b,867,English,B,B,,B,1
b,868,English,D,D,,D,1
b,869,English,C,D,,D,0
b,870,English,A,A,,A,1
b,871,English,C,C,,C,1
b,872,English,C,C,,C,1
b,873,English,D,D,,D,1
b,874,English,B,B,,B,1
b,876,English,C,C,,C,1
b,877,English,B,B,,B,1
b,878,English,C,C,,C,1
b,879,English,C,C,,C,1
b,880,English,A,A,,A,1
b,881,English,B,B,,B,1
b,882,English,A,A,,A,1
b,883,English,B,B,,B,1
b,885,English,D,D,,D,1
b,886,English,D,D,,D,1
b,887,English,C,C,,C,1
b,888,English,B,B,,B,1
b,889,English,C,C,,C,1
b,890,English,C,C,,C,1
b,891,English,B,A,,A,0
b,892,English,D,D,,D,1
b,893,English,A,A,,A,1
b,894,English,C,C,,C,1
b,895,English,D,D,,D,1
b,896,English,D,D,,D,1
b,897,English,C,C,,C,1
b,899,English,B,B,,B,1
b,900,English,A,A,,A,1
b,901,English,A,A,,A,1
b,902,English,C,C,,C,1
b,903,English,C,C,,C,1
b,904,English,C,A,,A,0
b,905,English,C,C,,C,1
b,906,English,D,D,,D,1
b,907,English,D,D,,D,1
b,908,English,D,D,,D,1
b,910,English,D,D,,D,1
b,911,English,A,A,,A,1
b,912,English,B,B,,B,1
b,913,English,C,C,,C,1
b,914,English,C,C,,C,1
b,915,English,C,C,,C,1
b,916,English,D,D,,D,1
b,917,English,C,D,,D,0
b,918,English,B,B,,B,1
b,919,English,C,C,,C,1
b,920,English,A,A,,A,1
b,921,English,A,A,,A,1
b,922,English,,A,A,A,0
b,923,English,A,A,,A,1
b,924,English,B,B,,B,1
b,925,English,C,C,,C,1
b,926,English,C,C,,C,1
b,927,English,B,A,,A,0
b,928,English,C,C,,C,1
b,929,English,A,A,,A,1
b,930,English,D,D,,D,1
b,931,English,D,D,,D,1
b,932,English,D,D,,D,1
b,933,English,B,B,,B,1
b,935,English,A,A,,A,1
b,936,English,A,A,,A,1
b,937,English,D,D,,D,1
b,938,English,B,B,,B,1
b,939,English,A,A,,A,1
b,940,English,B,B,,B,1
b,941,English,B,B,,B,1
b,943,English,A,A,,A,1
b,944,English,B,C,,C,0
b,945,English,C,C,,C,1
b,947,English,B,C,,C,0
b,948,English,A,A,,A,1
b,949,English,A,A,,A,1
b,950,English,D,A,,A,0
b,951,English,D,D,,D,1
b,952,English,C,C,,C,1
b,953,English,D,D,,D,1
b,954,English,C,C,,C,1
b,955,English,B,B,,B,1
b,956,English,C,C,,C,1
b,957,English,B,B,,B,1
b,958,English,B,B,,B,1
b,959,English,B,B,,B,1
b,961,English,D,A,,A,0
b,962,English,A,A,,A,1
b,963,English,D,D,,D,1
b,964,English,B,B,,B,1
b,965,English,A,A,,A,1
b,966,English,A,A,,A,1
b,967,English,B,B,,B,1
b,968,English,B,B,,B,1
b,969,English,B,B,,B,1
b,970,English,A,A,,A,1
b,971,English,D,D,,D,1
b,972,English,C,C,,C,1
b,973,English,C,C,,C,1
b,974,English,D,D,,D,1
b,975,English,B,B,,B,1
b,976,English,A,A,,A,1
b,977,English,C,C,,C,1
b,978,English,B,B,,B,1
b,979,English,B,B,,B,1
b,980,English,C,C,,C,1
b,981,English,C,A,,A,0
b,982,English,C,C,,C,1
b,983,English,C,C,,C,1
b,985,English,A,A,,A,1
b,986,English,D,D,,D,1
b,987,English,A,A,,A,1
b,988,English,C,C,,C,1
b,989,English,D,D,,D,1
b,990,English,C,C,,C,1
b,991,English,B,B,,B,1
b,992,English,,A,A,A,0
b,993,English,B,B,,B,1
b,995,English,B,B,,B,1
b,996,English,C,C,,C,1
b,997,English,B,B,,B,1
b,998,English,D,D,,D,1
b,999,English,C,C,,C,1
b,1000,English,C,C,,C,1
b,1001,English,B,B,,B,1
b,1002,English,B,B,,B,1
b,1003,English,D,D,,D,1
b,1004,English,A,A,,A,1
b,1005,English,A,A,,A,1
b,1006,English,B,B,,B,1
b,1007,English,D,D,,D,1
b,1008,English,A,A,,A,1
b,1009,English,D,D,,D,1
b,1010,English,A,A,,A,1
b,1011,English,D,D,,D,1
b,1012,English,C,A,,A,0
b,1013,English,D,D,,D,1
b,1014,English,D,D,,D,1
b,1015,English,C,C,,C,1
b,1016,English,B,B,,B,1
b,1017,English,D,D,,D,1
b,1018,English,B,B,,B,1
b,1019,English,A,A,,A,1
b,1020,English,B,B,,B,1
b,1021,English,B,C,,C,0
b,1022,English,D,A,,A,0
b,1023,English,A,A,,A,1
b,1024,English,B,A,,A,0
b,1025,English,C,C,,C,1
b,1026,English,B,B,,B,1
b,1027,English,A,A,,A,1
b,1028,English,D,D,,D,1
b,1029,English,D,D,,D,1
b,1030,English,D,D,,D,1
b,1031,English,B,B,,B,1
b,1032,English,A,A,,A,1
b,1033,English,B,B,,B,1
b,1034,English,C,A,,A,0
b,1035,English,C,B,,B,0
b,1036,English,C,C,,C,1
b,1037,English,B,B,,B,1
b,1038,English,C,C,,C,1
b,1039,English,A,A,,A,1
b,1040,English,B,B,,B,1
b,1041,English,A,A,,A,1
b,1042,English,D,D,,D,1
b,1043,English,C,C,,C,1
b,1044,English,C,C,,C,1
b,1045,English,B,B,,B,1
b,1046,English,A,A,,A,1
b,1047,English,B,A,,A,0
b,1048,English,D,C,,C,0
b,1049,English,B,B,,B,1
b,1050,English,A,A,,A,1
b,1051,English,B,B,,B,1
b,1052,English,B,A,,A,0
b,1053,English,A,A,,A,1
b,1055,English,A,A,,A,1
b,1056,English,A,A,,A,1
b,1057,English,C,C,,C,1
b,1058,English,A,A,,A,1
b,1059,English,A,A,,A,1
b,1060,English,D,D,,D,1
b,1061,English,A,A,,A,1
b,1062,English,B,A,,A,0
b,1063,English,D,D,,D,1
b,1064,English,C,C,,C,1
b,1065,English,C,C,,C,1
b,1066,English,A,A,,A,1
b,1067,English,B,B,,B,1
b,1068,English,B,B,,B,1
b,1069,English,D,D,,D,1
b,1070,English,D,D,,D,1
b,1071,English,A,A,,A,1
b,1072,English,C,C,,C,1
b,1073,English,B,B,,B,1
b,1074,English,C,C,,C,1
b,1075,English,B,B,,B,1
b,1076,English,D,D,,D,1
b,1077,English,C,A,,A,0
b,1078,English,A,A,,A,1
b,1079,English,B,B,,B,1
b,1080,English,D,D,,D,1
b,1081,English,B,B,,B,1
b,1082,English,C,C,,C,1
b,1083,English,D,D,,D,1
b,1084,English,B,B,,B,1
b,1085,English,A,A,,A,1
b,1086,English,C,C,,C,1
b,1087,English,A,A,,A,1
b,1088,English,D,D,,D,1
b,1089,English,B,B,,B,1
b,1090,English,D,D,,D,1
b,1091,English,D,D,,D,1
b,1092,English,A,A,,A,1
b,1093,English,A,A,,A,1
b,1094,English,A,A,,A,1
b,1095,English,C,C,,C,1
b,1096,English,A,A,,A,1
b,1097,English,A,A,,A,1
b,1098,English,C,C,,C,1
b,1099,English,B,B,,B,1
b,1100,English,D,D,,D,1
b,1101,English,D,D,,D,1
b,1102,English,C,C,,C,1
b,1103,English,B,B,,B,1
b,1104,English,A,A,,A,1
b,1105,English,A,A,,A,1
b,1106,English,A,A,,A,1
b,1107,English,C,C,,C,1
b,1108,English,C,C,,C,1
b,1109,English,C,C,,C,1
b,1110,English,B,B,,B,1
b,1111,English,A,A,,A,1
b,1112,English,D,D,,D,1
b,1113,English,B,B,,B,1
b,1114,English,C,C,,C,1
b,1115,English,B,B,,B,1
b,1116,English,C,C,,C,1
b,1117,English,D,D,,D,1
b,1118,English,B,B,,B,1
b,1119,English,B,B,,B,1
b,1120,English,A,A,,A,1
b,1121,English,B,A,,A,0
b,1122,English,D,D,,D,1
b,1123,English,D,D,,D,1
b,1124,English,D,D,,D,1
b,1125,English,B,B,,B,1
b,1126,English,A,A,,A,1
b,1127,English,A,A,,A,1
b,1128,English,C,B,,B,0
b,1129,English,C,C,,C,1
b,1130,English,D,D,,D,1
b,1131,English,B,B,,B,1
b,1132,English,C,D,,D,0
b,1133,English,B,B,,B,1
b,1134,English,C,A,,A,0
b,1135,English,D,D,,D,1
b,1136,English,C,C,,C,1
b,1137,English,A,A,,A,1
b,1138,English,D,D,,D,1
b,1139,English,B,A,,A,0
b,1140,English,C,C,,C,1
b,1141,English,B,B,,B,1
b,1142,English,C,C,,C,1
b,1143,English,D,D,,D,1
b,1144,English,C,C,,C,1
b,1145,English,B,B,,B,1
b,1146,English,C,C,,C,1
b,1147,English,A,A,,A,1
b,1148,English,D,D,,D,1
b,1149,English,D,A,,A,0
b,1150,English,B,B,,B,1
b,1151,English,B,B,,B,1
b,1152,English,B,B,,B,1
b,1153,English,B,B,,B,1
b,1154,English,B,B,,B,1
b,1155,English,D,D,,D,1
b,1156,English,D,D,,D,1
b,1157,English,A,A,,A,1
b,1158,English,A,A,,A,1
b,1159,English,B,B,,B,1
b,1160,English,B,A,,A,0
b,1161,English,A,A,,A,1
b,1162,English,B,B,,B,1
b,1163,English,A,A,,A,1
b,1164,English,A,A,,A,1
b,1165,English,D,A,,A,0
b,1166,English,C,C,,C,1
b,1167,English,A,A,,A,1
b,1168,English,D,D,,D,1
b,1169,English,A,A,,A,1
b,1170,English,D,D,,D,1
b,1171,English,B,B,,B,1
b,1172,English,C,C,,C,1
b,1173,English,A,A,,A,1
b,1174,English,D,D,,D,1
b,1175,English,B,B,,B,1
b,1176,English,C,C,,C,1
b,1177,English,D,D,,D,1
b,1178,English,D,D,,D,1
b,1179,English,C,C,,C,1
b,1180,English,B,B,,B,1
b,1181,English,D,D,,D,1
b,1182,English,C,C,,C,1
b,1183,English,C,C,,C,1
b,1184,English,A,A,,A,1
b,1185,English,A,A,,A,1
b,1186,English,D,A,,A,0
b,1187,English,A,A,,A,1
b,1188,English,C,C,,C,1
b,1189,English,A,A,,A,1
b,1190,English,A,A,,A,1
b,1191,English,C,C,,C,1
b,1192,English,C,C,,C,1
b,1193,English,B,B,,B,1
b,1194,English,C,C,,C,1
b,1195,English,B,B,,B,1
b,1196,English,D,D,,D,1
b,1197,English,D,D,,D,1
b,1198,English,A,A,,A,1
b,1199,English,,A,,A,0
b,1200,English,D,D,,D,1
b,1201,English,C,C,,C,1
b,1202,English,B,B,,B,1
b,1203,English,B,B,,B,1
b,1204,English,A,A,,A,1
b,1205,English,C,C,,C,1
b,1206,English,D,D,,D,1
b,1207,English,A,A,,A,1
b,1208,English,D,D,,D,1
b,1209,English,C,A,,A,0
b,1210,English,A,A,,A,1
b,1211,English,D,D,,D,1
b,1212,English,A,A,,A,1
b,1213,English,A,A,,A,1
b,1214,English,C,D,,D,0
b,1215,English,A,A,,A,1
b,1216,English,A,A,,A,1
b,1217,English,C,C,,C,1
b,1218,English,C,A,,A,0
b,1219,English,C,C,,C,1
b,1220,English,A,A,,A,1
b,1221,English,C,C,,C,1
b,1222,English,D,D,,D,1
b,1223,English,A,A,,A,1
b,1224,English,C,C,,C,1
b,1225,English,A,A,,A,1
b,1226,English,C,C,,C,1
b,1227,English,A,A,,A,1
b,1228,English,C,C,,C,1
b,1229,English,D,D,,D,1
b,1230,English,B,B,,B,1
b,1231,English,B,B,,B,1
b,1232,English,B,B,,B,1
b,1233,English,B,B,,B,1
b,1234,English,C,C,,C,1
b,1235,English,D,B,,B,0
b,1236,English,B,B,,B,1
b,1237,English,A,A,,A,1
b,1238,English,B,B,,B,1
b,1239,English,A,A,,A,1
b,1240,English,B,B,,B,1
b,1241,English,B,B,,B,1
b,1242,English,D,D,,D,1
b,1243,English,D,D,,D,1
b,1244,English,A,A,,A,1
b,1245,English,D,A,,A,0
b,1246,English,B,B,,B,1
b,1247,English,B,B,,B,1
b,1248,English,A,A,,A,1
b,1249,English,D,D,,D,1
b,1250,English,D,D,,D,1
b,1251,English,C,C,,C,1
b,1252,English,D,D,,D,1
b,1253,English,A,A,,A,1
b,1254,English,C,C,,C,1
b,1255,English,C,C,,C,1
b,1257,English,C,C,,C,1
b,1258,English,D,D,,D,1
b,1259,English,D,D,,D,1
b,1260,English,D,D,,D,1
b,1261,English,B,B,,B,1
b,1262,English,B,B,,B,1
b,1263,English,B,B,,B,1
b,1264,English,A,A,,A,1
b,1265,English,D,D,,D,1
b,1266,English,B,B,,B,1
b,1267,English,A,A,,A,1
b,1268,English,A,A,,A,1
b,1269,English,D,D,,D,1
b,1270,English,B,A,,A,0
b,1271,English,C,C,,C,1
b,1272,English,D,D,,D,1
b,1273,English,A,A,,A,1
b,1274,English,C,C,,C,1
b,1275,English,D,D,,D,1
b,1276,English,D,D,,D,1
b,1277,English,C,C,,C,1
b,1278,English,D,D,,D,1
b,1279,English,D,D,,D,1
b,1280,English,B,A,,A,0
b,1281,English,A,A,,A,1
b,1282,English,C,B,,B,0
b,1283,English,C,A,,A,0
b,1284,English,A,A,,A,1
b,1285,English,D,D,,D,1
b,1286,English,C,C,,C,1
b,1287,English,C,C,,C,1
b,1288,English,,A,A,A,0
b,1289,English,B,A,,A,0
b,ENG0726,English,C,D,,D,0
b,ENG0727,English,A,A,,A,1
b,ENG0729,English,D,D,,D,1
b,ENG0733,English,A,A,,A,1
b,ENG0736,English,A,A,,A,1
b,ENG0737,English,A,A,,A,1
b,ENG0738,English,A,A,,A,1
b,ENG0740,English,C,C,,C,1
b,ENG0741,English,B,B,,B,1
b,ENG0742,English,B,B,,B,1
b,ENG0745,English,,A,A,A,0
b,ENG0750,English,C,C,,C,1
b,ENG0751,English,C,C,,C,1
b,ENG0753,English,B,B,,B,1
b,ENG0756,English,A,A,,A,1
b,ENG0760,English,D,D,,D,1
b,ENG0761,English,D,D,,D,1
b,ENG0763,English,C,C,,C,1
b,ENG0765,English,D,D,,D,1
b,ENG0766,English,A,A,,A,1
b,ENG0767,English,B,B,,B,1
b,ENG0768,English,A,A,,A,1
b,ENG0770,English,A,A,,A,1
b,ENG0771,English,D,D,,D,1
b,ENG0775,English,D,D,,D,1
b,ENG0778,English,C,C,,C,1
b,ENG0785,English,D,D,,D,1
b,ENG0786,English,D,D,,D,1
b,ENG0787,English,A,A,,A,1
b,ENG0788,English,C,C,,C,1
b,ENG0791,English,D,D,,D,1
b,ENG0792,English,B,B,,B,1
b,ENG0793,English,B,B,,B,1
b,ENG0794,English,B,B,,B,1
b,ENG0795,English,A,A,,A,1
b,ENG0797,English,B,B,,B,1
b,ENG0799,English,D,D,,D,1
b,ENG0801,English,B,B,,B,1
b,ENG0802,English,D,D,,D,1
b,ENG0803,English,D,D,,D,1
b,ENG0804,English,C,C,,C,1
b,ENG0805,English,A,A,,A,1
b,ENG0808,English,D,D,,D,1
b,ENG0810,English,C,C,,C,1
b,ENG0811,English,B,B,,B,1
b,ENG0812,English,D,D,,D,1
b,ENG0813,English,A,A,,A,1
b,ENG0816,English,B,B,,B,1
b,ENG0818,English,C,C,,C,1
b,ENG0819,English,D,D,,D,1
b,ENG0820,English,A,A,,A,1
b,ENG0821,English,B,B,,B,1
b,ENG0825,English,A,A,,A,1
b,ENG0829,English,B,B,,B,1
b,ENG0832,English,B,B,,B,1
b,ENG0834,English,D,D,,D,1
b,ENG0836,English,D,D,,D,1
b,ENG0837,English,D,D,,D,1
b,ENG0841,English,A,A,,A,1
b,ENG0843,English,D,D,,D,1
b,ENG0844,English,C,C,,C,1
b,ENG0845,English,B,B,,B,1
b,ENG0846,English,B,B,,B,1
b,ENG0847,English,D,D,,D,1
b,ENG0848,English,D,D,,D,1
b,ENG0853,English,B,B,,B,1
b,ENG0854,English,C,C,,C,1
b,ENG0855,English,D,D,,D,1
b,ENG0858,English,A,A,,A,1
b,ENG0859,English,B,B,,B,1
b,ENG0861,English,D,D,,D,1
b,ENG0862,English,B,B,,B,1
b,ENG0865,English,C,C,,C,1
b,ENG0866,English,A,A,,A,1
b,ENG0867,English,B,A,,A,0
b,ENG0868,English,A,A,,A,1
b,ENG0869,English,B,B,,B,1
b,ENG0871,English,D,D,,D,1
b,ENG0872,English,B,B,,B,1
b,ENG0873,English,B,B,,B,1
b,ENG0876,English,B,B,,B,1
b,ENG0877,English,A,A,,A,1
b,ENG0878,English,B,B,,B,1
b,ENG0879,English,B,D,,D,0
b,ENG0880,English,C,C,,C,1
b,ENG0881,English,B,B,,B,1
b,ENG0882,English,C,A,,A,0
b,ENG0888,English,B,B,,B,1
b,ENG0889,English,B,B,,B,1
b,ENG0890,English,A,A,,A,1
b,ENG0891,English,B,B,,B,1
